Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,61065117.68359375,61065121.68359375
Z3-L07,ok,Track,192.168.123.234,-6,61101370.69482422,61101374.69482422
Z4-L08,ok,Track,192.168.123.154,-9,44362472.69897461,44362478.69897461
Z2-L08,ok,Track,192.168.123.213,-9,61048235.70263672,61048237.70263672
Z1-L13,ok,Track,192.168.123.218,-9,61065845.70629883,61065750.70629883
Z1-L05,ok,Track,192.168.123.152,-9,34041218.70996094,34041223.70996094
Z3-L09,ok,Track,192.168.123.173,-9,34041016.713378906,34041021.713378906
Z3-L10,ok,Track,192.168.123.242,-9,63714171.717041016,61152794.717041016
Z3-L06,ok,Track,192.168.123.236,-6,61805087.720703125,61805090.720703125
Z4-L07,ok,Track,192.168.123.178,-9,45087052.724609375,45072028.724609375
Z4-L03,ok,Track,192.168.123.225,-9,61149391.728027344,61147919.728027344
Z2-L01,ok,Track,192.168.123.247,-9,34157669.732421875,34157674.732421875
Z1-L12,ok,Track,192.168.123.209,-9,61137440.735839844,61137451.735839844
Z1-L04,ok,Track,192.168.123.176,-9,34100636.73950195,34100641.73950195
Z4-L05,ok,Track,192.168.123.235,-9,34169671.74291992,34169678.74291992
Z4-L04,ok,Track,192.168.123.239,-9,45992551.74633789,45992555.74633789
Z4-L01,ok,Track,192.168.123.186,-9,61764647.75097656,61145315.75097656
Z1-L03,ok,Track,192.168.123.163,-9,34041015.75439453,2745728.7543945312
Z5-L03,ok,Track,192.168.123.198,-6,46287674.75805664,46287679.75805664
Z1-L07,ok,Track,192.168.123.181,-9,35045840.76147461,34171669.76147461
Z1-L08,ok,Track,192.168.123.189,-9,24902313.76611328,6263899.766113281
Z3-L03,ok,Track,192.168.123.167,-9,34041419.76953125,34041429.76953125
Z3-L04,ok,Track,192.168.123.212,-9,34047222.77319336,34047228.77319336
Z2-L03,ok,Track,192.168.123.196,-9,35043827.77661133,35043832.77661133
Z1-L11,ok,Track,192.168.123.184,-9,34040904.7800293,34040912.7800293
Z3-L02,ok,Track,192.168.123.161,-6,34041420.783691406,34041429.783691406
Z2-L06,ok,Track,192.168.123.245,-9,58424384.787109375,58424392.787109375
Z5-L02,ok,Track,192.168.123.244,-6,34162650.790527344,34162673.790527344
Z2-L07,ok,Track,192.168.123.229,-9,61047607.79418945,61047610.79418945
Z3-L11,ok,Track,192.168.123.201,-9,34110645.79785156,34110650.79785156
Z1-L10,ok,Track,192.168.123.246,-9,61074592.80102539,61074599.80102539
Z4-L02,ok,Track,192.168.123.240,-9,46084524.80444336,46084534.80444336
Z3-L01,ok,Track,192.168.123.228,-6,34040691.80786133,34040700.80786133
Z5-L01,ok,Track,192.168.123.248,-6,34162642.8112793,34162673.8112793
Z1-L09,ok,Track,192.168.123.191,-9,24899314.814697266,449750.8146972656
Z2-L09,ok,Track,192.168.123.221,-9,38869908.82055664,38735618.82055664
Z3-L05,ok,Track,192.168.123.224,-6,61768137.82397461,61768146.82397461
Z5-L04,ok,Track,192.168.123.226,-6,49934389.82739258,49934392.82739258
Z2-L02,ok,Track,192.168.123.215,-9,61074074.83178711,61073565.83178711
Z4-L09,ok,Track,192.168.123.168,-9,49328817.83544922,44160248.83544922
Z1-L14,ok,Track,192.168.123.227,-9,58139172.83862305,58139176.83862305
Z4-L11,ok,Track,192.168.123.185,-9,41451729.842041016,41451737.842041016
Z2-L04,ok,Track,192.168.123.190,-9,61044446.845703125,61040415.845703125
Z2-L05,ok,Track,192.168.123.217,-9,34158673.8503418,34158679.8503418
Z4-L06,ok,Track,192.168.123.249,-9,41452721.853759766,41452729.853759766
Z3-L12,ok,Track,192.168.123.238,-9,59999530.857421875,59999537.857421875
