Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,83921709.91088867,83921713.91088867
Z3-L07,ok,Track,192.168.123.234,-6,83957962.92236328,83957966.92236328
Z4-L08,ok,Track,192.168.123.154,-9,67219064.92675781,67219070.92675781
Z2-L08,ok,Track,192.168.123.213,-9,83904827.93017578,83904829.93017578
Z1-L13,ok,Track,192.168.123.218,-9,83922437.93432617,83922342.93432617
Z1-L05,ok,Track,192.168.123.152,-9,56897810.93774414,56897815.93774414
Z3-L09,ok,Track,192.168.123.173,-9,56897608.94140625,56897613.94140625
Z3-L10,ok,Track,192.168.123.242,-9,86570763.9453125,84009386.9453125
Z3-L06,ok,Track,192.168.123.236,-6,84661679.94921875,84661682.94921875
Z4-L07,ok,Track,192.168.123.178,-9,67943644.95288086,67928620.95288086
Z4-L03,ok,Track,192.168.123.225,-9,84005983.95727539,84004511.95727539
Z2-L01,ok,Track,192.168.123.247,-9,57014261.96069336,57014266.96069336
Z1-L12,ok,Track,192.168.123.209,-9,83994032.96435547,83994043.96435547
Z1-L04,ok,Track,192.168.123.176,-9,56957228.96826172,56957233.96826172
Z4-L05,ok,Track,192.168.123.235,-9,57026263.97167969,57026270.97167969
Z4-L04,ok,Track,192.168.123.239,-9,68849143.97509766,68849147.97509766
Z4-L01,ok,Track,192.168.123.186,-9,84621239.97875977,84001907.97875977
Z1-L03,ok,Track,192.168.123.163,-9,56897607.98168945,13431598.981689453
Z5-L03,ok,Track,192.168.123.198,-6,69144266.9855957,69144271.9855957
Z1-L07,ok,Track,192.168.123.181,-9,57902432.98925781,57028261.98925781
Z1-L08,ok,Track,192.168.123.189,-9,4655438.993408203,5831674.993408203
Z3-L03,ok,Track,192.168.123.167,-9,56898011.998291016,56898021.998291016
Z3-L04,ok,Track,192.168.123.212,-9,56903815.001708984,56903821.001708984
Z2-L03,ok,Track,192.168.123.196,-9,57900420.005371094,57900425.005371094
Z1-L11,ok,Track,192.168.123.184,-9,56897497.01049805,56897505.01049805
Z3-L02,ok,Track,192.168.123.161,-6,56898013.013916016,56898022.013916016
Z2-L06,ok,Track,192.168.123.245,-9,81280977.01757812,81280985.01757812
Z5-L02,ok,Track,192.168.123.244,-6,57019243.021728516,57019266.021728516
Z2-L07,ok,Track,192.168.123.229,-9,83904200.02539062,83904203.02539062
Z3-L11,ok,Track,192.168.123.201,-9,56967238.029296875,56967243.029296875
Z1-L10,ok,Track,192.168.123.246,-9,83931185.0324707,83931192.0324707
Z4-L02,ok,Track,192.168.123.240,-9,68941117.03588867,68941127.03588867
Z3-L01,ok,Track,192.168.123.228,-6,56897284.03955078,56897293.03955078
Z5-L01,ok,Track,192.168.123.248,-6,57019235.04272461,57019266.04272461
Z1-L09,ok,Track,192.168.123.191,-9,1215439.0473632812,762278.0473632812
Z2-L09,ok,Track,192.168.123.221,-9,61726501.052490234,61592211.052490234
Z3-L05,ok,Track,192.168.123.224,-6,84624730.0571289,84624739.0571289
Z5-L04,ok,Track,192.168.123.226,-6,72790982.06152344,72790985.06152344
Z2-L02,ok,Track,192.168.123.215,-9,83930667.06469727,83930158.06469727
Z4-L09,ok,Track,192.168.123.168,-9,72185410.06835938,67016841.068359375
Z1-L14,ok,Track,192.168.123.227,-9,80995765.07177734,80995769.07177734
Z4-L11,ok,Track,192.168.123.185,-9,64308322.076416016,64308330.076416016
Z2-L04,ok,Track,192.168.123.190,-9,83901039.08007812,83897008.08007812
Z2-L05,ok,Track,192.168.123.217,-9,57015266.084472656,57015272.084472656
Z4-L06,ok,Track,192.168.123.249,-9,64309314.088134766,64309322.088134766
Z3-L12,ok,Track,192.168.123.238,-9,82856123.09155273,82856130.09155273
