Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,4404323.33203125,4404332.33203125
Z3-L07,ok,Track,192.168.123.234,-6,19966171.346191406,19966191.346191406
Z4-L08,ok,Track,192.168.123.154,-9,516842.35205078125,345511.35205078125
Z2-L08,ok,Track,192.168.123.213,-9,19925613.356445312,19925623.356445312
Z1-L13,ok,Track,192.168.123.218,-9,236844068.36132812,236844073.36132812
Z1-L05,ok,Track,192.168.123.152,-9,236859886.3659668,236859890.3659668
Z3-L09,ok,Track,192.168.123.173,-9,236869867.37060547,236869879.37060547
Z3-L10,ok,Track,192.168.123.242,-9,24249681.375,24237248.375
Z3-L06,ok,Track,192.168.123.236,-6,236878179.37939453,236878196.37939453
Z4-L07,ok,Track,192.168.123.178,-9,345539.3837890625,345199.3837890625
Z4-L03,ok,Track,192.168.123.225,-9,24238482.387939453,19995414.387939453
Z2-L01,ok,Track,192.168.123.247,-9,236872112.39257812,236872126.39257812
Z1-L12,ok,Track,192.168.123.209,-9,19923174.396728516,19923177.396728516
Z1-L04,ok,Track,192.168.123.176,-9,236849761.40112305,236849367.40112305
Z4-L05,ok,Track,192.168.123.235,-9,136.405029296875,144.405029296875
Z4-L04,ok,Track,192.168.123.239,-9,186455.41015625,186464.41015625
Z4-L01,ok,Track,192.168.123.186,-9,24254959.41455078,19997790.41455078
Z1-L03,ok,Track,192.168.123.163,-9,236813343.41870117,236813353.41870117
Z5-L03,ok,Track,192.168.123.198,-6,1923627.4233398438,1923635.4233398438
Z1-L07,ok,Track,192.168.123.181,-9,236827424.42773438,236827430.42773438
Z1-L08,ok,Track,192.168.123.189,-9,236865537.43237305,236865548.43237305
Z3-L03,ok,Track,192.168.123.167,-9,24354113.436523438,24354122.436523438
Z3-L04,ok,Track,192.168.123.212,-9,24247657.44091797,24247663.44091797
Z2-L03,ok,Track,192.168.123.196,-9,19976504.4453125,19976515.4453125
Z1-L11,ok,Track,192.168.123.184,-9,236821635.4494629,236821638.4494629
Z3-L02,ok,Track,192.168.123.161,-6,19941968.453857422,19941970.453857422
Z2-L06,ok,Track,192.168.123.245,-9,4214102.458251953,4214108.458251953
Z5-L02,ok,Track,192.168.123.244,-6,666021.4626464844,345614.4626464844
Z2-L07,ok,Track,192.168.123.229,-9,24338258.466552734,24336762.466552734
Z3-L11,ok,Track,192.168.123.201,-9,24249075.470947266,24249092.470947266
Z1-L10,ok,Track,192.168.123.246,-9,236850965.4753418,236850769.4753418
Z4-L02,ok,Track,192.168.123.240,-9,2793036.479248047,2793043.479248047
Z3-L01,ok,Track,192.168.123.228,-6,236841713.48413086,236841723.48413086
Z5-L01,ok,Track,192.168.123.248,-6,19984017.48828125,19968761.48828125
Z1-L09,ok,Track,192.168.123.191,-9,236817609.49291992,236817611.49291992
Z2-L09,ok,Track,192.168.123.221,-9,4404325.498535156,4404331.498535156
Z3-L05,ok,Track,192.168.123.224,-6,24212407.503173828,24212411.503173828
Z5-L04,ok,Track,192.168.123.226,-6,7732895.507324219,7732900.507324219
Z2-L02,ok,Track,192.168.123.215,-9,19959050.51171875,19959062.51171875
Z4-L09,ok,Track,192.168.123.168,-9,19958857.51611328,19958860.51611328
Z1-L14,ok,Track,192.168.123.227,-9,19922357.520507812,19922368.520507812
Z4-L11,ok,Track,192.168.123.185,-9,834123.5246582031,345199.5246582031
Z2-L04,ok,Track,192.168.123.190,-9,1922617.5288085938,1922625.5288085938
Z2-L05,ok,Track,192.168.123.217,-9,24252102.533203125,24251222.533203125
Z4-L06,ok,Track,192.168.123.249,-9,135.53759765625,144.53759765625
Z3-L12,ok,Track,192.168.123.238,-9,19960293.541748047,19960298.541748047
