Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,2341576.2341308594,2341577.2341308594
Z3-L07,ok,Track,192.168.123.234,-6,2251629.244873047,2251631.244873047
Z4-L08,ok,Track,192.168.123.154,-9,116423.24975585938,116427.24975585938
Z2-L08,ok,Track,192.168.123.213,-9,2482045.2543945312,2438134.2543945312
Z1-L13,ok,Track,192.168.123.218,-9,2466076.2580566406,2466080.2580566406
Z1-L05,ok,Track,192.168.123.152,-9,118774.26220703125,118789.26220703125
Z3-L09,ok,Track,192.168.123.173,-9,2976191.2661132812,2976199.2661132812
Z3-L10,ok,Track,192.168.123.242,-9,2376810.270263672,2376715.270263672
Z3-L06,ok,Track,192.168.123.236,-6,2996577.2739257812,2996582.2739257812
Z4-L07,ok,Track,192.168.123.178,-9,116424.27734375,116427.27734375
Z4-L03,ok,Track,192.168.123.225,-9,1450153.2810058594,1450163.2810058594
Z2-L01,ok,Track,192.168.123.247,-9,1364640.2849121094,1363930.2849121094
Z1-L12,ok,Track,192.168.123.209,-9,2339397.2993164062,2339401.2993164062
Z1-L04,ok,Track,192.168.123.176,-9,620.302734375,625.302734375
Z4-L05,ok,Track,192.168.123.235,-9,176.30615234375,179.30615234375
Z4-L04,ok,Track,192.168.123.239,-9,4161.3095703125,4168.3095703125
Z4-L01,ok,Track,192.168.123.186,-9,2063996.3129882812,2063998.3129882812
Z1-L03,ok,Track,192.168.123.163,-9,612.31640625,625.31640625
Z5-L03,ok,Track,192.168.123.198,-6,2439720.321044922,2429086.321044922
Z1-L07,ok,Track,192.168.123.181,-9,3079662.3247070312,623.32470703125
Z1-L08,ok,Track,192.168.123.189,-9,622.328125,623.328125
Z3-L03,ok,Track,192.168.123.167,-9,580.331298828125,588.331298828125
Z3-L04,ok,Track,192.168.123.212,-9,875434.3349609375,21622.3349609375
Z2-L03,ok,Track,192.168.123.196,-9,167756.33837890625,167762.33837890625
Z1-L11,ok,Track,192.168.123.184,-9,166764.34204101562,166767.34204101562
Z3-L02,ok,Track,192.168.123.161,-6,1213805.345703125,1213807.345703125
Z2-L06,ok,Track,192.168.123.245,-9,314686.34912109375,314696.34912109375
Z5-L02,ok,Track,192.168.123.244,-6,596378.3525390625,596385.3525390625
Z2-L07,ok,Track,192.168.123.229,-9,1527032.3559570312,1527036.3559570312
Z3-L11,ok,Track,192.168.123.201,-9,570009.3591308594,570019.3591308594
Z1-L10,ok,Track,192.168.123.246,-9,2476711.3627929688,2476718.3627929688
Z4-L02,ok,Track,192.168.123.240,-9,1877710.3662109375,1877714.3662109375
Z3-L01,ok,Track,192.168.123.228,-6,581.36962890625,588.36962890625
Z5-L01,ok,Track,192.168.123.248,-6,2489624.373046875,2488606.373046875
Z1-L09,ok,Track,192.168.123.191,-9,581.37646484375,587.37646484375
Z2-L09,ok,Track,192.168.123.221,-9,1909487.3796386719,1909489.3796386719
Z3-L05,ok,Track,192.168.123.224,-6,3080868.3842773438,3080908.3842773438
Z5-L04,ok,Track,192.168.123.226,-6,2336507.3876953125,592375.3876953125
Z2-L02,ok,Track,192.168.123.215,-9,1452615.3911132812,1452623.3911132812
Z4-L09,ok,Track,192.168.123.168,-9,1436814.3947753906,1436825.3947753906
Z1-L14,ok,Track,192.168.123.227,-9,315689.39794921875,315694.39794921875
Z4-L11,ok,Track,192.168.123.185,-9,32247.4013671875,32250.4013671875
Z2-L04,ok,Track,192.168.123.190,-9,2490726.4047851562,2488095.4047851562
Z2-L05,ok,Track,192.168.123.217,-9,1420204.408203125,1420224.408203125
Z4-L06,ok,Track,192.168.123.249,-9,177.41162109375,179.41162109375
Z3-L12,ok,Track,192.168.123.238,-9,2333300.4150390625,2333310.4150390625
