Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608612115665.203,1608612115665.203
Z4-L08,ok,Track,192.168.123.154,-9,1608612115665.216,1608612115665.216
Z2-L08,ok,Track,192.168.123.156,-9,1608612115665.2205,1608612115665.2205
Z1-L13,ok,Track,192.168.123.165,-9,1608612115665.2246,1608612115665.2246
Z1-L05,ok,Track,192.168.123.152,-9,1608612115665.2283,1608612115665.2283
Z3-L09,ok,Track,192.168.123.173,-9,1608612115665.232,1608612115665.232
Z3-L10,ok,Track,192.168.123.225,-9,1608612115665.2356,1608612115665.2356
Z4-L03,waiting,Track,None,-9,1608612115665.25,1608612115665.25
Z4-L07,ok,Track,192.168.123.178,-9,1608612115665.2568,1608612115665.2568
Z1-L12,ok,Track,192.168.123.237,-9,1608612115665.26,1608612115665.26
Z1-L10,waiting,Track,None,-9,1608612115665.2632,1608612115665.2632
Z1-L04,ok,Track,192.168.123.176,-9,1608612115665.2668,1608612115665.2668
Z4-L05,waiting,Track,None,-9,1608612115665.2698,1608612115665.2698
Z4-L04,waiting,Track,None,-9,1608612115665.2732,1608612115665.2732
Z4-L01,waiting,Track,None,-9,1608612115665.2766,1608612115665.2766
Z1-L03,ok,Track,192.168.123.163,-9,1608612115665.2795,1608612115665.2795
Z1-L01,ok,Track,192.168.123.198,-9,1608612115665.283,1608612115665.283
Z1-L07,ok,Track,192.168.123.181,-9,1608612115665.2861,1608612115665.2861
Z1-L08,ok,Track,192.168.123.189,-9,1608612115665.289,1608612115665.289
Z3-L03,ok,Track,192.168.123.167,-9,1608612115665.2922,1608612115665.2922
Z3-L04,ok,Track,192.168.123.212,-9,1608612115665.2954,1608612115665.2954
Z2-L03,ok,Track,192.168.123.196,-9,1608612115665.2983,1608612115665.2983
Z1-L11,ok,Track,192.168.123.184,-9,1608612115665.3018,1608612115665.3018
Z3-L02,ok,Track,192.168.123.161,-9,1608612115665.305,1608612115665.305
Z2-L06,ok,Track,192.168.123.245,-9,1608612115665.308,1608612115665.308
Z1-L02,ok,Track,192.168.123.201,-9,1608612115665.3113,1608612115665.3113
Z2-L07,ok,Track,192.168.123.230,-9,1608612115665.3142,1608612115665.3142
Z4-L02,waiting,Track,None,-9,1608612115665.3174,1608612115665.3174
Z3-L01,ok,Track,192.168.123.228,-9,1608612115665.3206,1608612115665.3206
Z1-L09,ok,Track,192.168.123.191,-9,1608612115665.3237,1608612115665.3237
Z2-L09,ok,Moved,192.168.123.221,-9,1608612115665.327,1608612115665.327
Z2-L02,ok,Track,192.168.123.215,-9,1608612115665.33,1608612115665.33
Z4-L09,ok,Track,192.168.123.168,-9,1608612115665.3333,1608612115665.3333
Z1-L14,ok,Track,192.168.123.227,-9,1608612115665.3364,1608612115665.3364
Z2-L01,waiting,Track,None,-9,1608612115665.3394,1608612115665.3394
Z3-L11,waiting,Track,None,-9,1608612115665.344,1608612115665.344
Z4-L11,ok,Track,192.168.123.185,-9,1608612115665.3474,1608612115665.3474
Z2-L04,ok,Track,192.168.123.190,-9,1608612115665.3503,1608612115665.3503
Z2-L05,ok,Track,192.168.123.204,-9,1608612115665.3535,1608612115665.3535
Z4-L06,waiting,Track,None,-9,1608612115665.3567,1608612115665.3567
Z3-L12,ok,Track,192.168.123.193,-9,1608612115665.3599,1608612115665.3599
