Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,101861044.38134766,101860775.38134766
Z4-L08,ok,Track,192.168.123.154,-9,103961452.3972168,103685178.3972168
Z2-L08,ok,Track,192.168.123.156,-9,103704227.40283203,103699409.40283203
Z1-L13,ok,Track,192.168.123.165,-9,101834440.4074707,101833730.4074707
Z1-L05,ok,Track,192.168.123.152,-9,101843549.41381836,101843561.41381836
Z3-L09,ok,Track,192.168.123.173,-9,101841657.41796875,101841659.41796875
Z3-L10,ok,Track,192.168.123.225,-9,102060618.42236328,101992286.42236328
Z4-L03,waiting,Track,None,-9,1607893205433.4268,101992286.42675781
Z4-L07,ok,Track,192.168.123.178,-9,102022367.43530273,102022386.43530273
Z1-L12,ok,Track,192.168.123.237,-9,101860055.4399414,101853802.4399414
Z1-L10,waiting,Track,None,-9,1607893205433.4446,101853802.44458008
Z1-L04,ok,Track,192.168.123.176,-9,101839815.44946289,101839821.44946289
Z4-L05,failed,Track,192.168.123.235,-9,809076071.4538574,809076078.4538574
Z4-L04,failed,Track,192.168.123.226,-9,809076073.458252,809076078.458252
Z4-L01,failed,Track,192.168.123.186,-9,809076063.4626465,809076078.4626465
Z1-L03,ok,Track,192.168.123.163,-9,101827418.46679688,101827420.46679688
Z1-L01,ok,Track,192.168.123.198,-9,138722531.4711914,138722536.4711914
Z1-L07,ok,Track,192.168.123.181,-9,101827530.47558594,101827533.47558594
Z1-L08,ok,Track,192.168.123.189,-9,101843048.47998047,101843050.47998047
Z3-L03,ok,Track,192.168.123.167,-9,101844946.484375,101844953.484375
Z3-L04,ok,Track,192.168.123.212,-9,101850486.48852539,101849163.48852539
Z2-L03,ok,Track,192.168.123.196,-9,101846075.49291992,101846081.49291992
Z1-L11,ok,Track,192.168.123.184,-9,101831797.49731445,101831804.49731445
Z3-L02,ok,Track,192.168.123.161,-9,138689912.50146484,138689920.50146484
Z2-L06,ok,Track,192.168.123.245,-9,103688870.50610352,103688889.50610352
Z1-L02,ok,Track,192.168.123.201,-9,138721197.5102539,138721207.5102539
Z2-L07,ok,Track,192.168.123.230,-9,101842048.51489258,101842056.51489258
Z4-L02,failed,Track,192.168.123.188,-9,809076053.519043,809076078.519043
Z3-L01,failed,Track,192.168.123.228,-9,138737268.52319336,138735909.52319336
Z1-L09,ok,Track,192.168.123.191,-9,101827226.52758789,101827228.52758789
Z2-L09,ok,Moved,192.168.123.221,-9,981546057.5319824,981546068.5319824
Z2-L02,ok,Track,192.168.123.215,-9,101849999.53637695,101850007.53637695
Z4-L09,ok,Track,192.168.123.168,-9,102023708.54052734,102023711.54052734
Z1-L14,ok,Track,192.168.123.227,-9,101862922.54492188,101862943.54492188
Z2-L01,waiting,Track,None,-9,1607893205433.5493,101862943.5493164
Z3-L11,waiting,Track,None,-9,1607893205433.5552,101862943.55517578
Z4-L11,ok,Track,192.168.123.185,-9,103699695.55957031,103696280.55957031
Z2-L04,ok,Track,192.168.123.190,-9,103701795.56396484,103701802.56396484
Z2-L05,ok,Track,192.168.123.204,-9,101832604.56982422,101832606.56982422
Z4-L06,failed,Track,192.168.123.249,-9,809076507.574707,809076381.574707
Z3-L12,ok,Track,192.168.123.193,-9,102023487.57861328,101991359.57861328
