Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,154380.470703125,12922.470703125
Z3-L07,ok,Track,192.168.123.234,-6,670.485107421875,401.485107421875
Z4-L08,ok,Track,192.168.123.154,-9,37968.49072265625,3361.49072265625
Z2-L08,ok,Track,192.168.123.213,-9,32453.495849609375,31851.495849609375
Z1-L13,ok,Track,192.168.123.218,-9,1071784.5002441406,1051199.5002441406
Z1-L05,ok,Track,192.168.123.152,-9,1036971.5056152344,13016.505615234375
Z3-L09,ok,Track,192.168.123.173,-9,10941.510009765625,99.510009765625
Z3-L10,ok,Track,192.168.123.242,-9,1720.5146484375,99.5146484375
Z3-L06,ok,Track,192.168.123.236,-6,926460.5192871094,99.519287109375
Z4-L07,ok,Track,192.168.123.178,-9,3358.523681640625,209.523681640625
Z4-L03,ok,Track,192.168.123.225,-9,74.528076171875,99.528076171875
Z2-L01,ok,Track,192.168.123.247,-9,54842.531982421875,54855.531982421875
Z1-L12,ok,Track,192.168.123.209,-9,871.536865234375,99.536865234375
Z1-L04,ok,Track,192.168.123.176,-9,919421.5407714844,203254.54077148438
Z4-L05,ok,Track,192.168.123.235,-9,84.54541015625,99.54541015625
Z4-L04,ok,Track,192.168.123.239,-9,94.54931640625,99.54931640625
Z4-L01,ok,Track,192.168.123.186,-9,92.5537109375,99.5537109375
Z1-L03,ok,Track,192.168.123.163,-9,53708.557861328125,53747.557861328125
Z5-L03,ok,Track,192.168.123.198,-6,41990.56201171875,37382.56201171875
Z1-L07,ok,Track,192.168.123.181,-9,1240963.56640625,1240138.56640625
Z1-L08,ok,Track,192.168.123.189,-9,11265.570556640625,4375.570556640625
Z3-L03,ok,Track,192.168.123.167,-9,45509.5751953125,42843.5751953125
Z3-L04,ok,Track,192.168.123.212,-9,39819.579345703125,9711.579345703125
Z2-L03,ok,Track,192.168.123.196,-9,475185.58349609375,59556.58349609375
Z1-L11,ok,Track,192.168.123.184,-9,926277.587890625,913416.587890625
Z3-L02,ok,Track,192.168.123.161,-6,1192.59228515625,99.59228515625
Z2-L06,ok,Track,192.168.123.245,-9,25461.596435546875,3975.596435546875
Z5-L02,ok,Track,192.168.123.244,-6,121783.6005859375,10854.6005859375
Z2-L07,ok,Track,192.168.123.229,-9,122510.60498046875,87655.60498046875
Z3-L11,ok,Track,192.168.123.201,-9,92.609619140625,99.609619140625
Z1-L10,ok,Track,192.168.123.246,-9,4947.613525390625,4569.613525390625
Z4-L02,ok,Track,192.168.123.240,-9,82.617919921875,99.617919921875
Z3-L01,ok,Track,192.168.123.228,-6,286033.6218261719,32275.621826171875
Z5-L01,ok,Track,192.168.123.248,-6,1248831.6262207031,149406.62622070312
Z1-L09,ok,Track,192.168.123.191,-9,1233140.630859375,1233167.630859375
Z2-L09,ok,Track,192.168.123.221,-9,993.638916015625,591.638916015625
Z3-L05,ok,Track,192.168.123.224,-6,4056.64306640625,4079.64306640625
Z5-L04,ok,Track,192.168.123.226,-6,34866.6474609375,21297.6474609375
Z2-L02,ok,Track,192.168.123.215,-9,55591.651611328125,55605.651611328125
Z4-L09,ok,Track,192.168.123.168,-9,17660.656005859375,3251.656005859375
Z1-L14,ok,Track,192.168.123.227,-9,5250.660400390625,401.660400390625
Z4-L11,ok,Track,192.168.123.185,-9,28775.664794921875,28781.664794921875
Z2-L04,ok,Track,192.168.123.190,-9,198945.6689453125,198952.6689453125
Z2-L05,ok,Track,192.168.123.217,-9,25754.673095703125,13932.673095703125
Z4-L06,ok,Track,192.168.123.249,-9,427.677490234375,434.677490234375
Z3-L12,ok,Track,192.168.123.238,-9,93.681396484375,99.681396484375
