Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,70540033.4050293,70532208.4050293
Z3-L07,ok,Track,192.168.123.234,-6,70585314.41723633,70585335.41723633
Z4-L08,ok,Track,192.168.123.154,-9,53586752.42236328,53586764.42236328
Z2-L08,ok,Track,192.168.123.213,-9,56981932.42700195,56981939.42700195
Z1-L13,ok,Track,192.168.123.218,-9,70456768.43164062,70456774.43164062
Z1-L05,ok,Track,192.168.123.152,-9,70489826.43676758,70489829.43676758
Z3-L09,ok,Track,192.168.123.173,-9,70488502.44067383,70488515.44067383
Z3-L10,ok,Track,192.168.123.242,-9,96780947.44506836,96768514.44506836
Z3-L06,ok,Track,192.168.123.236,-6,70503129.44946289,70503142.44946289
Z4-L07,ok,Track,192.168.123.178,-9,53588764.45361328,53588768.45361328
Z4-L03,ok,Track,192.168.123.225,-9,70536124.45751953,70536142.45751953
Z2-L01,ok,Track,192.168.123.247,-9,70493847.46166992,70493858.46166992
Z1-L12,ok,Track,192.168.123.209,-9,58632297.46582031,58632302.46582031
Z1-L04,ok,Track,192.168.123.176,-9,70492167.4699707,70490027.4699707
Z4-L05,ok,Track,192.168.123.235,-9,53586752.474365234,53586764.474365234
Z4-L04,ok,Track,192.168.123.239,-9,55295769.48022461,55295775.48022461
Z4-L01,ok,Track,192.168.123.186,-9,70482306.48486328,70482315.48486328
Z1-L03,ok,Track,192.168.123.163,-9,70471524.48901367,70471525.48901367
Z5-L03,ok,Track,192.168.123.198,-6,57112906.49316406,57112908.49316406
Z1-L07,ok,Track,192.168.123.181,-9,70446318.4975586,70446324.4975586
Z1-L08,ok,Track,192.168.123.189,-9,70492450.50170898,70490027.50170898
Z3-L03,ok,Track,192.168.123.167,-9,70497462.50585938,70497472.50585938
Z3-L04,ok,Track,192.168.123.212,-9,96778923.51000977,96778929.51000977
Z2-L03,ok,Track,192.168.123.196,-9,56987934.51586914,56984945.51586914
Z1-L11,ok,Track,192.168.123.184,-9,70448836.52001953,70448844.52001953
Z3-L02,ok,Track,192.168.123.161,-6,56981922.52416992,56981940.52416992
Z2-L06,ok,Track,192.168.123.245,-9,56976930.52832031,56976937.52832031
Z5-L02,ok,Track,192.168.123.244,-6,57032931.5324707,57032943.5324707
Z2-L07,ok,Track,192.168.123.229,-9,70514593.53686523,70511128.53686523
Z3-L11,ok,Track,192.168.123.201,-9,70485388.54101562,70485393.54101562
Z1-L10,ok,Track,192.168.123.246,-9,70513784.54541016,70490441.54541016
Z4-L02,ok,Track,192.168.123.240,-9,56980930.55078125,56980941.55078125
Z3-L01,ok,Track,192.168.123.228,-6,70474895.55541992,70474905.55541992
Z5-L01,ok,Track,192.168.123.248,-6,70523231.55957031,70516237.55957031
Z1-L09,ok,Track,192.168.123.191,-9,70445622.56518555,70445624.56518555
Z2-L09,ok,Track,192.168.123.221,-9,57411118.5703125,57411122.5703125
Z3-L05,ok,Track,192.168.123.224,-6,70525901.57495117,70525919.57495117
Z5-L04,ok,Track,192.168.123.226,-6,57113895.57910156,9517712.579101562
Z2-L02,ok,Track,192.168.123.215,-9,56981931.58325195,56981940.58325195
Z4-L09,ok,Track,192.168.123.168,-9,56836838.587646484,56834846.587646484
Z1-L14,ok,Track,192.168.123.227,-9,56976929.591796875,56976939.591796875
Z4-L11,ok,Track,192.168.123.185,-9,53587753.596191406,53587763.596191406
Z2-L04,ok,Track,192.168.123.190,-9,56981930.6003418,56981940.6003418
Z2-L05,ok,Track,192.168.123.217,-9,70429365.60449219,70429366.60449219
Z4-L06,ok,Track,192.168.123.249,-9,53585759.60864258,53585770.60864258
Z3-L12,ok,Track,192.168.123.238,-9,58495114.61425781,58495122.61425781
