Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,128425677.15234375,128425681.15234375
Z3-L07,ok,Track,192.168.123.234,-6,128461930.1652832,128461934.1652832
Z4-L08,ok,Track,192.168.123.154,-9,111723032.17016602,111723038.17016602
Z2-L08,ok,Track,192.168.123.213,-9,128408795.17407227,128408797.17407227
Z1-L13,ok,Track,192.168.123.218,-9,128426405.17822266,128426310.17822266
Z1-L05,ok,Track,192.168.123.152,-9,101401778.18237305,101401783.18237305
Z3-L09,ok,Track,192.168.123.173,-9,101401576.1862793,101401581.1862793
Z3-L10,ok,Track,192.168.123.242,-9,131074731.1899414,128513354.1899414
Z3-L06,ok,Track,192.168.123.236,-6,129165647.19384766,129165650.19384766
Z4-L07,ok,Track,192.168.123.178,-9,112447612.19750977,112432588.19750977
Z4-L03,ok,Track,192.168.123.225,-9,128509951.20117188,128508479.20117188
Z2-L01,ok,Track,192.168.123.247,-9,101518229.20483398,101518234.20483398
Z1-L12,ok,Track,192.168.123.209,-9,128498000.20874023,128498011.20874023
Z1-L04,ok,Track,192.168.123.176,-9,101461196.21264648,101461201.21264648
Z4-L05,ok,Track,192.168.123.235,-9,101530231.2163086,101530238.2163086
Z4-L04,ok,Track,192.168.123.239,-9,113353111.2199707,113353115.2199707
Z4-L01,ok,Track,192.168.123.186,-9,129125207.22485352,128505875.22485352
Z1-L03,ok,Track,192.168.123.163,-9,29465557.228759766,14168925.228759766
Z5-L03,ok,Track,192.168.123.198,-6,113648234.23291016,113648239.23291016
Z1-L07,ok,Track,192.168.123.181,-9,102406400.23657227,101532229.23657227
Z1-L08,ok,Track,192.168.123.189,-9,3322408.240234375,1340582.240234375
Z3-L03,ok,Track,192.168.123.167,-9,101401979.24438477,101401989.24438477
Z3-L04,ok,Track,192.168.123.212,-9,101407782.24804688,101407788.24804688
Z2-L03,ok,Track,192.168.123.196,-9,102404387.25170898,102404392.25170898
Z1-L11,ok,Track,192.168.123.184,-9,101401464.25512695,101401472.25512695
Z3-L02,ok,Track,192.168.123.161,-6,101401980.25927734,101401989.25927734
Z2-L06,ok,Track,192.168.123.245,-9,125784944.26391602,125784952.26391602
Z5-L02,ok,Track,192.168.123.244,-6,101523210.26757812,101523233.26757812
Z2-L07,ok,Track,192.168.123.229,-9,128408167.27124023,128408170.27124023
Z3-L11,ok,Track,192.168.123.201,-9,101471205.27514648,101471210.27514648
Z1-L10,ok,Track,192.168.123.246,-9,128435152.27856445,128435159.27856445
Z4-L02,ok,Track,192.168.123.240,-9,113445084.28222656,113445094.28222656
Z3-L01,ok,Track,192.168.123.228,-6,101401251.28564453,101401260.28564453
Z5-L01,ok,Track,192.168.123.248,-6,101523202.28955078,101523233.28955078
Z1-L09,ok,Track,192.168.123.191,-9,52466.293212890625,52475.293212890625
Z2-L09,ok,Track,192.168.123.221,-9,106230468.29858398,106096178.29858398
Z3-L05,ok,Track,192.168.123.224,-6,129128697.30249023,129128706.30249023
Z5-L04,ok,Track,192.168.123.226,-6,117294949.30615234,117294952.30615234
Z2-L02,ok,Track,192.168.123.215,-9,128434634.3112793,128434125.3112793
Z4-L09,ok,Track,192.168.123.168,-9,116689377.3149414,111520808.3149414
Z1-L14,ok,Track,192.168.123.227,-9,125499732.31860352,125499736.31860352
Z4-L11,ok,Track,192.168.123.185,-9,108812289.32226562,108812297.32226562
Z2-L04,ok,Track,192.168.123.190,-9,128405006.32592773,128400975.32592773
Z2-L05,ok,Track,192.168.123.217,-9,101519233.32958984,101519239.32958984
Z4-L06,ok,Track,192.168.123.249,-9,108813281.33325195,108813289.33325195
Z3-L12,ok,Track,192.168.123.238,-9,127360090.33666992,127360097.33666992
