Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,51509992.2121582,51416182.2121582
Z3-L07,ok,Track,192.168.123.234,-6,51440535.224609375,51440351.224609375
Z4-L08,ok,Track,192.168.123.154,-9,592193.2297363281,592196.2297363281
Z2-L08,ok,Track,192.168.123.213,-9,51532975.23413086,51508672.23413086
Z1-L13,ok,Track,192.168.123.218,-9,51347284.23803711,51347290.23803711
Z1-L05,ok,Track,192.168.123.152,-9,51378132.24194336,51378135.24194336
Z3-L09,ok,Track,192.168.123.173,-9,51385898.24658203,51385906.24658203
Z3-L10,ok,Track,192.168.123.242,-9,51466818.25024414,51466713.25024414
Z3-L06,ok,Track,192.168.123.236,-6,51434224.25390625,51434227.25390625
Z4-L07,ok,Track,192.168.123.178,-9,592869.2573242188,592880.2573242188
Z4-L03,ok,Track,192.168.123.225,-9,51461299.26171875,51461314.26171875
Z2-L01,ok,Track,192.168.123.247,-9,51385111.26538086,51385123.26538086
Z1-L12,ok,Track,192.168.123.209,-9,51431162.26904297,51411207.26904297
Z1-L04,ok,Track,192.168.123.176,-9,51368972.27270508,51368982.27270508
Z4-L05,ok,Track,192.168.123.235,-9,591768.2761230469,591774.2761230469
Z4-L04,ok,Track,192.168.123.239,-9,468707.27978515625,468714.27978515625
Z4-L01,ok,Track,192.168.123.186,-9,51389355.28393555,51389369.28393555
Z1-L03,ok,Track,192.168.123.163,-9,51359808.287353516,51351332.287353516
Z5-L03,ok,Track,192.168.123.198,-6,591465.291015625,591472.291015625
Z1-L07,ok,Track,192.168.123.181,-9,51361335.294677734,51361342.294677734
Z1-L08,ok,Track,192.168.123.189,-9,51391689.298339844,51381465.298339844
Z3-L03,ok,Track,192.168.123.167,-9,51398618.30175781,51398626.30175781
Z3-L04,ok,Track,192.168.123.212,-9,51426000.30517578,51401706.30517578
Z2-L03,ok,Track,192.168.123.196,-9,51385597.30883789,51385607.30883789
Z1-L11,ok,Track,192.168.123.184,-9,51309484.3125,51309489.3125
Z3-L02,ok,Track,192.168.123.161,-6,5251449.316162109,5251455.316162109
Z2-L06,ok,Track,192.168.123.245,-9,51481598.3203125,51481612.3203125
Z5-L02,ok,Track,192.168.123.244,-6,592193.3239746094,592196.3239746094
Z2-L07,ok,Track,192.168.123.229,-9,51370183.32739258,51312529.32739258
Z3-L11,ok,Track,192.168.123.201,-9,51381039.33105469,51381050.33105469
Z1-L10,ok,Track,192.168.123.246,-9,51390354.3347168,51390369.3347168
Z4-L02,ok,Track,192.168.123.240,-9,5253155.338134766,5253159.338134766
Z3-L01,ok,Track,192.168.123.228,-6,51368669.341796875,51368677.341796875
Z5-L01,ok,Track,192.168.123.248,-6,9955608.345458984,9955615.345458984
Z1-L09,ok,Track,192.168.123.191,-9,51336664.34887695,51336666.34887695
Z2-L09,ok,Track,192.168.123.221,-9,5249550.353759766,5249556.353759766
Z3-L05,ok,Track,192.168.123.224,-6,51438383.357177734,51438390.357177734
Z5-L04,ok,Track,192.168.123.226,-6,599749.3610839844,599753.3610839844
Z2-L02,ok,Track,192.168.123.215,-9,51496904.364746094,51496917.364746094
Z4-L09,ok,Track,192.168.123.168,-9,5249834.3681640625,5249854.3681640625
Z1-L14,ok,Track,192.168.123.227,-9,51476434.37207031,51476456.37207031
Z4-L11,ok,Track,192.168.123.185,-9,592376.3759765625,592384.3759765625
Z2-L04,ok,Track,192.168.123.190,-9,51548694.37939453,51529953.37939453
Z2-L05,ok,Track,192.168.123.217,-9,51309485.384277344,51309489.384277344
Z4-L06,ok,Track,192.168.123.249,-9,591566.3876953125,591572.3876953125
Z3-L12,ok,Track,192.168.123.238,-9,5251448.391357422,5251455.391357422
