Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608942146283.4744,1608942146283.4744
Z4-L08,ok,Track,192.168.123.154,-9,1608942146283.4893,1608942146283.4893
Z2-L08,ok,Track,192.168.123.156,-9,1608942146283.4946,1608942146283.4946
Z1-L13,ok,Track,192.168.123.165,-9,1608942146283.4988,1608942146283.4988
Z1-L05,ok,Track,192.168.123.152,-9,1608942146283.5032,1608942146283.5032
Z3-L09,ok,Track,192.168.123.173,-9,1608942146283.507,1608942146283.507
Z3-L10,ok,Track,192.168.123.225,-9,1608942146283.5115,1608942146283.5115
Z4-L03,waiting,Track,None,-9,1608942146283.5166,1608942146283.5166
Z4-L07,ok,Track,192.168.123.178,-9,1608942146283.5234,1608942146283.5234
Z1-L12,ok,Track,192.168.123.237,-9,1608942146283.5278,1608942146283.5278
Z1-L10,waiting,Track,None,-9,1608942146283.5317,1608942146283.5317
Z1-L04,ok,Track,192.168.123.176,-9,1608942146283.5364,1608942146283.5364
Z4-L05,waiting,Track,None,-9,1608942146283.5415,1608942146283.5415
Z4-L04,waiting,Track,None,-9,1608942146283.546,1608942146283.546
Z4-L01,waiting,Track,None,-9,1608942146283.55,1608942146283.55
Z1-L03,ok,Track,192.168.123.163,-9,1608942146283.5557,1608942146283.5557
Z1-L01,ok,Track,192.168.123.198,-9,1608942146283.56,1608942146283.56
Z1-L07,ok,Track,192.168.123.181,-9,1608942146283.5637,1608942146283.5637
Z1-L08,ok,Track,192.168.123.189,-9,1608942146283.5676,1608942146283.5676
Z3-L03,ok,Track,192.168.123.167,-9,1608942146283.5715,1608942146283.5715
Z3-L04,ok,Track,192.168.123.212,-9,1608942146283.5752,1608942146283.5752
Z2-L03,ok,Track,192.168.123.196,-9,1608942146283.579,1608942146283.579
Z1-L11,ok,Track,192.168.123.184,-9,1608942146283.5845,1608942146283.5845
Z3-L02,ok,Track,192.168.123.161,-9,1608942146283.5886,1608942146283.5886
Z2-L06,ok,Track,192.168.123.245,-9,1608942146283.5925,1608942146283.5925
Z1-L02,ok,Track,192.168.123.201,-9,1608942146283.5964,1608942146283.5964
Z2-L07,ok,Track,192.168.123.230,-9,1608942146283.6003,1608942146283.6003
Z4-L02,waiting,Track,None,-9,1608942146283.6045,1608942146283.6045
Z3-L01,ok,Track,192.168.123.228,-9,1608942146283.6086,1608942146283.6086
Z1-L09,ok,Track,192.168.123.191,-9,1608942146283.614,1608942146283.614
Z2-L09,ok,Moved,192.168.123.221,-9,1608942146283.618,1608942146283.618
Z2-L02,ok,Track,192.168.123.215,-9,1608942146283.6218,1608942146283.6218
Z4-L09,ok,Track,192.168.123.168,-9,1608942146283.6257,1608942146283.6257
Z1-L14,ok,Track,192.168.123.227,-9,1608942146283.6296,1608942146283.6296
Z2-L01,waiting,Track,None,-9,1608942146283.6335,1608942146283.6335
Z3-L11,waiting,Track,None,-9,1608942146283.639,1608942146283.639
Z4-L11,ok,Track,192.168.123.185,-9,1608942146283.6433,1608942146283.6433
Z2-L04,ok,Track,192.168.123.190,-9,1608942146283.6467,1608942146283.6467
Z2-L05,ok,Track,192.168.123.204,-9,1608942146283.651,1608942146283.651
Z4-L06,waiting,Track,None,-9,1608942146283.6558,1608942146283.6558
Z3-L12,ok,Track,192.168.123.193,-9,1608942146283.6602,1608942146283.6602
