1600955888.0328739,Z1-L06,ok,10141151.322998047,10141153.322998047
1600955888.0328739,Z4-L08,ok,556156.3454589844,97785.34545898438
1600955888.0328739,Z2-L08,ok,12.360595703125,25.360595703125
1600955888.0328739,Z1-L13,ok,10520669.370361328,10520683.370361328
1600955888.0328739,Z1-L05,ok,10448427.37890625,10428739.37890625
1600955888.0328739,Z3-L09,ok,10431286.384521484,10423409.384521484
1600955888.0328739,Z3-L10,ok,10113580.389892578,10113586.389892578
1600955888.0328739,Z4-L03,ok,204682.39501953125,204689.39501953125
1600955888.0328739,Z4-L07,ok,10121978.400146484,10081419.400146484
1600955888.0328739,Z1-L12,ok,12616.405517578125,12621.405517578125
1600955888.0328739,Z1-L10,ok,10419623.41040039,10414370.41040039
1600955888.0328739,Z1-L04,ok,10429049.416015625,10428837.416015625
1600955888.0328739,Z4-L05,ok,125968.4208984375,100701.4208984375
1600955888.0328739,Z4-L04,ok,14.42626953125,25.42626953125
1600955888.0328739,Z4-L01,ok,10143769.431152344,10143681.431152344
1600955888.0328739,Z1-L03,ok,10418226.437011719,10418231.437011719
1600955888.0328739,Z1-L01,ok,10496064.44165039,10496075.44165039
1600955888.0328739,Z1-L07,ok,10520111.446777344,10514746.446777344
1600955888.0328739,Z1-L08,ok,10420544.451416016,10420555.451416016
1600955888.0328739,Z3-L03,ok,10429232.45678711,10426857.45678711
1600955888.0328739,Z3-L04,ok,10113467.461425781,10113479.461425781
1600955888.0328739,Z2-L03,ok,10374390.466552734,10013802.466552734
1600955888.0328739,Z1-L11,ok,10451680.471435547,10451689.471435547
1600955888.0328739,Z3-L02,ok,10349965.476074219,10345508.476074219
1600955888.0328739,Z2-L06,ok,13.4814453125,25.4814453125
1600955888.0328739,Z1-L02,ok,10494881.485839844,10494883.485839844
1600955888.0328739,Z2-L07,ok,10519036.490966797,10519039.490966797
1600955888.0328739,Z4-L02,ok,682.49560546875,692.49560546875
1600955888.0328739,Z3-L01,ok,10510395.500488281,10504430.500488281
1600955888.0328739,Z1-L09,ok,10450972.505371094,10450982.505371094
1600955888.0328739,Z2-L09,ok,10048025.510253906,10048029.510253906
1600955888.0328739,Z2-L02,ok,100320.51538085938,100323.51538085938
1600955888.0328739,Z4-L09,ok,12.5205078125,25.5205078125
1600955888.0328739,Z1-L14,ok,95.524658203125,105.524658203125
1600955888.0328739,Z2-L01,ok,10390472.529785156,10390485.529785156
1600955888.0328739,Z3-L11,ok,687191.5344238281,687201.5344238281
1600955888.0328739,Z4-L11,ok,15.5400390625,25.5400390625
1600955888.0328739,Z2-L04,ok,2495.54443359375,2504.54443359375
1600955888.0328739,Z2-L05,ok,10386082.549316406,10378705.549316406
1600955888.0328739,Z4-L06,ok,136.55419921875,138.55419921875
1600955888.0328739,Z3-L12,ok,1472.55908203125,1483.55908203125

1600955893.0418084,Z1-L06,ok,10146156.756835938,10146158.756835938
1600955893.0418084,Z4-L08,ok,561161.775390625,102790.775390625
1600955893.0418084,Z2-L08,ok,21.7822265625,12.7822265625
1600955893.0418084,Z1-L13,ok,10525674.787597656,10525688.787597656
1600955893.0418084,Z1-L05,ok,10453432.79296875,10433744.79296875
1600955893.0418084,Z3-L09,ok,10436291.798583984,10428414.798583984
1600955893.0418084,Z3-L10,ok,10118585.803466797,10118591.803466797
1600955893.0418084,Z4-L03,ok,209687.80834960938,209694.80834960938
1600955893.0418084,Z4-L07,ok,10126983.813476562,10086424.813476562
1600955893.0418084,Z1-L12,ok,17621.823486328125,17626.823486328125
1600955893.0418084,Z1-L10,ok,10424628.828857422,10419375.828857422
1600955893.0418084,Z1-L04,ok,10434054.833984375,10433842.833984375
1600955893.0418084,Z4-L05,ok,130973.8388671875,105706.8388671875
1600955893.0418084,Z4-L04,ok,23.843994140625,33.843994140625
1600955893.0418084,Z4-L01,ok,10148774.848876953,10148686.848876953
1600955893.0418084,Z1-L03,ok,10423231.853515625,10423236.853515625
1600955893.0418084,Z1-L01,ok,10501069.858398438,10501080.858398438
1600955893.0418084,Z1-L07,ok,10525116.86352539,10519751.86352539
1600955893.0418084,Z1-L08,ok,10425549.868652344,10425560.868652344
1600955893.0418084,Z3-L03,ok,10434237.873046875,10431862.873046875
1600955893.0418084,Z3-L04,ok,10118472.877929688,10118484.877929688
1600955893.0418084,Z2-L03,ok,10379395.88305664,10018807.88305664
1600955893.0418084,Z1-L11,ok,10456685.887695312,10456694.887695312
1600955893.0418084,Z3-L02,ok,10354970.892822266,10350513.892822266
1600955893.0418084,Z2-L06,ok,11.8974609375,12.8974609375
1600955893.0418084,Z1-L02,ok,10499886.901855469,10499888.901855469
1600955893.0418084,Z2-L07,ok,10524041.906738281,10524044.906738281
1600955893.0418084,Z4-L02,ok,5687.911865234375,5697.911865234375
1600955893.0418084,Z3-L01,ok,10515400.916503906,10509435.916503906
1600955893.0418084,Z1-L09,ok,10455977.92163086,10455987.92163086
1600955893.0418084,Z2-L09,ok,10053030.926269531,10053034.926269531
1600955893.0418084,Z2-L02,ok,105325.93212890625,105328.93212890625
1600955893.0418084,Z4-L09,ok,13.936767578125,23.936767578125
1600955893.0418084,Z1-L14,ok,427.94189453125,429.94189453125
1600955893.0418084,Z2-L01,ok,10395477.946289062,10395490.946289062
1600955893.0418084,Z3-L11,ok,692196.9516601562,692206.9516601562
1600955893.0418084,Z4-L11,ok,12.956298828125,12.956298828125
1600955893.0418084,Z2-L04,ok,7500.9609375,7509.9609375
1600955893.0418084,Z2-L05,ok,10391087.965576172,10383710.965576172
1600955893.0418084,Z4-L06,ok,2490.970703125,2498.970703125
1600955893.0418084,Z3-L12,ok,6477.97509765625,6488.97509765625

1600955898.0510895,Z1-L06,ok,10151167.119873047,10151169.119873047
1600955898.0510895,Z4-L08,ok,566172.1398925781,107801.13989257812
1600955898.0510895,Z2-L08,ok,6.14697265625,13.14697265625
1600955898.0510895,Z1-L13,ok,10530685.153076172,10530699.153076172
1600955898.0510895,Z1-L05,ok,10458443.158447266,10438755.158447266
1600955898.0510895,Z3-L09,ok,10441302.1640625,10433425.1640625
1600955898.0510895,Z3-L10,ok,10123596.169189453,10123602.169189453
1600955898.0510895,Z4-L03,ok,1694.174072265625,1705.174072265625
1600955898.0510895,Z4-L07,ok,10131994.178955078,10091435.178955078
1600955898.0510895,Z1-L12,ok,22632.183837890625,22637.183837890625
1600955898.0510895,Z1-L10,ok,10429639.188720703,10424386.188720703
1600955898.0510895,Z1-L04,ok,10439065.193847656,10438853.193847656
1600955898.0510895,Z4-L05,ok,135984.19873046875,110717.19873046875
1600955898.0510895,Z4-L04,ok,6.2041015625,13.2041015625
1600955898.0510895,Z4-L01,ok,10153785.21484375,10153697.21484375
1600955898.0510895,Z1-L03,ok,10428242.219726562,10428247.219726562
1600955898.0510895,Z1-L01,ok,10506080.224853516,10506091.224853516
1600955898.0510895,Z1-L07,ok,10530127.229492188,10524762.229492188
1600955898.0510895,Z1-L08,ok,10430560.23461914,10430571.23461914
1600955898.0510895,Z3-L03,ok,10439248.239501953,10436873.239501953
1600955898.0510895,Z3-L04,ok,10123483.244384766,10123495.244384766
1600955898.0510895,Z2-L03,ok,10384406.249267578,10023818.249267578
1600955898.0510895,Z1-L11,ok,10461696.25415039,10461705.25415039
1600955898.0510895,Z3-L02,ok,10359981.259277344,10355524.259277344
1600955898.0510895,Z2-L06,ok,4.263916015625,13.263916015625
1600955898.0510895,Z1-L02,ok,10504897.268554688,10504899.268554688
1600955898.0510895,Z2-L07,ok,10529052.27368164,10529055.27368164
1600955898.0510895,Z4-L02,ok,10698.2783203125,10708.2783203125
1600955898.0510895,Z3-L01,ok,10520411.283203125,10514446.283203125
1600955898.0510895,Z1-L09,ok,10460988.288085938,10460998.288085938
1600955898.0510895,Z2-L09,ok,10058041.29272461,10058045.29272461
1600955898.0510895,Z2-L02,ok,110336.2978515625,110339.2978515625
1600955898.0510895,Z4-L09,ok,6.302490234375,8.302490234375
1600955898.0510895,Z1-L14,ok,369.307373046875,381.307373046875
1600955898.0510895,Z2-L01,ok,10400488.31225586,10400501.31225586
1600955898.0510895,Z3-L11,ok,697207.3171386719,697217.3171386719
1600955898.0510895,Z4-L11,ok,5.322021484375,8.322021484375
1600955898.0510895,Z2-L04,ok,12511.32666015625,12520.32666015625
1600955898.0510895,Z2-L05,ok,10396098.331542969,10388721.331542969
1600955898.0510895,Z4-L06,ok,1056.33642578125,1060.33642578125
1600955898.0510895,Z3-L12,ok,11488.341064453125,11499.341064453125

1600955903.0592015,Z1-L06,ok,10156175.412841797,10156177.412841797
1600955903.0592015,Z4-L08,ok,571180.4392089844,112809.43920898438
1600955903.0592015,Z2-L08,ok,27.447509765625,33.447509765625
1600955903.0592015,Z1-L13,ok,10535693.453613281,10535707.453613281
1600955903.0592015,Z1-L05,ok,10463451.508544922,10443763.508544922
1600955903.0592015,Z3-L09,ok,10446310.514892578,10438433.514892578
1600955903.0592015,Z3-L10,ok,10128604.520507812,10128610.520507812
1600955903.0592015,Z4-L03,ok,6702.5263671875,6713.5263671875
1600955903.0592015,Z4-L07,ok,10137002.532714844,10096443.532714844
1600955903.0592015,Z1-L12,ok,4397.5380859375,4406.5380859375
1600955903.0592015,Z1-L10,ok,10434647.54296875,10429394.54296875
1600955903.0592015,Z1-L04,ok,10444073.549072266,10443861.549072266
1600955903.0592015,Z4-L05,ok,140992.55395507812,115725.55395507812
1600955903.0592015,Z4-L04,ok,28.559814453125,33.559814453125
1600955903.0592015,Z4-L01,ok,10158793.564453125,10158705.564453125
1600955903.0592015,Z1-L03,ok,10433250.569824219,10433255.569824219
1600955903.0592015,Z1-L01,ok,10511088.574951172,10511099.574951172
1600955903.0592015,Z1-L07,ok,10535135.580566406,10529770.580566406
1600955903.0592015,Z1-L08,ok,10435568.5859375,10435579.5859375
1600955903.0592015,Z3-L03,ok,10444256.591064453,10441881.591064453
1600955903.0592015,Z3-L04,ok,10128491.596435547,10128503.596435547
1600955903.0592015,Z2-L03,ok,10389414.60180664,10028826.60180664
1600955903.0592015,Z1-L11,ok,10466704.607177734,10466713.607177734
1600955903.0592015,Z3-L02,ok,10364989.612304688,10360532.612304688
1600955903.0592015,Z2-L06,ok,26.618408203125,8.618408203125
1600955903.0592015,Z1-L02,ok,10509905.623291016,10509907.623291016
1600955903.0592015,Z2-L07,ok,10534060.628417969,10534063.628417969
1600955903.0592015,Z4-L02,ok,2042.6337890625,2050.6337890625
1600955903.0592015,Z3-L01,ok,10525419.639160156,10519454.639160156
1600955903.0592015,Z1-L09,ok,10465996.644042969,10466006.644042969
1600955903.0592015,Z2-L09,ok,10063049.649169922,10063053.649169922
1600955903.0592015,Z2-L02,ok,115344.654296875,115347.654296875
1600955903.0592015,Z4-L09,ok,27.659423828125,16.659423828125
1600955903.0592015,Z1-L14,ok,333.66455078125,343.66455078125
1600955903.0592015,Z2-L01,ok,10405496.669921875,10405509.669921875
1600955903.0592015,Z3-L11,ok,702215.6752929688,702225.6752929688
1600955903.0592015,Z4-L11,ok,7.680419921875,7.680419921875
1600955903.0592015,Z2-L04,ok,17519.68505859375,17528.68505859375
1600955903.0592015,Z2-L05,ok,10401106.690429688,10393729.690429688
1600955903.0592015,Z4-L06,ok,343.6953125,362.6953125
1600955903.0592015,Z3-L12,ok,16496.7001953125,16507.7001953125

1600955908.0697763,Z1-L06,ok,10161184.722167969,10161186.722167969
1600955908.0697763,Z4-L08,ok,576189.7397460938,117818.73974609375
