Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,46873852.66455078,41400903.66455078
Z3-L07,ok,Track,192.168.123.234,-6,41333066.67504883,41310507.67504883
Z4-L08,ok,Track,192.168.123.154,-9,41376567.67919922,41372623.67919922
Z2-L08,ok,Track,192.168.123.213,-9,66160315.68310547,41416608.68310547
Z1-L13,ok,Track,192.168.123.218,-9,41257066.68652344,41257071.68652344
Z1-L05,ok,Track,192.168.123.152,-9,41272884.689941406,41272888.689941406
Z3-L09,ok,Track,192.168.123.173,-9,41282865.693603516,41282877.693603516
Z3-L10,ok,Track,192.168.123.242,-9,41362517.697021484,41352981.697021484
Z3-L06,ok,Track,192.168.123.236,-6,41291177.700683594,41291194.700683594
Z4-L07,ok,Track,192.168.123.178,-9,41352155.70410156,41352170.70410156
Z4-L03,ok,Track,192.168.123.225,-9,41332258.708740234,41332275.708740234
Z2-L01,ok,Track,192.168.123.247,-9,41285110.712402344,41285124.712402344
Z1-L12,ok,Track,192.168.123.209,-9,41323097.716796875,41319760.716796875
Z1-L04,ok,Track,192.168.123.176,-9,41262759.720458984,41262365.720458984
Z4-L05,ok,Track,192.168.123.235,-9,41343471.72387695,41332966.72387695
Z4-L04,ok,Track,192.168.123.239,-9,41340716.72729492,41332171.72729492
Z4-L01,ok,Track,192.168.123.186,-9,41277009.73071289,41277023.73071289
Z1-L03,ok,Track,192.168.123.163,-9,41226341.73413086,41226351.73413086
Z5-L03,ok,Track,192.168.123.198,-6,43399615.73730469,41408307.73730469
Z1-L07,ok,Track,192.168.123.181,-9,41240422.740722656,41240428.740722656
Z1-L08,ok,Track,192.168.123.189,-9,41278535.744140625,41278546.744140625
Z3-L03,ok,Track,192.168.123.167,-9,41284403.748291016,41284425.748291016
Z3-L04,ok,Track,192.168.123.212,-9,41307483.751953125,41291996.751953125
Z2-L03,ok,Track,192.168.123.196,-9,41292462.755615234,41292390.755615234
Z1-L11,ok,Track,192.168.123.184,-9,41234633.75878906,41234636.75878906
Z3-L02,ok,Track,192.168.123.161,-6,41276087.76220703,41276098.76220703
Z2-L06,ok,Track,192.168.123.245,-9,41373521.76586914,41373542.76586914
Z5-L02,ok,Track,192.168.123.244,-6,41286119.76904297,41284425.76904297
Z2-L07,ok,Track,192.168.123.229,-9,41258685.77246094,41258693.77246094
Z3-L11,ok,Track,192.168.123.201,-9,41270538.775634766,41270547.775634766
Z1-L10,ok,Track,192.168.123.246,-9,41263963.779296875,41263767.779296875
Z4-L02,ok,Track,192.168.123.240,-9,41330819.782714844,41330105.782714844
Z3-L01,ok,Track,192.168.123.228,-6,41254711.78613281,41254721.78613281
Z5-L01,ok,Track,192.168.123.248,-6,41293099.78930664,41290270.78930664
Z1-L09,ok,Track,192.168.123.191,-9,41230607.79272461,41230609.79272461
Z2-L09,ok,Track,192.168.123.221,-9,41263467.798339844,41263471.798339844
Z3-L05,ok,Track,192.168.123.224,-6,41292078.80175781,41292090.80175781
Z5-L04,ok,Track,192.168.123.226,-6,57241756.80493164,41379975.80493164
Z2-L02,ok,Track,192.168.123.215,-9,66182741.80810547,41387275.80810547
Z4-L09,ok,Track,192.168.123.168,-9,41375464.81152344,41374987.81152344
Z1-L14,ok,Track,192.168.123.227,-9,41379336.81616211,41367172.81616211
Z4-L11,ok,Track,192.168.123.185,-9,41417207.81933594,41410849.81933594
Z2-L04,ok,Track,192.168.123.190,-9,43397872.822753906,43397882.822753906
Z2-L05,ok,Track,192.168.123.217,-9,41211601.826416016,41211606.826416016
Z4-L06,ok,Track,192.168.123.249,-9,41393537.829589844,41385171.829589844
Z3-L12,ok,Track,192.168.123.238,-9,41366127.83276367,41342759.83276367
