Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608974111652.505,1608974111652.505
Z4-L08,ok,Track,192.168.123.154,-9,1608974111652.5186,1608974111652.5186
Z2-L08,ok,Track,192.168.123.156,-9,1608974111652.5234,1608974111652.5234
Z1-L13,ok,Track,192.168.123.165,-9,1608974111652.528,1608974111652.528
Z1-L05,ok,Track,192.168.123.152,-9,1608974111652.5325,1608974111652.5325
Z3-L09,ok,Track,192.168.123.173,-9,1608974111652.5366,1608974111652.5366
Z3-L10,ok,Track,192.168.123.225,-9,1608974111652.5405,1608974111652.5405
Z4-L03,waiting,Track,None,-9,1608974111652.546,1608974111652.546
Z4-L07,ok,Track,192.168.123.178,-9,1608974111652.5522,1608974111652.5522
Z1-L12,ok,Track,192.168.123.237,-9,1608974111652.5576,1608974111652.5576
Z1-L10,waiting,Track,None,-9,1608974111652.5615,1608974111652.5615
Z1-L04,ok,Track,192.168.123.176,-9,1608974111652.5667,1608974111652.5667
Z4-L05,waiting,Track,None,-9,1608974111652.5723,1608974111652.5723
Z4-L04,waiting,Track,None,-9,1608974111652.5764,1608974111652.5764
Z4-L01,waiting,Track,None,-9,1608974111652.5806,1608974111652.5806
Z1-L03,ok,Track,192.168.123.163,-9,1608974111652.585,1608974111652.585
Z1-L01,ok,Track,192.168.123.198,-9,1608974111652.59,1608974111652.59
Z1-L07,ok,Track,192.168.123.181,-9,1608974111652.594,1608974111652.594
Z1-L08,ok,Track,192.168.123.189,-9,1608974111652.598,1608974111652.598
Z3-L03,ok,Track,192.168.123.167,-9,1608974111652.602,1608974111652.602
Z3-L04,ok,Track,192.168.123.212,-9,1608974111652.6057,1608974111652.6057
Z2-L03,ok,Track,192.168.123.196,-9,1608974111652.6099,1608974111652.6099
Z1-L11,ok,Track,192.168.123.184,-9,1608974111652.6135,1608974111652.6135
Z3-L02,ok,Track,192.168.123.161,-9,1608974111652.6177,1608974111652.6177
Z2-L06,ok,Track,192.168.123.245,-9,1608974111652.6216,1608974111652.6216
Z1-L02,ok,Track,192.168.123.201,-9,1608974111652.6252,1608974111652.6252
Z2-L07,ok,Track,192.168.123.230,-9,1608974111652.6292,1608974111652.6292
Z4-L02,waiting,Track,None,-9,1608974111652.6333,1608974111652.6333
Z3-L01,ok,Track,192.168.123.228,-9,1608974111652.6372,1608974111652.6372
Z1-L09,ok,Track,192.168.123.191,-9,1608974111652.641,1608974111652.641
Z2-L09,ok,Moved,192.168.123.221,-9,1608974111652.6448,1608974111652.6448
Z2-L02,ok,Track,192.168.123.215,-9,1608974111652.6487,1608974111652.6487
Z4-L09,ok,Track,192.168.123.168,-9,1608974111652.6526,1608974111652.6526
Z1-L14,ok,Track,192.168.123.227,-9,1608974111652.6562,1608974111652.6562
Z2-L01,waiting,Track,None,-9,1608974111652.6602,1608974111652.6602
Z3-L11,waiting,Track,None,-9,1608974111652.6658,1608974111652.6658
Z4-L11,ok,Track,192.168.123.185,-9,1608974111652.67,1608974111652.67
Z2-L04,ok,Track,192.168.123.190,-9,1608974111652.674,1608974111652.674
Z2-L05,ok,Track,192.168.123.204,-9,1608974111652.6775,1608974111652.6775
Z4-L06,waiting,Track,None,-9,1608974111652.6821,1608974111652.6821
Z3-L12,ok,Track,192.168.123.193,-9,1608974111652.686,1608974111652.686
