Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1005368.9753417969,1003344.9753417969
Z3-L07,ok,Track,192.168.123.234,-6,1045027.9865722656,962801.9865722656
Z4-L08,ok,Track,192.168.123.154,-9,61.9912109375,69.9912109375
Z2-L08,ok,Track,192.168.123.213,-9,759.9951171875,767.9951171875
Z1-L13,ok,Track,192.168.123.218,-9,888142.9990234375,888148.9990234375
Z1-L05,ok,Track,192.168.123.152,-9,932883.0029296875,932896.0029296875
Z3-L09,ok,Track,192.168.123.173,-9,959948.0063476562,959963.0063476562
Z3-L10,ok,Track,192.168.123.242,-9,2084127.0102539062,2078940.0102539062
Z3-L06,ok,Track,192.168.123.236,-6,969829.0141601562,969835.0141601562
Z4-L07,ok,Track,192.168.123.178,-9,88590.017578125,88594.017578125
Z4-L03,ok,Track,192.168.123.225,-9,1083524.0212402344,1083539.0212402344
Z2-L01,ok,Track,192.168.123.247,-9,935423.0249023438,935433.0249023438
Z1-L12,ok,Track,192.168.123.209,-9,409166.0283203125,395134.0283203125
Z1-L04,ok,Track,192.168.123.176,-9,907633.0319824219,907639.0319824219
Z4-L05,ok,Track,192.168.123.235,-9,203597.03540039062,203602.03540039062
Z4-L04,ok,Track,192.168.123.239,-9,199578.0390625,199583.0390625
Z4-L01,ok,Track,192.168.123.186,-9,952142.0427246094,952146.0427246094
Z1-L03,ok,Track,192.168.123.163,-9,839910.0458984375,839915.0458984375
Z5-L03,ok,Track,192.168.123.198,-6,361092.0495605469,361103.0495605469
Z1-L07,ok,Track,192.168.123.181,-9,873654.0541992188,873656.0541992188
Z1-L08,ok,Track,192.168.123.189,-9,990462.0576171875,962182.0576171875
Z3-L03,ok,Track,192.168.123.167,-9,968194.0615234375,968197.0615234375
Z3-L04,ok,Track,192.168.123.212,-9,1003097.0646972656,991596.0646972656
Z2-L03,ok,Track,192.168.123.196,-9,952232.0681152344,952238.0681152344
Z1-L11,ok,Track,192.168.123.184,-9,879340.0720214844,879346.0720214844
Z3-L02,ok,Track,192.168.123.161,-6,949365.0756835938,949371.0756835938
Z2-L06,ok,Track,192.168.123.245,-9,759.078857421875,768.078857421875
Z5-L02,ok,Track,192.168.123.244,-6,933390.08203125,933394.08203125
Z2-L07,ok,Track,192.168.123.229,-9,1029162.0856933594,842040.0856933594
Z3-L11,ok,Track,192.168.123.201,-9,959018.0888671875,959033.0888671875
Z1-L10,ok,Track,192.168.123.246,-9,1004652.0925292969,970847.0925292969
Z4-L02,ok,Track,192.168.123.240,-9,454173.09619140625,454178.09619140625
Z3-L01,ok,Track,192.168.123.228,-6,897770.0993652344,897779.0993652344
Z5-L01,ok,Track,192.168.123.248,-6,936907.1027832031,127405.10278320312
Z1-L09,ok,Track,192.168.123.191,-9,843055.1062011719,843067.1062011719
Z2-L09,ok,Track,192.168.123.221,-9,954131.1110839844,880166.1110839844
Z3-L05,ok,Track,192.168.123.224,-6,893657.1145019531,893663.1145019531
Z5-L04,ok,Track,192.168.123.226,-6,164.117919921875,168.117919921875
Z2-L02,ok,Track,192.168.123.215,-9,1050799.1213378906,1049176.1213378906
Z4-L09,ok,Track,192.168.123.168,-9,945646.125,455187.125
Z1-L14,ok,Track,192.168.123.227,-9,1760.128173828125,1764.128173828125
Z4-L11,ok,Track,192.168.123.185,-9,758.1318359375,770.1318359375
Z2-L04,ok,Track,192.168.123.190,-9,221984.13500976562,221990.13500976562
Z2-L05,ok,Track,192.168.123.217,-9,841307.1396484375,841314.1396484375
Z4-L06,ok,Track,192.168.123.249,-9,205590.14331054688,205599.14331054688
Z3-L12,ok,Track,192.168.123.238,-9,220983.14672851562,220993.14672851562
