Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609106361356.7332,1609106361356.7332
Z4-L08,ok,Track,192.168.123.154,-9,1609106361356.7498,1609106361356.7498
Z2-L08,ok,Track,192.168.123.156,-9,1609106361356.755,1609106361356.755
Z1-L13,ok,Track,192.168.123.165,-9,1609106361356.7595,1609106361356.7595
Z1-L05,ok,Track,192.168.123.152,-9,1609106361356.7637,1609106361356.7637
Z3-L09,ok,Track,192.168.123.173,-9,1609106361356.7678,1609106361356.7678
Z3-L10,ok,Track,192.168.123.225,-9,1609106361356.7734,1609106361356.7734
Z4-L03,waiting,Track,None,-9,1609106361356.7773,1609106361356.7773
Z4-L07,ok,Track,192.168.123.178,-9,1609106361356.7842,1609106361356.7842
Z1-L12,ok,Track,192.168.123.237,-9,1609106361356.7883,1609106361356.7883
Z1-L10,waiting,Track,None,-9,1609106361356.7927,1609106361356.7927
Z1-L04,ok,Track,192.168.123.176,-9,1609106361356.7966,1609106361356.7966
Z4-L05,waiting,Track,None,-9,1609106361356.8005,1609106361356.8005
Z4-L04,waiting,Track,None,-9,1609106361356.805,1609106361356.805
Z4-L01,waiting,Track,None,-9,1609106361356.8088,1609106361356.8088
Z1-L03,ok,Track,192.168.123.163,-9,1609106361356.813,1609106361356.813
Z1-L01,ok,Track,192.168.123.198,-9,1609106361356.8171,1609106361356.8171
Z1-L07,ok,Track,192.168.123.181,-9,1609106361356.8213,1609106361356.8213
Z1-L08,ok,Track,192.168.123.189,-9,1609106361356.8252,1609106361356.8252
Z3-L03,ok,Track,192.168.123.167,-9,1609106361356.829,1609106361356.829
Z3-L04,ok,Track,192.168.123.212,-9,1609106361356.833,1609106361356.833
Z2-L03,ok,Track,192.168.123.196,-9,1609106361356.837,1609106361356.837
Z1-L11,ok,Track,192.168.123.184,-9,1609106361356.8406,1609106361356.8406
Z3-L02,ok,Track,192.168.123.161,-9,1609106361356.8445,1609106361356.8445
Z2-L06,ok,Track,192.168.123.245,-9,1609106361356.8499,1609106361356.8499
Z1-L02,ok,Track,192.168.123.201,-9,1609106361356.8538,1609106361356.8538
Z2-L07,ok,Track,192.168.123.230,-9,1609106361356.8577,1609106361356.8577
Z4-L02,waiting,Track,None,-9,1609106361356.8616,1609106361356.8616
Z3-L01,ok,Track,192.168.123.228,-9,1609106361356.866,1609106361356.866
Z1-L09,ok,Track,192.168.123.191,-9,1609106361356.8699,1609106361356.8699
Z2-L09,ok,Moved,192.168.123.221,-9,1609106361356.8738,1609106361356.8738
Z2-L02,ok,Track,192.168.123.215,-9,1609106361356.8777,1609106361356.8777
Z4-L09,ok,Track,192.168.123.168,-9,1609106361356.8813,1609106361356.8813
Z1-L14,ok,Track,192.168.123.227,-9,1609106361356.8853,1609106361356.8853
Z2-L01,waiting,Track,None,-9,1609106361356.889,1609106361356.889
Z3-L11,waiting,Track,None,-9,1609106361356.8948,1609106361356.8948
Z4-L11,ok,Track,192.168.123.185,-9,1609106361356.8987,1609106361356.8987
Z2-L04,ok,Track,192.168.123.190,-9,1609106361356.9028,1609106361356.9028
Z2-L05,ok,Track,192.168.123.204,-9,1609106361356.9067,1609106361356.9067
Z4-L06,waiting,Track,None,-9,1609106361356.911,1609106361356.911
Z3-L12,ok,Track,192.168.123.193,-9,1609106361356.915,1609106361356.915
