Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,113753806.04760742,113753537.04760742
Z4-L08,ok,Track,192.168.123.154,-9,115854214.06347656,115577940.06347656
Z2-L08,ok,Track,192.168.123.156,-9,115596989.06884766,115592171.06884766
Z1-L13,ok,Track,192.168.123.165,-9,113727202.07373047,113726492.07373047
Z1-L05,ok,Track,192.168.123.152,-9,113736311.07836914,113736323.07836914
Z3-L09,ok,Track,192.168.123.173,-9,113734419.08276367,113734421.08276367
Z3-L10,ok,Track,192.168.123.225,-9,113953380.08691406,113885048.08691406
Z4-L03,waiting,Track,None,-9,1607905098195.0916,113885048.09155273
Z4-L07,ok,Track,192.168.123.178,-9,113915129.09863281,113915148.09863281
Z1-L12,ok,Track,192.168.123.237,-9,113752817.10302734,113746564.10302734
Z1-L10,waiting,Track,None,-9,1607905098195.109,113746564.10888672
Z1-L04,ok,Track,192.168.123.176,-9,113732577.11352539,113732583.11352539
Z4-L05,failed,Track,192.168.123.235,-9,820968833.1176758,820968840.1176758
Z4-L04,failed,Track,192.168.123.226,-9,820968835.1225586,820968840.1225586
Z4-L01,failed,Track,192.168.123.186,-9,820968825.126709,820968840.126709
Z1-L03,ok,Track,192.168.123.163,-9,113720180.13110352,113720182.13110352
Z1-L01,ok,Track,192.168.123.198,-9,150615293.1357422,150615298.1357422
Z1-L07,ok,Track,192.168.123.181,-9,113720292.14135742,113720295.14135742
Z1-L08,ok,Track,192.168.123.189,-9,113735810.14575195,113735812.14575195
Z3-L03,ok,Track,192.168.123.167,-9,113737708.15014648,113737715.15014648
Z3-L04,ok,Track,192.168.123.212,-9,113743248.15454102,113741925.15454102
Z2-L03,ok,Track,192.168.123.196,-9,113738837.1586914,113738843.1586914
Z1-L11,ok,Track,192.168.123.184,-9,113724559.1628418,113724566.1628418
Z3-L02,ok,Track,192.168.123.161,-9,150582674.16845703,150582682.16845703
Z2-L06,ok,Track,192.168.123.245,-9,115581632.17285156,115581651.17285156
Z1-L02,ok,Track,192.168.123.201,-9,150613959.1772461,150613969.1772461
Z2-L07,ok,Track,192.168.123.230,-9,113734810.18164062,113734818.18164062
Z4-L02,failed,Track,192.168.123.188,-9,820968815.185791,820968840.185791
Z3-L01,ok,Track,192.168.123.228,-9,150630030.19018555,150628671.19018555
Z1-L09,ok,Track,192.168.123.191,-9,113719988.19506836,113719990.19506836
Z2-L09,ok,Moved,192.168.123.221,-9,993438819.1992188,993438830.1992188
Z2-L02,ok,Track,192.168.123.215,-9,113742761.20361328,113742769.20361328
Z4-L09,ok,Track,192.168.123.168,-9,113916470.20776367,113916473.20776367
Z1-L14,ok,Track,192.168.123.227,-9,113755684.21240234,113755705.21240234
Z2-L01,waiting,Track,None,-9,1607905098195.2166,113755705.21655273
Z3-L11,waiting,Track,None,-9,1607905098195.2227,113755705.22265625
Z4-L11,ok,Track,192.168.123.185,-9,115592457.22729492,115589042.22729492
Z2-L04,ok,Track,192.168.123.190,-9,115594557.23291016,115594564.23291016
Z2-L05,ok,Track,192.168.123.204,-9,113725366.23706055,113725368.23706055
Z4-L06,failed,Track,192.168.123.249,-9,820969269.2416992,820969143.2416992
Z3-L12,ok,Track,192.168.123.193,-9,113916249.24584961,113884121.24584961
