Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,116380246.42260742,116379977.42260742
Z4-L08,ok,Track,192.168.123.154,-9,118480654.43652344,118204380.43652344
Z2-L08,ok,Track,192.168.123.156,-9,118223429.44091797,118218611.44091797
Z1-L13,ok,Track,192.168.123.165,-9,116353642.44433594,116352932.44433594
Z1-L05,ok,Track,192.168.123.152,-9,116362751.4477539,116362763.4477539
Z3-L09,ok,Track,192.168.123.173,-9,116360859.45141602,116360861.45141602
Z3-L10,ok,Track,192.168.123.225,-9,116579820.45483398,116511488.45483398
Z4-L03,waiting,Track,None,-9,1607907724635.4585,116511488.4584961
Z4-L07,ok,Track,192.168.123.178,-9,116541569.46459961,116541588.46459961
Z1-L12,ok,Track,192.168.123.237,-9,116379257.46826172,116373004.46826172
Z1-L10,waiting,Track,None,-9,1607907724635.4717,116373004.47167969
Z1-L04,ok,Track,192.168.123.176,-9,116359017.47558594,116359023.47558594
Z4-L05,failed,Track,192.168.123.235,-9,823595273.479248,823595280.479248
Z4-L04,failed,Track,192.168.123.226,-9,823595275.4829102,823595280.4829102
Z4-L01,failed,Track,192.168.123.186,-9,823595265.4863281,823595280.4863281
Z1-L03,ok,Track,192.168.123.163,-9,116346620.48999023,116346622.48999023
Z1-L01,ok,Track,192.168.123.198,-9,153241733.49389648,153241738.49389648
Z1-L07,ok,Track,192.168.123.181,-9,116346732.49731445,116346735.49731445
Z1-L08,ok,Track,192.168.123.189,-9,116362250.50048828,116362252.50048828
Z3-L03,ok,Track,192.168.123.167,-9,116364148.50415039,116364155.50415039
Z3-L04,ok,Track,192.168.123.212,-9,116369688.50732422,116368365.50732422
Z2-L03,ok,Track,192.168.123.196,-9,116365277.51074219,116365283.51074219
Z1-L11,ok,Track,192.168.123.184,-9,116350999.51416016,116351006.51416016
Z3-L02,ok,Track,192.168.123.161,-9,153209114.51782227,153209122.51782227
Z2-L06,ok,Track,192.168.123.245,-9,118208072.52172852,118208091.52172852
Z1-L02,ok,Track,192.168.123.201,-9,153240399.5246582,153240409.5246582
Z2-L07,ok,Track,192.168.123.230,-9,116361250.52807617,116361258.52807617
Z4-L02,failed,Track,192.168.123.188,-9,823595255.5317383,823595280.5317383
Z3-L01,ok,Track,192.168.123.228,-9,153256470.5349121,153255111.5349121
Z1-L09,ok,Track,192.168.123.191,-9,116346428.53857422,116346430.53857422
Z2-L09,ok,Moved,192.168.123.221,-9,996065259.5419922,996065270.5419922
Z2-L02,ok,Track,192.168.123.215,-9,116369201.54541016,116369209.54541016
Z4-L09,ok,Track,192.168.123.168,-9,116542910.54882812,116542913.54882812
Z1-L14,ok,Track,192.168.123.227,-9,116382124.55249023,116382145.55249023
Z2-L01,waiting,Track,None,-9,1607907724635.556,116382145.5559082
Z3-L11,waiting,Track,None,-9,1607907724635.5623,116382145.56225586
Z4-L11,ok,Track,192.168.123.185,-9,118218897.56567383,118215482.56567383
Z2-L04,ok,Track,192.168.123.190,-9,118220997.56884766,118221004.56884766
Z2-L05,ok,Track,192.168.123.204,-9,116351806.57250977,116351808.57250977
Z4-L06,failed,Track,192.168.123.249,-9,823595709.5756836,823595583.5756836
Z3-L12,ok,Track,192.168.123.193,-9,116542689.57910156,116510561.57910156
