Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608585857804.3625,1608585857804.3625
Z4-L08,ok,Track,192.168.123.154,-9,1608585857804.3772,1608585857804.3772
Z2-L08,ok,Track,192.168.123.156,-9,1608585857804.3826,1608585857804.3826
Z1-L13,ok,Track,192.168.123.165,-9,1608585857804.3872,1608585857804.3872
Z1-L05,ok,Track,192.168.123.152,-9,1608585857804.3916,1608585857804.3916
Z3-L09,ok,Track,192.168.123.173,-9,1608585857804.396,1608585857804.396
Z3-L10,ok,Track,192.168.123.225,-9,1608585857804.4004,1608585857804.4004
Z4-L03,waiting,Track,None,-9,1608585857804.4048,1608585857804.4048
Z4-L07,ok,Track,192.168.123.178,-9,1608585857804.4111,1608585857804.4111
Z1-L12,ok,Track,192.168.123.237,-9,1608585857804.4172,1608585857804.4172
Z1-L10,waiting,Track,None,-9,1608585857804.4211,1608585857804.4211
Z1-L04,ok,Track,192.168.123.176,-9,1608585857804.4255,1608585857804.4255
Z4-L05,waiting,Track,None,-9,1608585857804.4294,1608585857804.4294
Z4-L04,waiting,Track,None,-9,1608585857804.4338,1608585857804.4338
Z4-L01,waiting,Track,None,-9,1608585857804.4382,1608585857804.4382
Z1-L03,ok,Track,192.168.123.163,-9,1608585857804.4421,1608585857804.4421
Z1-L01,ok,Track,192.168.123.198,-9,1608585857804.4463,1608585857804.4463
Z1-L07,ok,Track,192.168.123.181,-9,1608585857804.4502,1608585857804.4502
Z1-L08,ok,Track,192.168.123.189,-9,1608585857804.4543,1608585857804.4543
Z3-L03,ok,Track,192.168.123.167,-9,1608585857804.4585,1608585857804.4585
Z3-L04,ok,Track,192.168.123.212,-9,1608585857804.463,1608585857804.463
Z2-L03,ok,Track,192.168.123.196,-9,1608585857804.467,1608585857804.467
Z1-L11,ok,Track,192.168.123.184,-9,1608585857804.471,1608585857804.471
Z3-L02,ok,Track,192.168.123.161,-9,1608585857804.475,1608585857804.475
Z2-L06,ok,Track,192.168.123.245,-9,1608585857804.479,1608585857804.479
Z1-L02,ok,Track,192.168.123.201,-9,1608585857804.4832,1608585857804.4832
Z2-L07,ok,Track,192.168.123.230,-9,1608585857804.4873,1608585857804.4873
Z4-L02,waiting,Track,None,-9,1608585857804.491,1608585857804.491
Z3-L01,ok,Track,192.168.123.228,-9,1608585857804.4954,1608585857804.4954
Z1-L09,ok,Track,192.168.123.191,-9,1608585857804.4993,1608585857804.4993
Z2-L09,ok,Moved,192.168.123.221,-9,1608585857804.505,1608585857804.505
Z2-L02,ok,Track,192.168.123.215,-9,1608585857804.5095,1608585857804.5095
Z4-L09,ok,Track,192.168.123.168,-9,1608585857804.514,1608585857804.514
Z1-L14,ok,Track,192.168.123.227,-9,1608585857804.5188,1608585857804.5188
Z2-L01,waiting,Track,None,-9,1608585857804.523,1608585857804.523
Z3-L11,waiting,Track,None,-9,1608585857804.5293,1608585857804.5293
Z4-L11,ok,Track,192.168.123.185,-9,1608585857804.5334,1608585857804.5334
Z2-L04,ok,Track,192.168.123.190,-9,1608585857804.5376,1608585857804.5376
Z2-L05,ok,Track,192.168.123.204,-9,1608585857804.5413,1608585857804.5413
Z4-L06,waiting,Track,None,-9,1608585857804.5452,1608585857804.5452
Z3-L12,ok,Track,192.168.123.193,-9,1608585857804.5498,1608585857804.5498
