Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,62.227294921875,70.227294921875
Z4-L08,ok,Track,192.168.123.154,-9,30779.250244140625,170.250244140625
Z2-L08,ok,Track,192.168.123.156,-9,64.26171875,68.26171875
Z1-L13,ok,Track,192.168.123.165,-9,71926.27026367188,28869.270263671875
Z1-L05,ok,Track,192.168.123.152,-9,165351.2802734375,87065.2802734375
Z3-L09,ok,Track,192.168.123.173,-9,123074.30346679688,123078.30346679688
Z3-L10,ok,Track,192.168.123.225,-9,23545.3134765625,23548.3134765625
Z4-L03,waiting,Track,None,-9,1607975427980.3228,23548.32275390625
Z4-L07,ok,Track,192.168.123.178,-9,22.335693359375,35.335693359375
Z1-L12,ok,Track,192.168.123.237,-9,15.3447265625,36.3447265625
Z1-L10,waiting,Track,None,-9,1607975427980.3538,36.353759765625
Z1-L04,ok,Track,192.168.123.176,-9,13439.362548828125,12933.362548828125
Z4-L05,failed,Track,192.168.123.235,-9,891298618.3718262,891298625.3718262
Z4-L04,failed,Track,192.168.123.226,-9,891298620.3813477,891298625.3813477
Z4-L01,failed,Track,192.168.123.186,-9,891298610.3901367,891298625.3901367
Z1-L03,ok,Track,192.168.123.163,-9,783803.4011230469,783826.4011230469
Z1-L01,ok,Track,192.168.123.198,-9,220945078.4099121,220945083.4099121
Z1-L07,ok,Track,192.168.123.181,-9,187890.4189453125,143600.4189453125
Z1-L08,ok,Track,192.168.123.189,-9,775154.427734375,775171.427734375
Z3-L03,ok,Track,192.168.123.167,-9,123377.43676757812,123384.43676757812
Z3-L04,ok,Track,192.168.123.212,-9,122366.44555664062,122372.44555664062
Z2-L03,ok,Track,192.168.123.196,-9,981.45654296875,992.45654296875
Z1-L11,ok,Track,192.168.123.184,-9,143488.46557617188,36777.465576171875
Z3-L02,ok,Track,192.168.123.161,-9,220912459.47509766,220912467.47509766
Z2-L06,ok,Track,192.168.123.245,-9,22.484130859375,35.484130859375
Z1-L02,ok,Track,192.168.123.201,-9,220943744.49291992,220943754.49291992
Z2-L07,ok,Track,192.168.123.230,-9,12185.50146484375,36.50146484375
Z4-L02,failed,Track,192.168.123.188,-9,891298600.5100098,891298625.5100098
Z3-L01,ok,Track,192.168.123.228,-9,220959815.5185547,220958456.5185547
Z1-L09,ok,Track,192.168.123.191,-9,144933.52709960938,144628.52709960938
Z2-L09,ok,Moved,192.168.123.221,-9,1063768604.5358887,1063768615.5358887
Z2-L02,ok,Track,192.168.123.215,-9,24.544921875,35.544921875
Z4-L09,ok,Track,192.168.123.168,-9,64.552734375,70.552734375
Z1-L14,ok,Track,192.168.123.227,-9,14.560791015625,36.560791015625
Z2-L01,waiting,Track,None,-9,1607975427980.5693,36.5693359375
Z3-L11,waiting,Track,None,-9,1607975427980.5803,36.580322265625
Z4-L11,ok,Track,192.168.123.185,-9,65.589111328125,68.589111328125
Z2-L04,ok,Track,192.168.123.190,-9,64.598876953125,68.598876953125
Z2-L05,ok,Track,192.168.123.204,-9,23.60693359375,35.60693359375
Z4-L06,failed,Track,192.168.123.249,-9,891299054.6152344,891298928.6152344
Z3-L12,ok,Track,192.168.123.193,-9,25.623779296875,34.623779296875
