Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,16513517.740722656,16513524.740722656
Z3-L07,ok,Track,192.168.123.234,-6,146404736.7541504,146382177.7541504
Z4-L08,ok,Track,192.168.123.154,-9,4663965.760253906,4784292.760253906
Z2-L08,ok,Track,192.168.123.213,-9,171231985.76513672,146488278.76513672
Z1-L13,ok,Track,192.168.123.218,-9,146328736.77001953,146328741.77001953
Z1-L05,ok,Track,192.168.123.152,-9,146344554.77392578,146344558.77392578
Z3-L09,ok,Track,192.168.123.173,-9,146354535.77807617,146354547.77807617
Z3-L10,ok,Track,192.168.123.242,-9,146434187.78198242,146424651.78198242
Z3-L06,ok,Track,192.168.123.236,-6,146362847.78637695,146362864.78637695
Z4-L07,ok,Track,192.168.123.178,-9,4663965.790283203,4784400.790283203
Z4-L03,ok,Track,192.168.123.225,-9,146403928.79492188,146403945.79492188
Z2-L01,ok,Track,192.168.123.247,-9,146356780.7993164,146356794.7993164
Z1-L12,ok,Track,192.168.123.209,-9,16326455.803222656,16326463.803222656
Z1-L04,ok,Track,192.168.123.176,-9,146334429.8076172,146334035.8076172
Z4-L05,ok,Track,192.168.123.235,-9,4784283.812011719,4784292.812011719
Z4-L04,ok,Track,192.168.123.239,-9,4481855.816162109,4481863.816162109
Z4-L01,ok,Track,192.168.123.186,-9,146348679.82055664,146348693.82055664
Z1-L03,ok,Track,192.168.123.163,-9,146298011.82470703,146298021.82470703
Z5-L03,ok,Track,192.168.123.198,-6,4784496.8291015625,4784498.8291015625
Z1-L07,ok,Track,192.168.123.181,-9,146312092.83325195,146312098.83325195
Z1-L08,ok,Track,192.168.123.189,-9,146350205.83764648,146350216.83764648
Z3-L03,ok,Track,192.168.123.167,-9,146356073.84179688,146356095.84179688
Z3-L04,ok,Track,192.168.123.212,-9,146379153.84570312,146363666.84570312
Z2-L03,ok,Track,192.168.123.196,-9,146364132.8503418,146364060.8503418
Z1-L11,ok,Track,192.168.123.184,-9,146306303.85424805,146306306.85424805
Z3-L02,ok,Track,192.168.123.161,-6,146347757.85864258,146347768.85864258
Z2-L06,ok,Track,192.168.123.245,-9,146445191.86254883,146445212.86254883
Z5-L02,ok,Track,192.168.123.244,-6,4785406.866699219,4785414.866699219
Z2-L07,ok,Track,192.168.123.229,-9,146330355.87109375,146330363.87109375
Z3-L11,ok,Track,192.168.123.201,-9,146342208.87524414,146342217.87524414
Z1-L10,ok,Track,192.168.123.246,-9,146335633.87939453,146335437.87939453
Z4-L02,ok,Track,192.168.123.240,-9,146402489.88476562,146401775.88476562
Z3-L01,ok,Track,192.168.123.228,-6,146326381.88891602,146326391.88891602
Z5-L01,ok,Track,192.168.123.248,-6,18117665.892822266,18117668.892822266
Z1-L09,ok,Track,192.168.123.191,-9,146302277.89697266,146302279.89697266
Z2-L09,ok,Track,192.168.123.221,-9,146335137.90283203,146335141.90283203
Z3-L05,ok,Track,192.168.123.224,-6,146363748.91796875,146363760.91796875
Z5-L04,ok,Track,192.168.123.226,-6,162313426.92163086,5371131.921630859
Z2-L02,ok,Track,192.168.123.215,-9,171254411.92504883,146458945.92504883
Z4-L09,ok,Track,192.168.123.168,-9,10742308.928710938,10742321.928710938
Z1-L14,ok,Track,192.168.123.227,-9,17061983.932617188,17061991.932617188
Z4-L11,ok,Track,192.168.123.185,-9,4784597.935791016,4784604.935791016
Z2-L04,ok,Track,192.168.123.190,-9,4785103.939453125,4785111.939453125
Z2-L05,ok,Track,192.168.123.217,-9,146283271.94335938,146283276.94335938
Z4-L06,ok,Track,192.168.123.249,-9,4784393.947021484,2341274.9470214844
Z3-L12,ok,Track,192.168.123.238,-9,4785931.950683594,4785939.950683594
