Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,9147685.519042969,9142269.519042969
Z4-L08,ok,Track,192.168.123.154,-9,9189820.541748047,9187943.541748047
Z2-L08,ok,Track,192.168.123.156,-9,9485879.551513672,9371106.551513672
Z1-L13,ok,Track,192.168.123.165,-9,9125006.560302734,9125013.560302734
Z1-L05,ok,Track,192.168.123.152,-9,9135813.569335938,9135825.569335938
Z3-L09,ok,Track,192.168.123.173,-9,9121269.57836914,9121278.57836914
Z3-L10,ok,Track,192.168.123.225,-9,9169694.586669922,9169698.586669922
Z4-L03,waiting,Track,None,-9,1607986147339.5952,9169698.595214844
Z4-L07,ok,Track,192.168.123.178,-9,9122805.607910156,9122815.607910156
Z1-L12,ok,Track,192.168.123.237,-9,9150493.6171875,9148170.6171875
Z1-L10,waiting,Track,None,-9,1607986147339.6284,9148170.628417969
Z1-L04,ok,Track,192.168.123.176,-9,9136229.637451172,9133766.637451172
Z4-L05,failed,Track,192.168.123.235,-9,902017977.645752,902017984.645752
Z4-L04,failed,Track,192.168.123.226,-9,902017979.6547852,902017984.6547852
Z4-L01,failed,Track,192.168.123.186,-9,902017969.6633301,902017984.6633301
Z1-L03,ok,Track,192.168.123.163,-9,9119864.671875,9119869.671875
Z1-L01,failed,Track,192.168.123.198,-9,231664437.68017578,231664442.68017578
Z1-L07,ok,Track,192.168.123.181,-9,9120965.689208984,9120973.689208984
Z1-L08,ok,Track,192.168.123.189,-9,9136732.697509766,9136143.697509766
Z3-L03,ok,Track,192.168.123.167,-9,9136846.708007812,9136853.708007812
Z3-L04,ok,Track,192.168.123.212,-9,9150109.716796875,9141168.716796875
Z2-L03,ok,Track,192.168.123.196,-9,9138895.725585938,9138902.725585938
Z1-L11,ok,Track,192.168.123.184,-9,9123399.734375,9123408.734375
Z3-L02,ok,Track,192.168.123.161,-9,231631818.74291992,231631826.74291992
Z2-L06,ok,Track,192.168.123.245,-9,9152432.752197266,9152460.752197266
Z1-L02,ok,Track,192.168.123.201,-9,231663103.76293945,231663113.76293945
Z2-L07,ok,Track,192.168.123.230,-9,9152545.771972656,9140960.771972656
Z4-L02,failed,Track,192.168.123.188,-9,902017959.7810059,902017984.7810059
Z3-L01,ok,Track,192.168.123.228,-9,231679174.7919922,231677815.7919922
Z1-L09,ok,Track,192.168.123.191,-9,9120328.80053711,9120333.80053711
Z2-L09,ok,Moved,192.168.123.221,-9,1074487963.8085938,1074487974.8085938
Z2-L02,ok,Track,192.168.123.215,-9,9334177.817871094,9153715.817871094
Z4-L09,ok,Track,192.168.123.168,-9,9123308.828125,9123314.828125
Z1-L14,ok,Track,192.168.123.227,-9,9183686.83618164,9183694.83618164
Z2-L01,waiting,Track,None,-9,1607986147339.8445,9183694.844482422
Z3-L11,waiting,Track,None,-9,1607986147339.8555,9183694.85546875
Z4-L11,ok,Track,192.168.123.185,-9,9383920.864501953,9314015.864501953
Z2-L04,ok,Track,192.168.123.190,-9,9477939.873779297,9477947.873779297
Z2-L05,ok,Track,192.168.123.204,-9,9125814.88256836,9125816.88256836
Z4-L06,failed,Track,192.168.123.249,-9,902018413.8903809,902018287.8903809
Z3-L12,ok,Track,192.168.123.193,-9,9173371.898925781,9166905.898925781
