Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608784913695.529,1608784913695.529
Z4-L08,ok,Track,192.168.123.154,-9,1608784913695.543,1608784913695.543
Z2-L08,ok,Track,192.168.123.156,-9,1608784913695.5486,1608784913695.5486
Z1-L13,ok,Track,192.168.123.165,-9,1608784913695.5527,1608784913695.5527
Z1-L05,ok,Track,192.168.123.152,-9,1608784913695.5571,1608784913695.5571
Z3-L09,ok,Track,192.168.123.173,-9,1608784913695.5613,1608784913695.5613
Z3-L10,ok,Track,192.168.123.225,-9,1608784913695.5652,1608784913695.5652
Z4-L03,waiting,Track,None,-9,1608784913695.5708,1608784913695.5708
Z4-L07,ok,Track,192.168.123.178,-9,1608784913695.5771,1608784913695.5771
Z1-L12,ok,Track,192.168.123.237,-9,1608784913695.5813,1608784913695.5813
Z1-L10,waiting,Track,None,-9,1608784913695.585,1608784913695.585
Z1-L04,ok,Track,192.168.123.176,-9,1608784913695.5894,1608784913695.5894
Z4-L05,waiting,Track,None,-9,1608784913695.5947,1608784913695.5947
Z4-L04,waiting,Track,None,-9,1608784913695.599,1608784913695.599
Z4-L01,waiting,Track,None,-9,1608784913695.603,1608784913695.603
Z1-L03,ok,Track,192.168.123.163,-9,1608784913695.6077,1608784913695.6077
Z1-L01,ok,Track,192.168.123.198,-9,1608784913695.6116,1608784913695.6116
Z1-L07,ok,Track,192.168.123.181,-9,1608784913695.6155,1608784913695.6155
Z1-L08,ok,Track,192.168.123.189,-9,1608784913695.6196,1608784913695.6196
Z3-L03,ok,Track,192.168.123.167,-9,1608784913695.6235,1608784913695.6235
Z3-L04,ok,Track,192.168.123.212,-9,1608784913695.6274,1608784913695.6274
Z2-L03,ok,Track,192.168.123.196,-9,1608784913695.6313,1608784913695.6313
Z1-L11,ok,Track,192.168.123.184,-9,1608784913695.6355,1608784913695.6355
Z3-L02,ok,Track,192.168.123.161,-9,1608784913695.6394,1608784913695.6394
Z2-L06,ok,Track,192.168.123.245,-9,1608784913695.6433,1608784913695.6433
Z1-L02,ok,Track,192.168.123.201,-9,1608784913695.6472,1608784913695.6472
Z2-L07,ok,Track,192.168.123.230,-9,1608784913695.6511,1608784913695.6511
Z4-L02,waiting,Track,None,-9,1608784913695.6548,1608784913695.6548
Z3-L01,ok,Track,192.168.123.228,-9,1608784913695.6592,1608784913695.6592
Z1-L09,ok,Track,192.168.123.191,-9,1608784913695.6636,1608784913695.6636
Z2-L09,ok,Moved,192.168.123.221,-9,1608784913695.6675,1608784913695.6675
Z2-L02,ok,Track,192.168.123.215,-9,1608784913695.6714,1608784913695.6714
Z4-L09,ok,Track,192.168.123.168,-9,1608784913695.675,1608784913695.675
Z1-L14,ok,Track,192.168.123.227,-9,1608784913695.679,1608784913695.679
Z2-L01,waiting,Track,None,-9,1608784913695.6829,1608784913695.6829
Z3-L11,waiting,Track,None,-9,1608784913695.6885,1608784913695.6885
Z4-L11,ok,Track,192.168.123.185,-9,1608784913695.6938,1608784913695.6938
Z2-L04,ok,Track,192.168.123.190,-9,1608784913695.698,1608784913695.698
Z2-L05,ok,Track,192.168.123.204,-9,1608784913695.7021,1608784913695.7021
Z4-L06,waiting,Track,None,-9,1608784913695.7058,1608784913695.7058
Z3-L12,ok,Track,192.168.123.193,-9,1608784913695.7102,1608784913695.7102
