Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,14161441.84399414,14153616.84399414
Z3-L07,ok,Track,192.168.123.234,-6,14206722.856445312,14206743.856445312
Z4-L08,ok,Track,192.168.123.154,-9,441192.8615722656,441197.8615722656
Z2-L08,ok,Track,192.168.123.213,-9,603340.8659667969,603347.8659667969
Z1-L13,ok,Track,192.168.123.218,-9,14078176.869873047,14078182.869873047
Z1-L05,ok,Track,192.168.123.152,-9,14111234.874023438,14111237.874023438
Z3-L09,ok,Track,192.168.123.173,-9,14109910.877929688,14109923.877929688
Z3-L10,ok,Track,192.168.123.242,-9,40402355.88208008,40389922.88208008
Z3-L06,ok,Track,192.168.123.236,-6,14124537.885986328,14124550.885986328
Z4-L07,ok,Track,192.168.123.178,-9,440878.8898925781,440888.8898925781
Z4-L03,ok,Track,192.168.123.225,-9,14157532.894042969,14157550.894042969
Z2-L01,ok,Track,192.168.123.247,-9,14115255.897705078,14115266.897705078
Z1-L12,ok,Track,192.168.123.209,-9,2253705.901611328,2253710.901611328
Z1-L04,ok,Track,192.168.123.176,-9,14113575.905273438,14111435.905273438
Z4-L05,ok,Track,192.168.123.235,-9,440879.9104003906,440888.9104003906
Z4-L04,ok,Track,192.168.123.239,-9,607350.9143066406,607363.9143066406
Z4-L01,ok,Track,192.168.123.186,-9,14103714.918457031,14103723.918457031
Z1-L03,ok,Track,192.168.123.163,-9,14092932.922363281,14092933.922363281
Z5-L03,ok,Track,192.168.123.198,-6,734314.9262695312,734316.9262695312
Z1-L07,ok,Track,192.168.123.181,-9,14067726.92993164,14067732.92993164
Z1-L08,ok,Track,192.168.123.189,-9,14113858.93359375,14111435.93359375
Z3-L03,ok,Track,192.168.123.167,-9,14118870.93725586,14118880.93725586
Z3-L04,ok,Track,192.168.123.212,-9,40400331.94091797,40400337.94091797
Z2-L03,ok,Track,192.168.123.196,-9,609342.9445800781,606353.9445800781
Z1-L11,ok,Track,192.168.123.184,-9,14070244.948242188,14070252.948242188
Z3-L02,ok,Track,192.168.123.161,-6,603330.9521484375,603348.9521484375
Z2-L06,ok,Track,192.168.123.245,-9,598338.9555664062,598345.9555664062
Z5-L02,ok,Track,192.168.123.244,-6,654339.9592285156,654351.9592285156
Z2-L07,ok,Track,192.168.123.229,-9,14136001.962890625,14132536.962890625
Z3-L11,ok,Track,192.168.123.201,-9,14106796.966796875,14106801.966796875
Z1-L10,ok,Track,192.168.123.246,-9,14135192.970458984,14111849.970458984
Z4-L02,ok,Track,192.168.123.240,-9,602338.9741210938,602349.9741210938
Z3-L01,ok,Track,192.168.123.228,-6,14096303.977539062,14096313.977539062
Z5-L01,ok,Track,192.168.123.248,-6,14144639.981445312,14137645.981445312
Z1-L09,ok,Track,192.168.123.191,-9,14067030.985107422,14067032.985107422
Z2-L09,ok,Track,192.168.123.221,-9,1032526.9899902344,1032530.9899902344
Z3-L05,ok,Track,192.168.123.224,-6,14147309.993652344,14147327.993652344
Z5-L04,ok,Track,192.168.123.226,-6,735303.9973144531,735313.9973144531
Z2-L02,ok,Track,192.168.123.215,-9,603340.0009765625,603349.0009765625
Z4-L09,ok,Track,192.168.123.168,-9,458247.0046386719,456255.0046386719
Z1-L14,ok,Track,192.168.123.227,-9,598338.0083007812,598348.0083007812
Z4-L11,ok,Track,192.168.123.185,-9,440688.0134277344,440695.0134277344
Z2-L04,ok,Track,192.168.123.190,-9,603339.0168457031,603349.0168457031
Z2-L05,ok,Track,192.168.123.217,-9,14050774.020263672,14050775.020263672
Z4-L06,ok,Track,192.168.123.249,-9,440991.0241699219,440996.0241699219
Z3-L12,ok,Track,192.168.123.238,-9,2116523.02734375,2116531.02734375
