Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,124464251.0209961,124464255.0209961
Z3-L07,ok,Track,192.168.123.234,-6,124500504.03222656,124500508.03222656
Z4-L08,ok,Track,192.168.123.154,-9,107761606.03735352,107761612.03735352
Z2-L08,ok,Track,192.168.123.213,-9,124447369.0415039,124447371.0415039
Z1-L13,ok,Track,192.168.123.218,-9,124464979.0456543,124464884.0456543
Z1-L05,ok,Track,192.168.123.152,-9,97440352.04956055,97440357.04956055
Z3-L09,ok,Track,192.168.123.173,-9,97440150.0534668,97440155.0534668
Z3-L10,ok,Track,192.168.123.242,-9,127113305.0571289,124551928.0571289
Z3-L06,ok,Track,192.168.123.236,-6,125204221.06079102,125204224.06079102
Z4-L07,ok,Track,192.168.123.178,-9,108486186.06518555,108471162.06518555
Z4-L03,ok,Track,192.168.123.225,-9,124548525.06860352,124547053.06860352
Z2-L01,ok,Track,192.168.123.247,-9,97556803.07250977,97556808.07250977
Z1-L12,ok,Track,192.168.123.209,-9,124536574.07617188,124536585.07617188
Z1-L04,ok,Track,192.168.123.176,-9,97499770.07983398,97499775.07983398
Z4-L05,ok,Track,192.168.123.235,-9,97568805.08374023,97568812.08374023
Z4-L04,ok,Track,192.168.123.239,-9,109391685.08740234,109391689.08740234
Z4-L01,ok,Track,192.168.123.186,-9,125163781.0913086,124544449.0913086
Z1-L03,ok,Track,192.168.123.163,-9,25504131.094970703,10207499.094970703
Z5-L03,ok,Track,192.168.123.198,-6,109686808.09887695,109686813.09887695
Z1-L07,ok,Track,192.168.123.181,-9,98444974.10302734,97570803.10302734
Z1-L08,ok,Track,192.168.123.189,-9,2122189.1069335938,490685.10693359375
Z3-L03,ok,Track,192.168.123.167,-9,97440553.11108398,97440563.11108398
Z3-L04,ok,Track,192.168.123.212,-9,97446356.1147461,97446362.1147461
Z2-L03,ok,Track,192.168.123.196,-9,98442961.1184082,98442966.1184082
Z1-L11,ok,Track,192.168.123.184,-9,97440038.12207031,97440046.12207031
Z3-L02,ok,Track,192.168.123.161,-6,97440554.12597656,97440563.12597656
Z2-L06,ok,Track,192.168.123.245,-9,121823518.12963867,121823526.12963867
Z5-L02,ok,Track,192.168.123.244,-6,97561784.13330078,97561807.13330078
Z2-L07,ok,Track,192.168.123.229,-9,124446741.13696289,124446744.13696289
Z3-L11,ok,Track,192.168.123.201,-9,97509779.14038086,97509784.14038086
Z1-L10,ok,Track,192.168.123.246,-9,124473726.14453125,124473733.14453125
Z4-L02,ok,Track,192.168.123.240,-9,109483658.14819336,109483668.14819336
Z3-L01,ok,Track,192.168.123.228,-6,97439825.15185547,97439834.15185547
Z5-L01,ok,Track,192.168.123.248,-6,97561776.15551758,97561807.15551758
Z1-L09,ok,Track,192.168.123.191,-9,137366.15893554688,137371.15893554688
Z2-L09,ok,Track,192.168.123.221,-9,102269042.16552734,102134752.16552734
Z3-L05,ok,Track,192.168.123.224,-6,125167271.16918945,125167280.16918945
Z5-L04,ok,Track,192.168.123.226,-6,113333523.17285156,113333526.17285156
Z2-L02,ok,Track,192.168.123.215,-9,124473208.17675781,124472699.17675781
Z4-L09,ok,Track,192.168.123.168,-9,112727951.18017578,107559382.18017578
Z1-L14,ok,Track,192.168.123.227,-9,121538306.18383789,121538310.18383789
Z4-L11,ok,Track,192.168.123.185,-9,104850863.1875,104850871.1875
Z2-L04,ok,Track,192.168.123.190,-9,124443580.19116211,124439549.19116211
Z2-L05,ok,Track,192.168.123.217,-9,97557807.19506836,97557813.19506836
Z4-L06,ok,Track,192.168.123.249,-9,104851855.19897461,104851863.19897461
Z3-L12,ok,Track,192.168.123.238,-9,123398664.20239258,123398671.20239258
