Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,75721127.0834961,75713302.0834961
Z3-L07,ok,Track,192.168.123.234,-6,75766408.10009766,75766429.10009766
Z4-L08,ok,Track,192.168.123.154,-9,58767846.107910156,58767858.107910156
Z2-L08,ok,Track,192.168.123.213,-9,62163026.114746094,62163033.114746094
Z1-L13,ok,Track,192.168.123.218,-9,75637862.12084961,75637868.12084961
Z1-L05,ok,Track,192.168.123.152,-9,75670920.12768555,75670923.12768555
Z3-L09,ok,Track,192.168.123.173,-9,75669596.13500977,75669609.13500977
Z3-L10,ok,Track,192.168.123.242,-9,101962041.14257812,101949608.14257812
Z3-L06,ok,Track,192.168.123.236,-6,75684223.15014648,75684236.15014648
Z4-L07,ok,Track,192.168.123.178,-9,58769858.157714844,58769862.157714844
Z4-L03,ok,Track,192.168.123.225,-9,75717218.16479492,75717236.16479492
Z2-L01,ok,Track,192.168.123.247,-9,75674941.17041016,75674952.17041016
Z1-L12,ok,Track,192.168.123.209,-9,63813391.17553711,63813396.17553711
Z1-L04,ok,Track,192.168.123.176,-9,75673261.1796875,75671121.1796875
Z4-L05,ok,Track,192.168.123.235,-9,58767846.18383789,58767858.18383789
Z4-L04,ok,Track,192.168.123.239,-9,60476863.18798828,60476869.18798828
Z4-L01,ok,Track,192.168.123.186,-9,75663400.19238281,75663409.19238281
Z1-L03,ok,Track,192.168.123.163,-9,75652618.19702148,75652619.19702148
Z5-L03,ok,Track,192.168.123.198,-6,62294000.201171875,62294002.201171875
Z1-L07,ok,Track,192.168.123.181,-9,75627412.2055664,75627418.2055664
Z1-L08,ok,Track,192.168.123.189,-9,75673544.2097168,75671121.2097168
Z3-L03,ok,Track,192.168.123.167,-9,75678556.21386719,75678566.21386719
Z3-L04,ok,Track,192.168.123.212,-9,101960017.21801758,101960023.21801758
Z2-L03,ok,Track,192.168.123.196,-9,62169028.22241211,62166039.22241211
Z1-L11,ok,Track,192.168.123.184,-9,75629930.22729492,75629938.22729492
Z3-L02,ok,Track,192.168.123.161,-6,62163016.2331543,62163034.2331543
Z2-L06,ok,Track,192.168.123.245,-9,62158024.23779297,62158031.23779297
Z5-L02,ok,Track,192.168.123.244,-6,62214025.24194336,62214037.24194336
Z2-L07,ok,Track,192.168.123.229,-9,75695687.24609375,75692222.24609375
Z3-L11,ok,Track,192.168.123.201,-9,75666482.25048828,75666487.25048828
Z1-L10,ok,Track,192.168.123.246,-9,75694878.25512695,75671535.25512695
Z4-L02,ok,Track,192.168.123.240,-9,62162024.2590332,62162035.2590332
Z3-L01,ok,Track,192.168.123.228,-6,75655989.2631836,75655999.2631836
Z5-L01,ok,Track,192.168.123.248,-6,75704325.26757812,75697331.26757812
Z1-L09,ok,Track,192.168.123.191,-9,75626716.27172852,75626718.27172852
Z2-L09,ok,Track,192.168.123.221,-9,62592212.27758789,62592216.27758789
Z3-L05,ok,Track,192.168.123.224,-6,75706995.28173828,75707013.28173828
Z5-L04,ok,Track,192.168.123.226,-6,62294989.28588867,14698806.285888672
Z2-L02,ok,Track,192.168.123.215,-9,62163025.2902832,62163034.2902832
Z4-L09,ok,Track,192.168.123.168,-9,62017932.294433594,62015940.294433594
Z1-L14,ok,Track,192.168.123.227,-9,62158023.298828125,62158033.298828125
Z4-L11,ok,Track,192.168.123.185,-9,58768847.302734375,58768857.302734375
Z2-L04,ok,Track,192.168.123.190,-9,62163024.30737305,62163034.30737305
Z2-L05,ok,Track,192.168.123.217,-9,75610459.3112793,75610460.3112793
Z4-L06,ok,Track,192.168.123.249,-9,58766853.31542969,58766864.31542969
Z3-L12,ok,Track,192.168.123.238,-9,63676208.31933594,63676216.31933594
