Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,4523.239990234375,4527.239990234375
Z4-L08,ok,Track,192.168.123.154,-9,827.265869140625,210.265869140625
Z2-L08,ok,Track,192.168.123.156,-9,389365.27685546875,1373.27685546875
Z1-L13,ok,Track,192.168.123.165,-9,87.287109375,10.287109375
Z1-L05,ok,Track,192.168.123.152,-9,4281.29736328125,4302.29736328125
Z3-L09,ok,Track,192.168.123.173,-9,9.306884765625,8.306884765625
Z3-L10,ok,Track,192.168.123.225,-9,797.31591796875,114.31591796875
Z4-L03,waiting,Track,None,-9,1607971732559.3262,114.326171875
Z4-L07,ok,Track,192.168.123.178,-9,8.339599609375,16.339599609375
Z1-L12,ok,Track,192.168.123.237,-9,8.348876953125,16.348876953125
Z1-L10,waiting,Track,None,-9,1607971732559.3577,16.357666015625
Z1-L04,ok,Track,192.168.123.176,-9,806.366943359375,9.366943359375
Z4-L05,failed,Track,192.168.123.235,-9,887603197.3764648,887603204.3764648
Z4-L04,failed,Track,192.168.123.226,-9,887603199.3862305,887603204.3862305
Z4-L01,failed,Track,192.168.123.186,-9,887603189.395752,887603204.395752
Z1-L03,ok,Track,192.168.123.163,-9,68.40576171875,9.40576171875
Z1-L01,ok,Track,192.168.123.198,-9,217249657.41552734,217249662.41552734
Z1-L07,ok,Track,192.168.123.181,-9,70.426025390625,9.426025390625
Z1-L08,ok,Track,192.168.123.189,-9,99.43603515625,10.43603515625
Z3-L03,ok,Track,192.168.123.167,-9,8.44482421875,11.44482421875
Z3-L04,ok,Track,192.168.123.212,-9,110.45361328125,114.45361328125
Z2-L03,ok,Track,192.168.123.196,-9,24379.4658203125,24386.4658203125
Z1-L11,ok,Track,192.168.123.184,-9,69.4755859375,10.4755859375
Z3-L02,ok,Track,192.168.123.161,-9,217217038.48486328,217217046.48486328
Z2-L06,ok,Track,192.168.123.245,-9,7.494384765625,15.494384765625
Z1-L02,ok,Track,192.168.123.201,-9,217248323.50390625,217248333.50390625
Z2-L07,ok,Track,192.168.123.230,-9,98.515380859375,9.515380859375
Z4-L02,failed,Track,192.168.123.188,-9,887603179.5244141,887603204.5244141
Z3-L01,ok,Track,192.168.123.228,-9,217264394.53466797,217263035.53466797
Z1-L09,ok,Track,192.168.123.191,-9,69.544189453125,10.544189453125
Z2-L09,ok,Moved,192.168.123.221,-9,1060073183.5537109,1060073194.5537109
Z2-L02,ok,Track,192.168.123.215,-9,6541.56396484375,6547.56396484375
Z4-L09,ok,Track,192.168.123.168,-9,99.5732421875,117.5732421875
Z1-L14,ok,Track,192.168.123.227,-9,7643.5830078125,521.5830078125
Z2-L01,waiting,Track,None,-9,1607971732559.5938,521.59375
Z3-L11,waiting,Track,None,-9,1607971732559.6057,521.605712890625
Z4-L11,ok,Track,192.168.123.185,-9,15563.61474609375,15571.61474609375
Z2-L04,ok,Track,192.168.123.190,-9,383209.6240234375,368898.6240234375
Z2-L05,ok,Track,192.168.123.204,-9,89.633544921875,10.633544921875
Z4-L06,failed,Track,192.168.123.249,-9,887603633.6428223,887603507.6428223
Z3-L12,ok,Track,192.168.123.193,-9,9.653076171875,11.653076171875
