Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609275639201.5864,1609275639201.5864
Z4-L08,ok,Track,192.168.123.154,-9,1609275639201.6016,1609275639201.6016
Z2-L08,ok,Track,192.168.123.156,-9,1609275639201.6072,1609275639201.6072
Z1-L13,ok,Track,192.168.123.165,-9,1609275639201.6116,1609275639201.6116
Z1-L05,ok,Track,192.168.123.152,-9,1609275639201.6157,1609275639201.6157
Z3-L09,ok,Track,192.168.123.173,-9,1609275639201.6208,1609275639201.6208
Z3-L10,ok,Track,192.168.123.225,-9,1609275639201.6265,1609275639201.6265
Z4-L03,waiting,Track,None,-9,1609275639201.6309,1609275639201.6309
Z4-L07,ok,Track,192.168.123.178,-9,1609275639201.6372,1609275639201.6372
Z1-L12,ok,Track,192.168.123.237,-9,1609275639201.6416,1609275639201.6416
Z1-L10,waiting,Track,None,-9,1609275639201.6455,1609275639201.6455
Z1-L04,ok,Track,192.168.123.176,-9,1609275639201.65,1609275639201.65
Z4-L05,waiting,Track,None,-9,1609275639201.6538,1609275639201.6538
Z4-L04,waiting,Track,None,-9,1609275639201.6594,1609275639201.6594
Z4-L01,waiting,Track,None,-9,1609275639201.6636,1609275639201.6636
Z1-L03,ok,Track,192.168.123.163,-9,1609275639201.6677,1609275639201.6677
Z1-L01,ok,Track,192.168.123.198,-9,1609275639201.6719,1609275639201.6719
Z1-L07,ok,Track,192.168.123.181,-9,1609275639201.676,1609275639201.676
Z1-L08,ok,Track,192.168.123.189,-9,1609275639201.68,1609275639201.68
Z3-L03,ok,Track,192.168.123.167,-9,1609275639201.6838,1609275639201.6838
Z3-L04,ok,Track,192.168.123.212,-9,1609275639201.6875,1609275639201.6875
Z2-L03,ok,Track,192.168.123.196,-9,1609275639201.6917,1609275639201.6917
Z1-L11,ok,Track,192.168.123.184,-9,1609275639201.6958,1609275639201.6958
Z3-L02,ok,Track,192.168.123.161,-9,1609275639201.6995,1609275639201.6995
Z2-L06,ok,Track,192.168.123.245,-9,1609275639201.7034,1609275639201.7034
Z1-L02,ok,Track,192.168.123.201,-9,1609275639201.7075,1609275639201.7075
Z2-L07,ok,Track,192.168.123.230,-9,1609275639201.7114,1609275639201.7114
Z4-L02,waiting,Track,None,-9,1609275639201.7153,1609275639201.7153
Z3-L01,ok,Track,192.168.123.228,-9,1609275639201.7192,1609275639201.7192
Z1-L09,ok,Track,192.168.123.191,-9,1609275639201.7249,1609275639201.7249
Z2-L09,ok,Moved,192.168.123.221,-9,1609275639201.7285,1609275639201.7285
Z2-L02,ok,Track,192.168.123.215,-9,1609275639201.734,1609275639201.734
Z4-L09,ok,Track,192.168.123.168,-9,1609275639201.7375,1609275639201.7375
Z1-L14,ok,Track,192.168.123.227,-9,1609275639201.742,1609275639201.742
Z2-L01,waiting,Track,None,-9,1609275639201.7458,1609275639201.7458
Z3-L11,waiting,Track,None,-9,1609275639201.7512,1609275639201.7512
Z4-L11,ok,Track,192.168.123.185,-9,1609275639201.7554,1609275639201.7554
Z2-L04,ok,Track,192.168.123.190,-9,1609275639201.7595,1609275639201.7595
Z2-L05,ok,Track,192.168.123.204,-9,1609275639201.7634,1609275639201.7634
Z4-L06,waiting,Track,None,-9,1609275639201.767,1609275639201.767
Z3-L12,ok,Track,192.168.123.193,-9,1609275639201.7712,1609275639201.7712
