Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.188,-9,39.94677734375,5.94677734375
Z3-L07,ok,Track,192.168.123.234,-9,59.9599609375,90.9599609375
Z4-L08,ok,Track,192.168.123.154,-9,488.966064453125,407.966064453125
Z2-L08,ok,Track,192.168.123.213,-9,68.97119140625,4.97119140625
Z5-L05,ok,Track,192.168.123.180,-9,2367.975830078125,315.975830078125
Z1-L13,ok,Track,192.168.123.232,-9,100.98046875,4.98046875
Z1-L05,ok,Track,192.168.123.152,-9,49197.98486328125,4589.98486328125
Z3-L09,ok,Track,192.168.123.173,-9,117664.98974609375,102102.98974609375
Z3-L06,ok,Track,192.168.123.236,-9,115496.99438476562,115522.99438476562
Z3-L10,ok,Track,192.168.123.242,-9,339974.9990234375,39626.9990234375
Z4-L07,ok,Track,192.168.123.178,-9,833.003662109375,91.003662109375
Z4-L03,ok,Track,192.168.123.225,-9,7587.00830078125,7598.00830078125
Z2-L01,ok,Track,192.168.123.202,-9,191.01416015625,5.01416015625
Z1-L12,ok,Track,192.168.123.206,-9,71.019775390625,91.019775390625
Z1-L04,ok,Track,192.168.123.187,-9,20311.02392578125,6962.02392578125
Z4-L05,ok,Track,192.168.123.235,-9,79.02978515625,91.02978515625
Z4-L04,ok,Track,192.168.123.239,-9,59.0341796875,91.0341796875
Z4-L01,ok,Track,192.168.123.186,-9,4072.03955078125,1244.03955078125
Z1-L03,ok,Track,192.168.123.200,-9,72301.04443359375,72312.04443359375
Z5-L06,ok,Track,192.168.123.177,-9,10.049072265625,12.049072265625
Z5-L03,ok,Track,192.168.123.198,-9,642.053466796875,659.053466796875
Z1-L07,ok,Track,192.168.123.211,-9,75898.0576171875,13513.0576171875
Z1-L08,ok,Track,192.168.123.193,-9,75775.06225585938,54999.062255859375
Z3-L03,ok,Track,192.168.123.167,-9,995.06640625,1004.06640625
Z3-L04,ok,Track,192.168.123.212,-9,32098.071044921875,2097.071044921875
Z2-L03,ok,Track,192.168.123.197,-9,100.0751953125,5.0751953125
Z1-L11,ok,Track,192.168.123.192,-9,70821.07983398438,32120.079833984375
Z3-L02,ok,Track,192.168.123.161,-9,54433.084228515625,54448.084228515625
Z2-L06,ok,Track,192.168.123.205,-9,80.08837890625,91.08837890625
Z5-L02,ok,Track,192.168.123.244,-9,39.092529296875,6.092529296875
Z2-L07,ok,Track,192.168.123.179,-9,38.0966796875,5.0966796875
Z3-L11,ok,Track,192.168.123.201,-9,54028.1005859375,54034.1005859375
Z1-L10,ok,Track,192.168.123.210,-9,89.104736328125,5.104736328125
Z4-L02,ok,Track,192.168.123.240,-9,80.10888671875,91.10888671875
Z3-L01,ok,Track,192.168.123.228,-9,104467.11328125,104476.11328125
Z5-L01,ok,Track,192.168.123.248,-9,90.117431640625,111.117431640625
Z2-L09,ok,Track,192.168.123.195,-9,81.121826171875,6.121826171875
Z1-L09,ok,Track,192.168.123.203,-9,995.12548828125,632.12548828125
Z3-L05,ok,Track,192.168.123.224,-9,77428.12963867188,77449.12963867188
Z5-L04,ok,Track,192.168.123.226,-9,9.134033203125,12.134033203125
Z2-L02,ok,Track,192.168.123.199,-9,40.1376953125,5.1376953125
Z4-L09,ok,Track,192.168.123.168,-9,60.143310546875,5.143310546875
Z1-L14,ok,Track,192.168.123.182,-9,68.147216796875,5.147216796875
Z4-L11,ok,Track,192.168.123.185,-9,36321.151123046875,91.151123046875
Z2-L04,ok,Track,192.168.123.183,-9,1691.155517578125,5.155517578125
Z2-L05,ok,Track,192.168.123.204,-9,30.15966796875,5.15966796875
Z4-L06,ok,Track,192.168.123.249,-9,4463.1650390625,1484.1650390625
Z3-L12,ok,Track,192.168.123.238,-9,6757.1689453125,6762.1689453125
