Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609415818912.3438,1609415818912.3438
Z4-L08,ok,Track,192.168.123.154,-9,1609415818912.3591,1609415818912.3591
Z2-L08,ok,Track,192.168.123.156,-9,1609415818912.364,1609415818912.364
Z1-L13,ok,Track,192.168.123.165,-9,1609415818912.3684,1609415818912.3684
Z1-L05,ok,Track,192.168.123.152,-9,1609415818912.373,1609415818912.373
Z3-L09,ok,Track,192.168.123.173,-9,1609415818912.377,1609415818912.377
Z3-L10,ok,Track,192.168.123.225,-9,1609415818912.381,1609415818912.381
Z4-L03,waiting,Track,None,-9,1609415818912.3853,1609415818912.3853
Z4-L07,ok,Track,192.168.123.178,-9,1609415818912.391,1609415818912.391
Z1-L12,ok,Track,192.168.123.237,-9,1609415818912.395,1609415818912.395
Z1-L10,waiting,Track,None,-9,1609415818912.399,1609415818912.399
Z1-L04,ok,Track,192.168.123.176,-9,1609415818912.403,1609415818912.403
Z4-L05,waiting,Track,None,-9,1609415818912.4075,1609415818912.4075
Z4-L04,waiting,Track,None,-9,1609415818912.4114,1609415818912.4114
Z4-L01,waiting,Track,None,-9,1609415818912.4158,1609415818912.4158
Z1-L03,ok,Track,192.168.123.163,-9,1609415818912.4197,1609415818912.4197
Z1-L01,ok,Track,192.168.123.198,-9,1609415818912.4233,1609415818912.4233
Z1-L07,ok,Track,192.168.123.181,-9,1609415818912.4275,1609415818912.4275
Z1-L08,ok,Track,192.168.123.189,-9,1609415818912.4326,1609415818912.4326
Z3-L03,ok,Track,192.168.123.167,-9,1609415818912.437,1609415818912.437
Z3-L04,ok,Track,192.168.123.212,-9,1609415818912.4407,1609415818912.4407
Z2-L03,ok,Track,192.168.123.196,-9,1609415818912.4448,1609415818912.4448
Z1-L11,ok,Track,192.168.123.184,-9,1609415818912.449,1609415818912.449
Z3-L02,ok,Track,192.168.123.161,-9,1609415818912.4526,1609415818912.4526
Z2-L06,ok,Track,192.168.123.245,-9,1609415818912.4565,1609415818912.4565
Z1-L02,ok,Track,192.168.123.201,-9,1609415818912.4604,1609415818912.4604
Z2-L07,ok,Track,192.168.123.230,-9,1609415818912.4646,1609415818912.4646
Z4-L02,waiting,Track,None,-9,1609415818912.4685,1609415818912.4685
Z3-L01,ok,Track,192.168.123.228,-9,1609415818912.4724,1609415818912.4724
Z1-L09,ok,Track,192.168.123.191,-9,1609415818912.4778,1609415818912.4778
Z2-L09,ok,Moved,192.168.123.221,-9,1609415818912.4817,1609415818912.4817
Z2-L02,ok,Track,192.168.123.215,-9,1609415818912.4858,1609415818912.4858
Z4-L09,ok,Track,192.168.123.168,-9,1609415818912.49,1609415818912.49
Z1-L14,ok,Track,192.168.123.227,-9,1609415818912.4937,1609415818912.4937
Z2-L01,waiting,Track,None,-9,1609415818912.498,1609415818912.498
Z3-L11,waiting,Track,None,-9,1609415818912.5046,1609415818912.5046
Z4-L11,ok,Track,192.168.123.185,-9,1609415818912.509,1609415818912.509
Z2-L04,ok,Track,192.168.123.190,-9,1609415818912.5127,1609415818912.5127
Z2-L05,ok,Track,192.168.123.204,-9,1609415818912.5168,1609415818912.5168
Z4-L06,waiting,Track,None,-9,1609415818912.5208,1609415818912.5208
Z3-L12,ok,Track,192.168.123.193,-9,1609415818912.5247,1609415818912.5247
