Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,891665.0666503906,889641.0666503906
Z3-L07,ok,Track,192.168.123.234,-6,931324.0856933594,849098.0856933594
Z4-L08,ok,Track,192.168.123.154,-9,28.093017578125,29.093017578125
Z2-L08,ok,Track,192.168.123.213,-9,180.1005859375,186.1005859375
Z1-L13,ok,Track,192.168.123.218,-9,774439.1081542969,774445.1081542969
Z1-L05,ok,Track,192.168.123.152,-9,819179.1154785156,819192.1154785156
Z3-L09,ok,Track,192.168.123.173,-9,846244.1220703125,846259.1220703125
Z3-L10,ok,Track,192.168.123.242,-9,1970423.12890625,1965236.12890625
Z3-L06,ok,Track,192.168.123.236,-6,856125.1359863281,856131.1359863281
Z4-L07,ok,Track,192.168.123.178,-9,1574.142578125,1580.142578125
Z4-L03,ok,Track,192.168.123.225,-9,969820.1489257812,969835.1489257812
Z2-L01,ok,Track,192.168.123.247,-9,821719.15625,821729.15625
Z1-L12,ok,Track,192.168.123.209,-9,295462.1640625,281430.1640625
Z1-L04,ok,Track,192.168.123.176,-9,793929.1704101562,793935.1704101562
Z4-L05,ok,Track,192.168.123.235,-9,89893.17724609375,89898.17724609375
Z4-L04,ok,Track,192.168.123.239,-9,85874.18408203125,85879.18408203125
Z4-L01,ok,Track,192.168.123.186,-9,838438.1904296875,838442.1904296875
Z1-L03,ok,Track,192.168.123.163,-9,726206.197265625,726211.197265625
Z5-L03,ok,Track,192.168.123.198,-6,247388.20336914062,247399.20336914062
Z1-L07,ok,Track,192.168.123.181,-9,759950.2102050781,759952.2102050781
Z1-L08,ok,Track,192.168.123.189,-9,876758.216796875,848478.216796875
Z3-L03,ok,Track,192.168.123.167,-9,854490.2231445312,854493.2231445312
Z3-L04,ok,Track,192.168.123.212,-9,889393.2297363281,877892.2297363281
Z2-L03,ok,Track,192.168.123.196,-9,838528.2365722656,838534.2365722656
Z1-L11,ok,Track,192.168.123.184,-9,765636.2429199219,765642.2429199219
Z3-L02,ok,Track,192.168.123.161,-6,835661.2492675781,835667.2492675781
Z2-L06,ok,Track,192.168.123.245,-9,69217.25561523438,69219.25561523438
Z5-L02,ok,Track,192.168.123.244,-6,819686.2619628906,819690.2619628906
Z2-L07,ok,Track,192.168.123.229,-9,915458.2685546875,728336.2685546875
Z3-L11,ok,Track,192.168.123.201,-9,845314.2751464844,845329.2751464844
Z1-L10,ok,Track,192.168.123.246,-9,890948.2814941406,857143.2814941406
Z4-L02,ok,Track,192.168.123.240,-9,340469.2880859375,340474.2880859375
Z3-L01,ok,Track,192.168.123.228,-6,784066.2944335938,784075.2944335938
Z5-L01,ok,Track,192.168.123.248,-6,823203.3005371094,13701.300537109375
Z1-L09,ok,Track,192.168.123.191,-9,729351.3073730469,729363.3073730469
Z2-L09,ok,Track,192.168.123.221,-9,840427.3159179688,766462.3159179688
Z3-L05,ok,Track,192.168.123.224,-6,779953.322265625,779959.322265625
Z5-L04,ok,Track,192.168.123.226,-6,4189.32861328125,2205.32861328125
Z2-L02,ok,Track,192.168.123.215,-9,937095.3364257812,935472.3364257812
Z4-L09,ok,Track,192.168.123.168,-9,831942.3430175781,341483.3430175781
Z1-L14,ok,Track,192.168.123.227,-9,3201.349365234375,3207.349365234375
Z4-L11,ok,Track,192.168.123.185,-9,190.355712890625,192.355712890625
Z2-L04,ok,Track,192.168.123.190,-9,108280.36206054688,108286.36206054688
Z2-L05,ok,Track,192.168.123.217,-9,727603.369140625,727610.369140625
Z4-L06,ok,Track,192.168.123.249,-9,91886.37573242188,91895.37573242188
Z3-L12,ok,Track,192.168.123.238,-9,107279.38232421875,107289.38232421875
