Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608707401249.6848,1608707401249.6848
Z4-L08,ok,Track,192.168.123.154,-9,1608707401249.6997,1608707401249.6997
Z2-L08,ok,Track,192.168.123.156,-9,1608707401249.7046,1608707401249.7046
Z1-L13,ok,Track,192.168.123.165,-9,1608707401249.7092,1608707401249.7092
Z1-L05,ok,Track,192.168.123.152,-9,1608707401249.7131,1608707401249.7131
Z3-L09,ok,Track,192.168.123.173,-9,1608707401249.7173,1608707401249.7173
Z3-L10,ok,Track,192.168.123.225,-9,1608707401249.721,1608707401249.721
Z4-L03,waiting,Track,None,-9,1608707401249.7256,1608707401249.7256
Z4-L07,ok,Track,192.168.123.178,-9,1608707401249.7334,1608707401249.7334
Z1-L12,ok,Track,192.168.123.237,-9,1608707401249.7373,1608707401249.7373
Z1-L10,waiting,Track,None,-9,1608707401249.741,1608707401249.741
Z1-L04,ok,Track,192.168.123.176,-9,1608707401249.7454,1608707401249.7454
Z4-L05,waiting,Track,None,-9,1608707401249.7493,1608707401249.7493
Z4-L04,waiting,Track,None,-9,1608707401249.755,1608707401249.755
Z4-L01,waiting,Track,None,-9,1608707401249.759,1608707401249.759
Z1-L03,ok,Track,192.168.123.163,-9,1608707401249.7632,1608707401249.7632
Z1-L01,ok,Track,192.168.123.198,-9,1608707401249.767,1608707401249.767
Z1-L07,ok,Track,192.168.123.181,-9,1608707401249.7712,1608707401249.7712
Z1-L08,ok,Track,192.168.123.189,-9,1608707401249.7751,1608707401249.7751
Z3-L03,ok,Track,192.168.123.167,-9,1608707401249.779,1608707401249.779
Z3-L04,ok,Track,192.168.123.212,-9,1608707401249.7827,1608707401249.7827
Z2-L03,ok,Track,192.168.123.196,-9,1608707401249.7866,1608707401249.7866
Z1-L11,ok,Track,192.168.123.184,-9,1608707401249.7905,1608707401249.7905
Z3-L02,ok,Track,192.168.123.161,-9,1608707401249.7947,1608707401249.7947
Z2-L06,ok,Track,192.168.123.245,-9,1608707401249.7988,1608707401249.7988
Z1-L02,ok,Track,192.168.123.201,-9,1608707401249.8025,1608707401249.8025
Z2-L07,ok,Track,192.168.123.230,-9,1608707401249.8066,1608707401249.8066
Z4-L02,waiting,Track,None,-9,1608707401249.8105,1608707401249.8105
Z3-L01,ok,Track,192.168.123.228,-9,1608707401249.8145,1608707401249.8145
Z1-L09,ok,Track,192.168.123.191,-9,1608707401249.8184,1608707401249.8184
Z2-L09,ok,Moved,192.168.123.221,-9,1608707401249.822,1608707401249.822
Z2-L02,ok,Track,192.168.123.215,-9,1608707401249.826,1608707401249.826
Z4-L09,ok,Track,192.168.123.168,-9,1608707401249.8298,1608707401249.8298
Z1-L14,ok,Track,192.168.123.227,-9,1608707401249.8337,1608707401249.8337
Z2-L01,waiting,Track,None,-9,1608707401249.8376,1608707401249.8376
Z3-L11,waiting,Track,None,-9,1608707401249.8442,1608707401249.8442
Z4-L11,ok,Track,192.168.123.185,-9,1608707401249.8486,1608707401249.8486
Z2-L04,ok,Track,192.168.123.190,-9,1608707401249.8525,1608707401249.8525
Z2-L05,ok,Track,192.168.123.204,-9,1608707401249.8564,1608707401249.8564
Z4-L06,waiting,Track,None,-9,1608707401249.8606,1608707401249.8606
Z3-L12,ok,Track,192.168.123.193,-9,1608707401249.8647,1608707401249.8647
