Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609297488113.7065,1609297488113.7065
Z4-L08,ok,Track,192.168.123.154,-9,1609297488113.7205,1609297488113.7205
Z2-L08,ok,Track,192.168.123.156,-9,1609297488113.7253,1609297488113.7253
Z1-L13,ok,Track,192.168.123.165,-9,1609297488113.7297,1609297488113.7297
Z1-L05,ok,Track,192.168.123.152,-9,1609297488113.7341,1609297488113.7341
Z3-L09,ok,Track,192.168.123.173,-9,1609297488113.738,1609297488113.738
Z3-L10,ok,Track,192.168.123.225,-9,1609297488113.7422,1609297488113.7422
Z4-L03,waiting,Track,None,-9,1609297488113.746,1609297488113.746
Z4-L07,ok,Track,192.168.123.178,-9,1609297488113.7522,1609297488113.7522
Z1-L12,ok,Track,192.168.123.237,-9,1609297488113.7559,1609297488113.7559
Z1-L10,waiting,Track,None,-9,1609297488113.76,1609297488113.76
Z1-L04,ok,Track,192.168.123.176,-9,1609297488113.7642,1609297488113.7642
Z4-L05,waiting,Track,None,-9,1609297488113.768,1609297488113.768
Z4-L04,waiting,Track,None,-9,1609297488113.7737,1609297488113.7737
Z4-L01,waiting,Track,None,-9,1609297488113.7776,1609297488113.7776
Z1-L03,ok,Track,192.168.123.163,-9,1609297488113.7817,1609297488113.7817
Z1-L01,ok,Track,192.168.123.198,-9,1609297488113.787,1609297488113.787
Z1-L07,ok,Track,192.168.123.181,-9,1609297488113.7925,1609297488113.7925
Z1-L08,ok,Track,192.168.123.189,-9,1609297488113.7966,1609297488113.7966
Z3-L03,ok,Track,192.168.123.167,-9,1609297488113.8005,1609297488113.8005
Z3-L04,ok,Track,192.168.123.212,-9,1609297488113.8047,1609297488113.8047
Z2-L03,ok,Track,192.168.123.196,-9,1609297488113.8086,1609297488113.8086
Z1-L11,ok,Track,192.168.123.184,-9,1609297488113.8125,1609297488113.8125
Z3-L02,ok,Track,192.168.123.161,-9,1609297488113.8164,1609297488113.8164
Z2-L06,ok,Track,192.168.123.245,-9,1609297488113.8206,1609297488113.8206
Z1-L02,ok,Track,192.168.123.201,-9,1609297488113.825,1609297488113.825
Z2-L07,ok,Track,192.168.123.230,-9,1609297488113.8286,1609297488113.8286
Z4-L02,waiting,Track,None,-9,1609297488113.8325,1609297488113.8325
Z3-L01,ok,Track,192.168.123.228,-9,1609297488113.8362,1609297488113.8362
Z1-L09,ok,Track,192.168.123.191,-9,1609297488113.84,1609297488113.84
Z2-L09,ok,Moved,192.168.123.221,-9,1609297488113.844,1609297488113.844
Z2-L02,ok,Track,192.168.123.215,-9,1609297488113.849,1609297488113.849
Z4-L09,ok,Track,192.168.123.168,-9,1609297488113.853,1609297488113.853
Z1-L14,ok,Track,192.168.123.227,-9,1609297488113.8567,1609297488113.8567
Z2-L01,waiting,Track,None,-9,1609297488113.8608,1609297488113.8608
Z3-L11,waiting,Track,None,-9,1609297488113.8662,1609297488113.8662
Z4-L11,ok,Track,192.168.123.185,-9,1609297488113.8706,1609297488113.8706
Z2-L04,ok,Track,192.168.123.190,-9,1609297488113.8745,1609297488113.8745
Z2-L05,ok,Track,192.168.123.204,-9,1609297488113.8782,1609297488113.8782
Z4-L06,waiting,Track,None,-9,1609297488113.8823,1609297488113.8823
Z3-L12,ok,Track,192.168.123.193,-9,1609297488113.8862,1609297488113.8862
