Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,46159456.58862305,46151631.58862305
Z3-L07,ok,Track,192.168.123.234,-6,46204737.60131836,46204758.60131836
Z4-L08,ok,Track,192.168.123.154,-9,29206175.60546875,29206187.60546875
Z2-L08,ok,Track,192.168.123.213,-9,32601355.60986328,32601362.60986328
Z1-L13,ok,Track,192.168.123.218,-9,46076191.61401367,46076197.61401367
Z1-L05,ok,Track,192.168.123.152,-9,46109249.61743164,46109252.61743164
Z3-L09,ok,Track,192.168.123.173,-9,46107925.62158203,46107938.62158203
Z3-L10,ok,Track,192.168.123.242,-9,72400370.625,72387937.625
Z3-L06,ok,Track,192.168.123.236,-6,46122552.62939453,46122565.62939453
Z4-L07,ok,Track,192.168.123.178,-9,29208187.63305664,29208191.63305664
Z4-L03,ok,Track,192.168.123.225,-9,46155547.63647461,46155565.63647461
Z2-L01,ok,Track,192.168.123.247,-9,46113270.64038086,46113281.64038086
Z1-L12,ok,Track,192.168.123.209,-9,34251720.64404297,34251725.64404297
Z1-L04,ok,Track,192.168.123.176,-9,46111590.64892578,46109450.64892578
Z4-L05,ok,Track,192.168.123.235,-9,29206175.65283203,29206187.65283203
Z4-L04,ok,Track,192.168.123.239,-9,30915192.65600586,30915198.65600586
Z4-L01,ok,Track,192.168.123.186,-9,46101729.66088867,46101738.66088867
Z1-L03,ok,Track,192.168.123.163,-9,46090947.66479492,46090948.66479492
Z5-L03,ok,Track,192.168.123.198,-6,32732329.66821289,32732331.66821289
Z1-L07,ok,Track,192.168.123.181,-9,46065741.67236328,46065747.67236328
Z1-L08,ok,Track,192.168.123.189,-9,46111873.67578125,46109450.67578125
Z3-L03,ok,Track,192.168.123.167,-9,46116885.68041992,46116895.68041992
Z3-L04,ok,Track,192.168.123.212,-9,72398346.68408203,72398352.68408203
Z2-L03,ok,Track,192.168.123.196,-9,32607357.68774414,32604368.68774414
Z1-L11,ok,Track,192.168.123.184,-9,46068259.69140625,46068267.69140625
Z3-L02,ok,Track,192.168.123.161,-6,32601345.69506836,32601363.69506836
Z2-L06,ok,Track,192.168.123.245,-9,32596353.69970703,32596360.69970703
Z5-L02,ok,Track,192.168.123.244,-6,32652354.70361328,32652366.70361328
Z2-L07,ok,Track,192.168.123.229,-9,46134016.70703125,46130551.70703125
Z3-L11,ok,Track,192.168.123.201,-9,46104811.7109375,46104816.7109375
Z1-L10,ok,Track,192.168.123.246,-9,46133207.71459961,46109864.71459961
Z4-L02,ok,Track,192.168.123.240,-9,32600353.718017578,32600364.718017578
Z3-L01,ok,Track,192.168.123.228,-6,46094318.72241211,46094328.72241211
Z5-L01,ok,Track,192.168.123.248,-6,46142654.72607422,46135660.72607422
Z1-L09,ok,Track,192.168.123.191,-9,46065045.72973633,46065047.72973633
Z2-L09,ok,Track,192.168.123.221,-9,33030541.73486328,33030545.73486328
Z3-L05,ok,Track,192.168.123.224,-6,46145324.73852539,46145342.73852539
Z5-L04,ok,Track,192.168.123.226,-6,32733318.74194336,30932209.74194336
Z2-L02,ok,Track,192.168.123.215,-9,32601354.74633789,32601363.74633789
Z4-L09,ok,Track,192.168.123.168,-9,32456261.75,32454269.75
Z1-L14,ok,Track,192.168.123.227,-9,32596352.75390625,32596362.75390625
Z4-L11,ok,Track,192.168.123.185,-9,29207176.75732422,29207186.75732422
Z2-L04,ok,Track,192.168.123.190,-9,32601353.760986328,32601363.760986328
Z2-L05,ok,Track,192.168.123.217,-9,46048788.76464844,46048789.76464844
Z4-L06,ok,Track,192.168.123.249,-9,29205182.768066406,29205193.768066406
Z3-L12,ok,Track,192.168.123.238,-9,34114537.771728516,34114545.771728516
