Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608911773856.3735,1608911773856.3735
Z4-L08,ok,Track,192.168.123.154,-9,1608911773856.3887,1608911773856.3887
Z2-L08,ok,Track,192.168.123.156,-9,1608911773856.394,1608911773856.394
Z1-L13,ok,Track,192.168.123.165,-9,1608911773856.3984,1608911773856.3984
Z1-L05,ok,Track,192.168.123.152,-9,1608911773856.4026,1608911773856.4026
Z3-L09,ok,Track,192.168.123.173,-9,1608911773856.407,1608911773856.407
Z3-L10,ok,Track,192.168.123.225,-9,1608911773856.411,1608911773856.411
Z4-L03,waiting,Track,None,-9,1608911773856.4153,1608911773856.4153
Z4-L07,ok,Track,192.168.123.178,-9,1608911773856.4214,1608911773856.4214
Z1-L12,ok,Track,192.168.123.237,-9,1608911773856.4255,1608911773856.4255
Z1-L10,waiting,Track,None,-9,1608911773856.4294,1608911773856.4294
Z1-L04,ok,Track,192.168.123.176,-9,1608911773856.4333,1608911773856.4333
Z4-L05,waiting,Track,None,-9,1608911773856.4375,1608911773856.4375
Z4-L04,waiting,Track,None,-9,1608911773856.442,1608911773856.442
Z4-L01,waiting,Track,None,-9,1608911773856.446,1608911773856.446
Z1-L03,ok,Track,192.168.123.163,-9,1608911773856.4504,1608911773856.4504
Z1-L01,ok,Track,192.168.123.198,-9,1608911773856.4543,1608911773856.4543
Z1-L07,ok,Track,192.168.123.181,-9,1608911773856.4585,1608911773856.4585
Z1-L08,ok,Track,192.168.123.189,-9,1608911773856.4624,1608911773856.4624
Z3-L03,ok,Track,192.168.123.167,-9,1608911773856.4668,1608911773856.4668
Z3-L04,ok,Track,192.168.123.212,-9,1608911773856.4707,1608911773856.4707
Z2-L03,ok,Track,192.168.123.196,-9,1608911773856.4749,1608911773856.4749
Z1-L11,ok,Track,192.168.123.184,-9,1608911773856.4788,1608911773856.4788
Z3-L02,ok,Track,192.168.123.161,-9,1608911773856.4824,1608911773856.4824
Z2-L06,ok,Track,192.168.123.245,-9,1608911773856.4866,1608911773856.4866
Z1-L02,ok,Track,192.168.123.201,-9,1608911773856.491,1608911773856.491
Z2-L07,ok,Track,192.168.123.230,-9,1608911773856.4946,1608911773856.4946
Z4-L02,waiting,Track,None,-9,1608911773856.4985,1608911773856.4985
Z3-L01,ok,Track,192.168.123.228,-9,1608911773856.5027,1608911773856.5027
Z1-L09,ok,Track,192.168.123.191,-9,1608911773856.5066,1608911773856.5066
Z2-L09,ok,Moved,192.168.123.221,-9,1608911773856.5105,1608911773856.5105
Z2-L02,ok,Track,192.168.123.215,-9,1608911773856.5144,1608911773856.5144
Z4-L09,ok,Track,192.168.123.168,-9,1608911773856.5186,1608911773856.5186
Z1-L14,ok,Track,192.168.123.227,-9,1608911773856.5222,1608911773856.5222
Z2-L01,waiting,Track,None,-9,1608911773856.5261,1608911773856.5261
Z3-L11,waiting,Track,None,-9,1608911773856.5317,1608911773856.5317
Z4-L11,ok,Track,192.168.123.185,-9,1608911773856.5376,1608911773856.5376
Z2-L04,ok,Track,192.168.123.190,-9,1608911773856.5417,1608911773856.5417
Z2-L05,ok,Track,192.168.123.204,-9,1608911773856.5457,1608911773856.5457
Z4-L06,waiting,Track,None,-9,1608911773856.5498,1608911773856.5498
Z3-L12,ok,Track,192.168.123.193,-9,1608911773856.5537,1608911773856.5537
