Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,106538044.86499023,101065095.86499023
Z3-L07,ok,Track,192.168.123.234,-6,100997258.87695312,100974699.87695312
Z4-L08,ok,Track,192.168.123.154,-9,101040759.88134766,101036815.88134766
Z2-L08,ok,Track,192.168.123.213,-9,125824507.88500977,101080800.88500977
Z1-L13,ok,Track,192.168.123.218,-9,100921258.88964844,100921263.88964844
Z1-L05,ok,Track,192.168.123.152,-9,100937076.89331055,100937080.89331055
Z3-L09,ok,Track,192.168.123.173,-9,100947057.89672852,100947069.89672852
Z3-L10,ok,Track,192.168.123.242,-9,101026709.90014648,101017173.90014648
Z3-L06,ok,Track,192.168.123.236,-6,100955369.90356445,100955386.90356445
Z4-L07,ok,Track,192.168.123.178,-9,101016347.90698242,101016362.90698242
Z4-L03,ok,Track,192.168.123.225,-9,100996450.91040039,100996467.91040039
Z2-L01,ok,Track,192.168.123.247,-9,100949302.91381836,100949316.91381836
Z1-L12,ok,Track,192.168.123.209,-9,100987289.91699219,100983952.91699219
Z1-L04,ok,Track,192.168.123.176,-9,100926951.92016602,100926557.92016602
Z4-L05,ok,Track,192.168.123.235,-9,101007663.92382812,100997158.92382812
Z4-L04,ok,Track,192.168.123.239,-9,101004908.92700195,100996363.92700195
Z4-L01,ok,Track,192.168.123.186,-9,100941201.93041992,100941215.93041992
Z1-L03,ok,Track,192.168.123.163,-9,100890533.93383789,100890543.93383789
Z5-L03,ok,Track,192.168.123.198,-6,103063807.93701172,101072499.93701172
Z1-L07,ok,Track,192.168.123.181,-9,100904614.94042969,100904620.94042969
Z1-L08,ok,Track,192.168.123.189,-9,100942727.94384766,100942738.94384766
Z3-L03,ok,Track,192.168.123.167,-9,100948595.94702148,100948617.94702148
Z3-L04,ok,Track,192.168.123.212,-9,100971675.95043945,100956188.95043945
Z2-L03,ok,Track,192.168.123.196,-9,100956654.95361328,100956582.95361328
Z1-L11,ok,Track,192.168.123.184,-9,100898825.95678711,100898828.95678711
Z3-L02,ok,Track,192.168.123.161,-6,100940279.96020508,100940290.96020508
Z2-L06,ok,Track,192.168.123.245,-9,101037713.9633789,101037734.9633789
Z5-L02,ok,Track,192.168.123.244,-6,100950311.96679688,100948617.96679688
Z2-L07,ok,Track,192.168.123.229,-9,100922877.97021484,100922885.97021484
Z3-L11,ok,Track,192.168.123.201,-9,100934730.97363281,100934739.97363281
Z1-L10,ok,Track,192.168.123.246,-9,100928155.97680664,100927959.97680664
Z4-L02,ok,Track,192.168.123.240,-9,100995011.97998047,100994297.97998047
Z3-L01,ok,Track,192.168.123.228,-6,100918903.98339844,100918913.98339844
Z5-L01,ok,Track,192.168.123.248,-6,100957291.9868164,100954462.9868164
Z1-L09,ok,Track,192.168.123.191,-9,100894799.98999023,100894801.98999023
Z2-L09,ok,Track,192.168.123.221,-9,100927659.9946289,100927663.9946289
Z3-L05,ok,Track,192.168.123.224,-6,100956270.99780273,100956282.99780273
Z5-L04,ok,Track,192.168.123.226,-6,116905949.0012207,101044168.0012207
Z2-L02,ok,Track,192.168.123.215,-9,125846934.00463867,101051468.00463867
Z4-L09,ok,Track,192.168.123.168,-9,101039657.0078125,101039180.0078125
Z1-L14,ok,Track,192.168.123.227,-9,101043529.01147461,101031365.01147461
Z4-L11,ok,Track,192.168.123.185,-9,101081400.01489258,101075042.01489258
Z2-L04,ok,Track,192.168.123.190,-9,103062065.0180664,103062075.0180664
Z2-L05,ok,Track,192.168.123.217,-9,100875794.02124023,100875799.02124023
Z4-L06,ok,Track,192.168.123.249,-9,101057730.0246582,101049364.0246582
Z3-L12,ok,Track,192.168.123.238,-9,101030320.02783203,101006952.02783203
