Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,16822328.358398438,16807934.358398438
Z4-L08,ok,Track,192.168.123.154,-9,16961560.383789062,16961114.383789062
Z2-L08,ok,Track,192.168.123.156,-9,16845185.388671875,16830539.388671875
Z1-L13,ok,Track,192.168.123.165,-9,16769947.393066406,16769957.393066406
Z1-L05,ok,Track,192.168.123.152,-9,16773159.396972656,16773175.396972656
Z3-L09,ok,Track,192.168.123.173,-9,16779540.400390625,16779548.400390625
Z3-L10,ok,Track,192.168.123.225,-9,16998020.404052734,16992546.404052734
Z4-L03,waiting,Track,None,-9,1608146207793.4092,16992546.409179688
Z4-L07,ok,Track,192.168.123.178,-9,16785128.414794922,16785135.414794922
Z1-L12,ok,Track,192.168.123.237,-9,16818396.41845703,16785539.41845703
Z1-L10,waiting,Track,None,-9,1608146207793.4219,16785539.421875
Z1-L04,ok,Track,192.168.123.176,-9,16772522.42602539,16771830.42602539
Z4-L05,waiting,Track,None,-9,1608146207793.4297,16771830.4296875
Z4-L04,waiting,Track,None,-9,1608146207793.433,16771830.433105469
Z4-L01,waiting,Track,None,-9,1608146207793.4365,16771830.436523438
Z1-L03,ok,Track,192.168.123.163,-9,16239573.440185547,16239583.440185547
Z1-L01,ok,Track,192.168.123.198,-9,16736652.443603516,16228543.443603516
Z1-L07,ok,Track,192.168.123.181,-9,16250595.447021484,16250602.447021484
Z1-L08,ok,Track,192.168.123.189,-9,16782543.450683594,16769957.450683594
Z3-L03,ok,Track,192.168.123.167,-9,16787577.45336914,16787587.45336914
Z3-L04,ok,Track,192.168.123.212,-9,16819448.45678711,16792958.45678711
Z2-L03,ok,Track,192.168.123.196,-9,16792448.460205078,16792466.460205078
Z1-L11,ok,Track,192.168.123.184,-9,16229054.463378906,16229065.463378906
Z3-L02,ok,Track,192.168.123.161,-9,16248151.466796875,16248154.466796875
Z2-L06,ok,Track,192.168.123.245,-9,16860305.470214844,16784297.470214844
Z1-L02,ok,Track,192.168.123.201,-9,16241320.473632812,16241323.473632812
Z2-L07,ok,Track,192.168.123.230,-9,16770776.478515625,16770686.478515625
Z4-L02,waiting,Track,None,-9,1608146207793.4822,16770686.482177734
Z3-L01,ok,Track,192.168.123.228,-9,16223184.485595703,16223193.485595703
Z1-L09,ok,Track,192.168.123.191,-9,16188879.489990234,16188882.489990234
Z2-L09,ok,Moved,192.168.123.221,-9,131790739.49316406,131790757.49316406
Z2-L02,ok,Track,192.168.123.215,-9,16826179.496826172,16821306.496826172
Z4-L09,ok,Track,192.168.123.168,-9,16786977.50048828,16786983.50048828
Z1-L14,ok,Track,192.168.123.227,-9,16802991.50366211,16803015.50366211
Z2-L01,waiting,Track,None,-9,1608146207793.507,16803015.507080078
Z3-L11,waiting,Track,None,-9,1608146207793.512,16803015.51196289
Z4-L11,ok,Track,192.168.123.185,-9,16902343.51513672,16898276.51513672
Z2-L04,ok,Track,192.168.123.190,-9,16807388.518554688,16807400.518554688
Z2-L05,ok,Track,192.168.123.204,-9,16244422.522216797,16244424.522216797
Z4-L06,waiting,Track,None,-9,1608146207793.5254,16244424.525390625
Z3-L12,ok,Track,192.168.123.193,-9,16946769.528808594,16946774.528808594
