Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609228183204.5308,1609228183204.5308
Z4-L08,ok,Track,192.168.123.154,-9,1609228183204.5476,1609228183204.5476
Z2-L08,ok,Track,192.168.123.156,-9,1609228183204.554,1609228183204.554
Z1-L13,ok,Track,192.168.123.165,-9,1609228183204.5586,1609228183204.5586
Z1-L05,ok,Track,192.168.123.152,-9,1609228183204.564,1609228183204.564
Z3-L09,ok,Track,192.168.123.173,-9,1609228183204.5686,1609228183204.5686
Z3-L10,ok,Track,192.168.123.225,-9,1609228183204.5735,1609228183204.5735
Z4-L03,waiting,Track,None,-9,1609228183204.5798,1609228183204.5798
Z4-L07,ok,Track,192.168.123.178,-9,1609228183204.5874,1609228183204.5874
Z1-L12,ok,Track,192.168.123.237,-9,1609228183204.5933,1609228183204.5933
Z1-L10,waiting,Track,None,-9,1609228183204.5984,1609228183204.5984
Z1-L04,ok,Track,192.168.123.176,-9,1609228183204.6042,1609228183204.6042
Z4-L05,waiting,Track,None,-9,1609228183204.609,1609228183204.609
Z4-L04,waiting,Track,None,-9,1609228183204.614,1609228183204.614
Z4-L01,waiting,Track,None,-9,1609228183204.6187,1609228183204.6187
Z1-L03,ok,Track,192.168.123.163,-9,1609228183204.624,1609228183204.624
Z1-L01,ok,Track,192.168.123.198,-9,1609228183204.6284,1609228183204.6284
Z1-L07,ok,Track,192.168.123.181,-9,1609228183204.6328,1609228183204.6328
Z1-L08,ok,Track,192.168.123.189,-9,1609228183204.6384,1609228183204.6384
Z3-L03,ok,Track,192.168.123.167,-9,1609228183204.6426,1609228183204.6426
Z3-L04,ok,Track,192.168.123.212,-9,1609228183204.6465,1609228183204.6465
Z2-L03,ok,Track,192.168.123.196,-9,1609228183204.6506,1609228183204.6506
Z1-L11,ok,Track,192.168.123.184,-9,1609228183204.656,1609228183204.656
Z3-L02,ok,Track,192.168.123.161,-9,1609228183204.66,1609228183204.66
Z2-L06,ok,Track,192.168.123.245,-9,1609228183204.664,1609228183204.664
Z1-L02,ok,Track,192.168.123.201,-9,1609228183204.668,1609228183204.668
Z2-L07,ok,Track,192.168.123.230,-9,1609228183204.672,1609228183204.672
Z4-L02,waiting,Track,None,-9,1609228183204.677,1609228183204.677
Z3-L01,ok,Track,192.168.123.228,-9,1609228183204.6812,1609228183204.6812
Z1-L09,ok,Track,192.168.123.191,-9,1609228183204.6853,1609228183204.6853
Z2-L09,ok,Moved,192.168.123.221,-9,1609228183204.6892,1609228183204.6892
Z2-L02,ok,Track,192.168.123.215,-9,1609228183204.693,1609228183204.693
Z4-L09,ok,Track,192.168.123.168,-9,1609228183204.6968,1609228183204.6968
Z1-L14,ok,Track,192.168.123.227,-9,1609228183204.7007,1609228183204.7007
Z2-L01,waiting,Track,None,-9,1609228183204.7046,1609228183204.7046
Z3-L11,waiting,Track,None,-9,1609228183204.7102,1609228183204.7102
Z4-L11,ok,Track,192.168.123.185,-9,1609228183204.7146,1609228183204.7146
Z2-L04,ok,Track,192.168.123.190,-9,1609228183204.7183,1609228183204.7183
Z2-L05,ok,Track,192.168.123.204,-9,1609228183204.7222,1609228183204.7222
Z4-L06,waiting,Track,None,-9,1609228183204.726,1609228183204.726
Z3-L12,ok,Track,192.168.123.193,-9,1609228183204.73,1609228183204.73
