Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609237358285.8376,1609237358285.8376
Z4-L08,ok,Track,192.168.123.154,-9,1609237358285.8523,1609237358285.8523
Z2-L08,ok,Track,192.168.123.156,-9,1609237358285.8574,1609237358285.8574
Z1-L13,ok,Track,192.168.123.165,-9,1609237358285.8623,1609237358285.8623
Z1-L05,ok,Track,192.168.123.152,-9,1609237358285.8672,1609237358285.8672
Z3-L09,ok,Track,192.168.123.173,-9,1609237358285.8716,1609237358285.8716
Z3-L10,ok,Track,192.168.123.225,-9,1609237358285.8762,1609237358285.8762
Z4-L03,waiting,Track,None,-9,1609237358285.8806,1609237358285.8806
Z4-L07,ok,Track,192.168.123.178,-9,1609237358285.8882,1609237358285.8882
Z1-L12,ok,Track,192.168.123.237,-9,1609237358285.8928,1609237358285.8928
Z1-L10,waiting,Track,None,-9,1609237358285.897,1609237358285.897
Z1-L04,ok,Track,192.168.123.176,-9,1609237358285.9014,1609237358285.9014
Z4-L05,waiting,Track,None,-9,1609237358285.9067,1609237358285.9067
Z4-L04,waiting,Track,None,-9,1609237358285.9114,1609237358285.9114
Z4-L01,waiting,Track,None,-9,1609237358285.9153,1609237358285.9153
Z1-L03,ok,Track,192.168.123.163,-9,1609237358285.9194,1609237358285.9194
Z1-L01,ok,Track,192.168.123.198,-9,1609237358285.9236,1609237358285.9236
Z1-L07,ok,Track,192.168.123.181,-9,1609237358285.9275,1609237358285.9275
Z1-L08,ok,Track,192.168.123.189,-9,1609237358285.9314,1609237358285.9314
Z3-L03,ok,Track,192.168.123.167,-9,1609237358285.935,1609237358285.935
Z3-L04,ok,Track,192.168.123.212,-9,1609237358285.939,1609237358285.939
Z2-L03,ok,Track,192.168.123.196,-9,1609237358285.9429,1609237358285.9429
Z1-L11,ok,Track,192.168.123.184,-9,1609237358285.9468,1609237358285.9468
Z3-L02,ok,Track,192.168.123.161,-9,1609237358285.9507,1609237358285.9507
Z2-L06,ok,Track,192.168.123.245,-9,1609237358285.9546,1609237358285.9546
Z1-L02,ok,Track,192.168.123.201,-9,1609237358285.9583,1609237358285.9583
Z2-L07,ok,Track,192.168.123.230,-9,1609237358285.9624,1609237358285.9624
Z4-L02,waiting,Track,None,-9,1609237358285.9675,1609237358285.9675
Z3-L01,ok,Track,192.168.123.228,-9,1609237358285.9717,1609237358285.9717
Z1-L09,ok,Track,192.168.123.191,-9,1609237358285.9756,1609237358285.9756
Z2-L09,ok,Moved,192.168.123.221,-9,1609237358285.9797,1609237358285.9797
Z2-L02,ok,Track,192.168.123.215,-9,1609237358285.9836,1609237358285.9836
Z4-L09,ok,Track,192.168.123.168,-9,1609237358285.9873,1609237358285.9873
Z1-L14,ok,Track,192.168.123.227,-9,1609237358285.9912,1609237358285.9912
Z2-L01,waiting,Track,None,-9,1609237358285.995,1609237358285.995
Z3-L11,waiting,Track,None,-9,1609237358286.0007,1609237358286.0007
Z4-L11,ok,Track,192.168.123.185,-9,1609237358286.0051,1609237358286.0051
Z2-L04,ok,Track,192.168.123.190,-9,1609237358286.0088,1609237358286.0088
Z2-L05,ok,Track,192.168.123.204,-9,1609237358286.0125,1609237358286.0125
Z4-L06,waiting,Track,None,-9,1609237358286.0164,1609237358286.0164
Z3-L12,ok,Track,192.168.123.193,-9,1609237358286.0203,1609237358286.0203
