Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609206670599.1008,1609206670599.1008
Z4-L08,ok,Track,192.168.123.154,-9,1609206670599.1252,1609206670599.1252
Z2-L08,ok,Track,192.168.123.156,-9,1609206670599.1345,1609206670599.1345
Z1-L13,ok,Track,192.168.123.165,-9,1609206670599.1436,1609206670599.1436
Z1-L05,ok,Track,192.168.123.152,-9,1609206670599.152,1609206670599.152
Z3-L09,ok,Track,192.168.123.173,-9,1609206670599.1606,1609206670599.1606
Z3-L10,ok,Track,192.168.123.225,-9,1609206670599.1685,1609206670599.1685
Z4-L03,waiting,Track,None,-9,1609206670599.1787,1609206670599.1787
Z4-L07,ok,Track,192.168.123.178,-9,1609206670599.1902,1609206670599.1902
Z1-L12,ok,Track,192.168.123.237,-9,1609206670599.1985,1609206670599.1985
Z1-L10,waiting,Track,None,-9,1609206670599.2063,1609206670599.2063
Z1-L04,ok,Track,192.168.123.176,-9,1609206670599.2148,1609206670599.2148
Z4-L05,waiting,Track,None,-9,1609206670599.223,1609206670599.223
Z4-L04,waiting,Track,None,-9,1609206670599.2312,1609206670599.2312
Z4-L01,waiting,Track,None,-9,1609206670599.2395,1609206670599.2395
Z1-L03,ok,Track,192.168.123.163,-9,1609206670599.2483,1609206670599.2483
Z1-L01,ok,Track,192.168.123.198,-9,1609206670599.2563,1609206670599.2563
Z1-L07,ok,Track,192.168.123.181,-9,1609206670599.266,1609206670599.266
Z1-L08,ok,Track,192.168.123.189,-9,1609206670599.274,1609206670599.274
Z3-L03,ok,Track,192.168.123.167,-9,1609206670599.282,1609206670599.282
Z3-L04,ok,Track,192.168.123.212,-9,1609206670599.289,1609206670599.289
Z2-L03,ok,Track,192.168.123.196,-9,1609206670599.2964,1609206670599.2964
Z1-L11,ok,Track,192.168.123.184,-9,1609206670599.304,1609206670599.304
Z3-L02,ok,Track,192.168.123.161,-9,1609206670599.3113,1609206670599.3113
Z2-L06,ok,Track,192.168.123.245,-9,1609206670599.319,1609206670599.319
Z1-L02,ok,Track,192.168.123.201,-9,1609206670599.3271,1609206670599.3271
Z2-L07,ok,Track,192.168.123.230,-9,1609206670599.3347,1609206670599.3347
Z4-L02,waiting,Track,None,-9,1609206670599.3425,1609206670599.3425
Z3-L01,ok,Track,192.168.123.228,-9,1609206670599.3503,1609206670599.3503
Z1-L09,ok,Track,192.168.123.191,-9,1609206670599.3584,1609206670599.3584
Z2-L09,ok,Moved,192.168.123.221,-9,1609206670599.366,1609206670599.366
Z2-L02,ok,Track,192.168.123.215,-9,1609206670599.3735,1609206670599.3735
Z4-L09,ok,Track,192.168.123.168,-9,1609206670599.381,1609206670599.381
Z1-L14,ok,Track,192.168.123.227,-9,1609206670599.389,1609206670599.389
Z2-L01,waiting,Track,None,-9,1609206670599.3967,1609206670599.3967
Z3-L11,waiting,Track,None,-9,1609206670599.4087,1609206670599.4087
Z4-L11,ok,Track,192.168.123.185,-9,1609206670599.417,1609206670599.417
Z2-L04,ok,Track,192.168.123.190,-9,1609206670599.4243,1609206670599.4243
Z2-L05,ok,Track,192.168.123.204,-9,1609206670599.4316,1609206670599.4316
Z4-L06,waiting,Track,None,-9,1609206670599.4392,1609206670599.4392
Z3-L12,ok,Track,192.168.123.193,-9,1609206670599.4475,1609206670599.4475
