Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609055424307.8215,1609055424307.8215
Z4-L08,ok,Track,192.168.123.154,-9,1609055424307.845,1609055424307.845
Z2-L08,ok,Track,192.168.123.156,-9,1609055424307.8547,1609055424307.8547
Z1-L13,ok,Track,192.168.123.165,-9,1609055424307.8633,1609055424307.8633
Z1-L05,ok,Track,192.168.123.152,-9,1609055424307.8718,1609055424307.8718
Z3-L09,ok,Track,192.168.123.173,-9,1609055424307.8796,1609055424307.8796
Z3-L10,ok,Track,192.168.123.225,-9,1609055424307.8875,1609055424307.8875
Z4-L03,waiting,Track,None,-9,1609055424307.8958,1609055424307.8958
Z4-L07,ok,Track,192.168.123.178,-9,1609055424307.9065,1609055424307.9065
Z1-L12,ok,Track,192.168.123.237,-9,1609055424307.914,1609055424307.914
Z1-L10,waiting,Track,None,-9,1609055424307.9219,1609055424307.9219
Z1-L04,ok,Track,192.168.123.176,-9,1609055424307.9304,1609055424307.9304
Z4-L05,waiting,Track,None,-9,1609055424307.9382,1609055424307.9382
Z4-L04,waiting,Track,None,-9,1609055424307.9463,1609055424307.9463
Z4-L01,waiting,Track,None,-9,1609055424307.9546,1609055424307.9546
Z1-L03,ok,Track,192.168.123.163,-9,1609055424307.9626,1609055424307.9626
Z1-L01,ok,Track,192.168.123.198,-9,1609055424307.9705,1609055424307.9705
Z1-L07,ok,Track,192.168.123.181,-9,1609055424307.9788,1609055424307.9788
Z1-L08,ok,Track,192.168.123.189,-9,1609055424307.9866,1609055424307.9866
Z3-L03,ok,Track,192.168.123.167,-9,1609055424307.9941,1609055424307.9941
Z3-L04,ok,Track,192.168.123.212,-9,1609055424308.0022,1609055424308.0022
Z2-L03,ok,Track,192.168.123.196,-9,1609055424308.0103,1609055424308.0103
Z1-L11,ok,Track,192.168.123.184,-9,1609055424308.0178,1609055424308.0178
Z3-L02,ok,Track,192.168.123.161,-9,1609055424308.0254,1609055424308.0254
Z2-L06,ok,Track,192.168.123.245,-9,1609055424308.033,1609055424308.033
Z1-L02,ok,Track,192.168.123.201,-9,1609055424308.0405,1609055424308.0405
Z2-L07,ok,Track,192.168.123.230,-9,1609055424308.0479,1609055424308.0479
Z4-L02,waiting,Track,None,-9,1609055424308.0562,1609055424308.0562
Z3-L01,ok,Track,192.168.123.228,-9,1609055424308.0642,1609055424308.0642
Z1-L09,ok,Track,192.168.123.191,-9,1609055424308.0718,1609055424308.0718
Z2-L09,ok,Moved,192.168.123.221,-9,1609055424308.0798,1609055424308.0798
Z2-L02,ok,Track,192.168.123.215,-9,1609055424308.0872,1609055424308.0872
Z4-L09,ok,Track,192.168.123.168,-9,1609055424308.0945,1609055424308.0945
Z1-L14,ok,Track,192.168.123.227,-9,1609055424308.102,1609055424308.102
Z2-L01,waiting,Track,None,-9,1609055424308.1096,1609055424308.1096
Z3-L11,waiting,Track,None,-9,1609055424308.1204,1609055424308.1204
Z4-L11,ok,Track,192.168.123.185,-9,1609055424308.129,1609055424308.129
Z2-L04,ok,Track,192.168.123.190,-9,1609055424308.139,1609055424308.139
Z2-L05,ok,Track,192.168.123.204,-9,1609055424308.1465,1609055424308.1465
Z4-L06,waiting,Track,None,-9,1609055424308.1543,1609055424308.1543
Z3-L12,ok,Track,192.168.123.193,-9,1609055424308.1624,1609055424308.1624
