Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,513548.828125,511524.828125
Z3-L07,ok,Track,192.168.123.234,-6,553207.8435058594,470981.8435058594
Z4-L08,ok,Track,192.168.123.154,-9,678504.8498535156,678516.8498535156
Z2-L08,ok,Track,192.168.123.213,-9,42381.854736328125,42386.854736328125
Z1-L13,ok,Track,192.168.123.218,-9,396322.859375,396328.859375
Z1-L05,ok,Track,192.168.123.152,-9,441062.8635253906,441075.8635253906
Z3-L09,ok,Track,192.168.123.173,-9,468127.8681640625,468142.8681640625
Z3-L10,ok,Track,192.168.123.242,-9,1592306.8840332031,1587119.8840332031
Z3-L06,ok,Track,192.168.123.236,-6,478008.88818359375,478014.88818359375
Z4-L07,ok,Track,192.168.123.178,-9,465804.89208984375,465806.89208984375
Z4-L03,ok,Track,192.168.123.225,-9,591703.8959960938,591718.8959960938
Z2-L01,ok,Track,192.168.123.247,-9,443602.89990234375,443612.89990234375
Z1-L12,ok,Track,192.168.123.209,-9,592417.9038085938,500380.90380859375
Z1-L04,ok,Track,192.168.123.176,-9,415812.9074707031,415818.9074707031
Z4-L05,ok,Track,192.168.123.235,-9,16173.911376953125,16179.911376953125
Z4-L04,ok,Track,192.168.123.239,-9,14162.91552734375,14171.91552734375
Z4-L01,ok,Track,192.168.123.186,-9,460321.9191894531,460325.9191894531
Z1-L03,ok,Track,192.168.123.163,-9,348089.9228515625,348094.9228515625
Z5-L03,ok,Track,192.168.123.198,-6,558089.9265136719,557573.9265136719
Z1-L07,ok,Track,192.168.123.181,-9,381833.93017578125,381835.93017578125
Z1-L08,ok,Track,192.168.123.189,-9,498641.9343261719,470361.9343261719
Z3-L03,ok,Track,192.168.123.167,-9,476373.9377441406,476376.9377441406
Z3-L04,ok,Track,192.168.123.212,-9,511276.94140625,499775.94140625
Z2-L03,ok,Track,192.168.123.196,-9,460411.9450683594,460417.9450683594
Z1-L11,ok,Track,192.168.123.184,-9,387519.9484863281,387525.9484863281
Z3-L02,ok,Track,192.168.123.161,-6,457544.9521484375,457550.9521484375
Z2-L06,ok,Track,192.168.123.245,-9,43391.955810546875,43396.955810546875
Z5-L02,ok,Track,192.168.123.244,-6,441569.95947265625,441573.95947265625
Z2-L07,ok,Track,192.168.123.229,-9,537341.9631347656,350219.9631347656
Z3-L11,ok,Track,192.168.123.201,-9,467197.9665527344,467212.9665527344
Z1-L10,ok,Track,192.168.123.246,-9,512831.97021484375,479026.97021484375
Z4-L02,ok,Track,192.168.123.240,-9,146317.97412109375,146327.97412109375
Z3-L01,ok,Track,192.168.123.228,-6,405949.9775390625,405958.9775390625
Z5-L01,ok,Track,192.168.123.248,-6,445086.9812011719,445093.9812011719
Z1-L09,ok,Track,192.168.123.191,-9,351234.98486328125,351246.98486328125
Z2-L09,ok,Track,192.168.123.221,-9,462310.9904785156,388345.9904785156
Z3-L05,ok,Track,192.168.123.224,-6,401836.994140625,401842.994140625
Z5-L04,ok,Track,192.168.123.226,-6,56382.99755859375,56387.99755859375
Z2-L02,ok,Track,192.168.123.215,-9,558979.0014648438,557356.0014648438
Z4-L09,ok,Track,192.168.123.168,-9,453826.0051269531,453831.0051269531
Z1-L14,ok,Track,192.168.123.227,-9,47403.008544921875,47410.008544921875
Z4-L11,ok,Track,192.168.123.185,-9,44389.0126953125,44394.0126953125
Z2-L04,ok,Track,192.168.123.190,-9,562989.0163574219,562807.0163574219
Z2-L05,ok,Track,192.168.123.217,-9,349487.02197265625,349494.02197265625
Z4-L06,ok,Track,192.168.123.249,-9,147.025634765625,152.025634765625
Z3-L12,ok,Track,192.168.123.238,-9,208476.029296875,208484.029296875
