1600955476.0478354,Z1-L06,ok,9729165.837646484,9729167.837646484
1600955476.0478354,Z4-L08,ok,144170.85620117188,19770.856201171875
1600955476.0478354,Z2-L08,ok,15.86669921875,23.86669921875
1600955476.0478354,Z1-L13,ok,10108683.873291016,10108697.873291016
1600955476.0478354,Z1-L05,ok,10036441.879638672,10016753.879638672
1600955476.0478354,Z3-L09,ok,10019300.885742188,10011423.885742188
1600955476.0478354,Z3-L10,ok,9701594.891845703,9701600.891845703
1600955476.0478354,Z4-L03,ok,510457.8974609375,7932.8974609375
1600955476.0478354,Z4-L07,ok,9709992.903808594,9669433.903808594
1600955476.0478354,Z1-L12,ok,35148.909912109375,35158.909912109375
1600955476.0478354,Z1-L10,ok,10007637.916015625,10002384.916015625
1600955476.0478354,Z1-L04,ok,10017063.921386719,10016851.921386719
1600955476.0478354,Z4-L05,ok,25471.927001953125,25478.927001953125
1600955476.0478354,Z4-L04,ok,96.93310546875,98.93310546875
1600955476.0478354,Z4-L01,ok,9731783.938476562,9731695.938476562
1600955476.0478354,Z1-L03,ok,10006240.944335938,10006245.944335938
1600955476.0478354,Z1-L01,ok,10084078.949951172,10084089.949951172
1600955476.0478354,Z1-L07,ok,10108125.955566406,10102760.955566406
1600955476.0478354,Z1-L08,ok,10008558.961425781,10008569.961425781
1600955476.0478354,Z3-L03,ok,10017246.967041016,10014871.967041016
1600955476.0478354,Z3-L04,ok,9701481.97265625,9701493.97265625
1600955476.0478354,Z2-L03,ok,9962404.978271484,9601816.978271484
1600955476.0478354,Z1-L11,ok,10039694.98413086,10039703.98413086
1600955476.0478354,Z3-L02,ok,9937979.989501953,9933522.989501953
1600955476.0478354,Z2-L06,ok,33.99560546875,43.99560546875
1600955476.0478354,Z1-L02,ok,10082896.000732422,10082898.000732422
1600955476.0478354,Z2-L07,ok,10107051.006591797,10107054.006591797
1600955476.0478354,Z4-L02,ok,35259.011962890625,35266.011962890625
1600955476.0478354,Z3-L01,ok,10098410.018066406,10092445.018066406
1600955476.0478354,Z1-L09,ok,10038987.02368164,10038997.02368164
1600955476.0478354,Z2-L09,ok,9636040.029052734,9636044.029052734
1600955476.0478354,Z2-L02,ok,33642.034912109375,33643.034912109375
1600955476.0478354,Z4-L09,ok,35.04052734375,9.04052734375
1600955476.0478354,Z1-L14,ok,310.0458984375,317.0458984375
1600955476.0478354,Z2-L01,ok,9978487.051513672,9978500.051513672
1600955476.0478354,Z3-L11,ok,275206.05712890625,275216.05712890625
