2020-09-25 12:46:12.314247,Z1-L06,ok,72460366.28833008,72451475.28833008
2020-09-25 12:46:12.314247,Z4-L08,ok,11.326171875,17.326171875
2020-09-25 12:46:12.314247,Z2-L08,ok,120.33642578125,127.33642578125
2020-09-25 12:46:12.314247,Z1-L13,ok,72377497.34423828,72377509.34423828
2020-09-25 12:46:12.314247,Z1-L05,ok,72421975.3515625,72421984.3515625
2020-09-25 12:46:12.314247,Z3-L09,ok,568231.3583984375,567244.3583984375
2020-09-25 12:46:12.314247,Z3-L10,ok,110616.365234375,38273.365234375
2020-09-25 12:46:12.314247,Z4-L03,ok,44006.371826171875,37037.371826171875
2020-09-25 12:46:12.314247,Z4-L07,ok,553755.3786621094,27988.378662109375
2020-09-25 12:46:12.314247,Z1-L12,ok,25154.3857421875,25162.3857421875
2020-09-25 12:46:12.314247,Z1-L10,ok,72416285.39233398,72416288.39233398
2020-09-25 12:46:12.314247,Z1-L04,ok,72413572.39916992,72413522.39916992
2020-09-25 12:46:12.314247,Z4-L05,ok,27817.40576171875,23796.40576171875
2020-09-25 12:46:12.314247,Z4-L04,ok,1133.412353515625,1139.412353515625
2020-09-25 12:46:12.314247,Z4-L01,ok,564669.4187011719,562957.4187011719
2020-09-25 12:46:12.314247,Z1-L03,ok,72371175.42553711,72371182.42553711
2020-09-25 12:46:12.314247,Z1-L01,ok,72377167.43188477,72373177.43188477
2020-09-25 12:46:12.314247,Z1-L07,ok,72377972.66723633,72377983.66723633
2020-09-25 12:46:12.314247,Z1-L08,ok,571006.6796875,571010.6796875
2020-09-25 12:46:12.314247,Z3-L03,ok,72399470.68896484,72399479.68896484
2020-09-25 12:46:12.314247,Z3-L04,ok,29101.697509765625,29118.697509765625
2020-09-25 12:46:12.314247,Z2-L03,ok,72427300.70629883,72427309.70629883
2020-09-25 12:46:12.314247,Z1-L11,ok,72377313.71459961,72377323.71459961
2020-09-25 12:46:12.314247,Z3-L02,ok,99890.72216796875,99894.72216796875
