Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608689051857.121,1608689051857.121
Z4-L08,ok,Track,192.168.123.154,-9,1608689051857.1335,1608689051857.1335
Z2-L08,ok,Track,192.168.123.156,-9,1608689051857.1382,1608689051857.1382
Z1-L13,ok,Track,192.168.123.165,-9,1608689051857.142,1608689051857.142
Z1-L05,ok,Track,192.168.123.152,-9,1608689051857.1453,1608689051857.1453
Z3-L09,ok,Track,192.168.123.173,-9,1608689051857.16,1608689051857.16
Z3-L10,ok,Track,192.168.123.225,-9,1608689051857.163,1608689051857.163
Z4-L03,waiting,Track,None,-9,1608689051857.1677,1608689051857.1677
Z4-L07,ok,Track,192.168.123.178,-9,1608689051857.1726,1608689051857.1726
Z1-L12,ok,Track,192.168.123.237,-9,1608689051857.1758,1608689051857.1758
Z1-L10,waiting,Track,None,-9,1608689051857.179,1608689051857.179
Z1-L04,ok,Track,192.168.123.176,-9,1608689051857.1824,1608689051857.1824
Z4-L05,waiting,Track,None,-9,1608689051857.1863,1608689051857.1863
Z4-L04,waiting,Track,None,-9,1608689051857.19,1608689051857.19
Z4-L01,waiting,Track,None,-9,1608689051857.193,1608689051857.193
Z1-L03,ok,Track,192.168.123.163,-9,1608689051857.1963,1608689051857.1963
Z1-L01,ok,Track,192.168.123.198,-9,1608689051857.1997,1608689051857.1997
Z1-L07,ok,Track,192.168.123.181,-9,1608689051857.203,1608689051857.203
Z1-L08,ok,Track,192.168.123.189,-9,1608689051857.206,1608689051857.206
Z3-L03,ok,Track,192.168.123.167,-9,1608689051857.2092,1608689051857.2092
Z3-L04,ok,Track,192.168.123.212,-9,1608689051857.2124,1608689051857.2124
Z2-L03,ok,Track,192.168.123.196,-9,1608689051857.2153,1608689051857.2153
Z1-L11,ok,Track,192.168.123.184,-9,1608689051857.2188,1608689051857.2188
Z3-L02,ok,Track,192.168.123.161,-9,1608689051857.222,1608689051857.222
Z2-L06,ok,Track,192.168.123.245,-9,1608689051857.225,1608689051857.225
Z1-L02,ok,Track,192.168.123.201,-9,1608689051857.2283,1608689051857.2283
Z2-L07,ok,Track,192.168.123.230,-9,1608689051857.2314,1608689051857.2314
Z4-L02,waiting,Track,None,-9,1608689051857.2344,1608689051857.2344
Z3-L01,ok,Track,192.168.123.228,-9,1608689051857.2378,1608689051857.2378
Z1-L09,ok,Track,192.168.123.191,-9,1608689051857.241,1608689051857.241
Z2-L09,ok,Moved,192.168.123.221,-9,1608689051857.244,1608689051857.244
Z2-L02,ok,Track,192.168.123.215,-9,1608689051857.2468,1608689051857.2468
Z4-L09,ok,Track,192.168.123.168,-9,1608689051857.25,1608689051857.25
Z1-L14,ok,Track,192.168.123.227,-9,1608689051857.2534,1608689051857.2534
Z2-L01,waiting,Track,None,-9,1608689051857.2563,1608689051857.2563
Z3-L11,waiting,Track,None,-9,1608689051857.261,1608689051857.261
Z4-L11,ok,Track,192.168.123.185,-9,1608689051857.2642,1608689051857.2642
Z2-L04,ok,Track,192.168.123.190,-9,1608689051857.2673,1608689051857.2673
Z2-L05,ok,Track,192.168.123.204,-9,1608689051857.2705,1608689051857.2705
Z4-L06,waiting,Track,None,-9,1608689051857.2737,1608689051857.2737
Z3-L12,ok,Track,192.168.123.193,-9,1608689051857.2769,1608689051857.2769
