Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,3455029.6630859375,3455039.6630859375
Z3-L07,ok,Track,192.168.123.234,-6,10473211.674804688,10473216.674804688
Z4-L08,ok,Track,192.168.123.154,-9,38717.679931640625,38725.679931640625
Z2-L08,ok,Track,192.168.123.213,-9,10503073.684326172,10498803.684326172
Z1-L13,ok,Track,192.168.123.218,-9,10580260.688232422,10580283.688232422
Z1-L05,ok,Track,192.168.123.152,-9,50045867.69213867,50045884.69213867
Z3-L09,ok,Track,192.168.123.173,-9,50040753.69604492,50040759.69604492
Z3-L10,ok,Track,192.168.123.242,-9,10492398.69946289,10473733.69946289
Z3-L06,ok,Track,192.168.123.236,-6,50048289.70336914,50048294.70336914
Z4-L07,ok,Track,192.168.123.178,-9,40727.70703125,40731.70703125
Z4-L03,ok,Track,192.168.123.225,-9,10498377.71069336,10473316.71069336
Z2-L01,ok,Track,192.168.123.247,-9,50057972.71484375,50057979.71484375
Z1-L12,ok,Track,192.168.123.209,-9,10492600.718261719,10492620.718261719
Z1-L04,ok,Track,192.168.123.176,-9,10546847.72241211,10546872.72241211
Z4-L05,ok,Track,192.168.123.235,-9,686.72607421875,692.72607421875
Z4-L04,ok,Track,192.168.123.239,-9,149864.72973632812,149875.72973632812
Z4-L01,ok,Track,192.168.123.186,-9,10494136.733886719,10493545.733886719
Z1-L03,ok,Track,192.168.123.163,-9,50020846.73754883,50020852.73754883
Z5-L03,ok,Track,192.168.123.198,-6,1883750.7412109375,1883755.7412109375
Z1-L07,ok,Track,192.168.123.181,-9,49985122.74658203,49985125.74658203
Z1-L08,ok,Track,192.168.123.189,-9,50037771.75,50037782.75
Z3-L03,ok,Track,192.168.123.167,-9,10592654.75390625,10592672.75390625
Z3-L04,ok,Track,192.168.123.212,-9,10490772.75756836,10490781.75756836
Z2-L03,ok,Track,192.168.123.196,-9,10494247.760986328,10494250.760986328
Z1-L11,ok,Track,192.168.123.184,-9,49967384.76489258,49967392.76489258
Z3-L02,ok,Track,192.168.123.161,-6,10473929.768554688,10473936.768554688
Z2-L06,ok,Track,192.168.123.245,-9,245957.77197265625,245968.77197265625
Z5-L02,ok,Track,192.168.123.244,-6,96820.77587890625,96833.77587890625
Z2-L07,ok,Track,192.168.123.229,-9,10548088.779296875,10536406.779296875
Z3-L11,ok,Track,192.168.123.201,-9,10494550.783203125,10494249.783203125
Z1-L10,ok,Track,192.168.123.246,-9,10589200.786865234,10589207.786865234
Z4-L02,ok,Track,192.168.123.240,-9,241968.79028320312,241975.79028320312
Z3-L01,ok,Track,192.168.123.228,-6,50014916.79394531,10497783.793945312
Z5-L01,ok,Track,192.168.123.248,-6,10511347.797851562,10508418.797851562
Z1-L09,ok,Track,192.168.123.191,-9,49973456.80151367,49973460.80151367
Z2-L09,ok,Track,192.168.123.221,-9,8884509.806396484,8884511.806396484
Z3-L05,ok,Track,192.168.123.224,-6,10493731.810058594,10493745.810058594
Z5-L04,ok,Track,192.168.123.226,-6,10502869.813964844,10502090.813964844
Z2-L02,ok,Track,192.168.123.215,-9,10519336.817626953,10519342.817626953
Z4-L09,ok,Track,192.168.123.168,-9,10492913.821044922,10492620.821044922
Z1-L14,ok,Track,192.168.123.227,-9,10472292.824707031,10472302.824707031
Z4-L11,ok,Track,192.168.123.185,-9,93829.82836914062,93837.82836914062
Z2-L04,ok,Track,192.168.123.190,-9,2460945.83203125,2460955.83203125
Z2-L05,ok,Track,192.168.123.217,-9,10500932.837158203,10500938.837158203
Z4-L06,ok,Track,192.168.123.249,-9,685.84130859375,692.84130859375
Z3-L12,ok,Track,192.168.123.238,-9,10473626.845214844,10473633.845214844
