Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,54557588.80029297,54463778.80029297
Z3-L07,ok,Track,192.168.123.234,-6,54488131.810546875,54487947.810546875
Z4-L08,ok,Track,192.168.123.154,-9,3639789.8149414062,3639792.8149414062
Z2-L08,ok,Track,192.168.123.213,-9,54580571.8190918,54556268.8190918
Z1-L13,ok,Track,192.168.123.218,-9,54394880.82299805,54394886.82299805
Z1-L05,ok,Track,192.168.123.152,-9,54425728.826660156,54425731.826660156
Z3-L09,ok,Track,192.168.123.173,-9,54433494.830322266,54433502.830322266
Z3-L10,ok,Track,192.168.123.242,-9,54514414.833740234,54514309.833740234
Z3-L06,ok,Track,192.168.123.236,-6,54481820.837402344,54481823.837402344
Z4-L07,ok,Track,192.168.123.178,-9,3640465.841064453,3640476.841064453
Z4-L03,ok,Track,192.168.123.225,-9,54508895.84448242,54508910.84448242
Z2-L01,ok,Track,192.168.123.247,-9,54432707.84814453,54432719.84814453
Z1-L12,ok,Track,192.168.123.209,-9,54478758.85180664,54458803.85180664
Z1-L04,ok,Track,192.168.123.176,-9,54416568.85620117,54416578.85620117
Z4-L05,ok,Track,192.168.123.235,-9,3639364.8596191406,1189019.8596191406
Z4-L04,ok,Track,192.168.123.239,-9,3516303.8630371094,84834.86303710938
Z4-L01,ok,Track,192.168.123.186,-9,54436951.86694336,54436965.86694336
Z1-L03,ok,Track,192.168.123.163,-9,54407404.87036133,54398928.87036133
Z5-L03,ok,Track,192.168.123.198,-6,3639061.8735351562,3639068.8735351562
Z1-L07,ok,Track,192.168.123.181,-9,54408931.877197266,54408938.877197266
Z1-L08,ok,Track,192.168.123.189,-9,54439285.880615234,54429061.880615234
Z3-L03,ok,Track,192.168.123.167,-9,54446214.885009766,54446222.885009766
Z3-L04,ok,Track,192.168.123.212,-9,54473596.888427734,54449302.888427734
Z2-L03,ok,Track,192.168.123.196,-9,54433193.892089844,54433203.892089844
Z1-L11,ok,Track,192.168.123.184,-9,54357080.89526367,54357085.89526367
Z3-L02,ok,Track,192.168.123.161,-6,8299045.898925781,8299051.898925781
Z2-L06,ok,Track,192.168.123.245,-9,54529194.90234375,54529208.90234375
Z5-L02,ok,Track,192.168.123.244,-6,3639789.9057617188,3639792.9057617188
Z2-L07,ok,Track,192.168.123.229,-9,54417779.90917969,54360125.90917969
Z3-L11,ok,Track,192.168.123.201,-9,54428635.91381836,54428646.91381836
Z1-L10,ok,Track,192.168.123.246,-9,54437950.91723633,54437965.91723633
Z4-L02,ok,Track,192.168.123.240,-9,8300751.9208984375,8300755.9208984375
Z3-L01,ok,Track,192.168.123.228,-6,54416265.924316406,54416273.924316406
Z5-L01,ok,Track,192.168.123.248,-6,13003204.927978516,13003211.927978516
Z1-L09,ok,Track,192.168.123.191,-9,54384260.931640625,54384262.931640625
Z2-L09,ok,Track,192.168.123.221,-9,8297146.936035156,8297152.936035156
Z3-L05,ok,Track,192.168.123.224,-6,54485979.939453125,54485986.939453125
Z5-L04,ok,Track,192.168.123.226,-6,1179038.9431152344,1179040.9431152344
Z2-L02,ok,Track,192.168.123.215,-9,54544500.94628906,54544513.94628906
Z4-L09,ok,Track,192.168.123.168,-9,8297430.949951172,8297450.949951172
Z1-L14,ok,Track,192.168.123.227,-9,54524030.9543457,54524052.9543457
Z4-L11,ok,Track,192.168.123.185,-9,1179038.9577636719,1179040.9577636719
Z2-L04,ok,Track,192.168.123.190,-9,54596290.96142578,54577549.96142578
Z2-L05,ok,Track,192.168.123.217,-9,54357081.96459961,54357085.96459961
Z4-L06,ok,Track,192.168.123.249,-9,1180038.9680175781,1180043.9680175781
Z3-L12,ok,Track,192.168.123.238,-9,8299044.9716796875,8299051.9716796875
