1600939425.2369382,Z1-L06,ok,38295.667236328125,38301.667236328125
1600939425.2369382,Z4-L08,ok,921.692138671875,932.692138671875
1600939425.2369382,Z2-L08,ok,40.701904296875,50.701904296875
1600939425.2369382,Z1-L13,ok,59320740.7109375,41624.7109375
1600939425.2369382,Z1-L05,ok,59355176.71948242,452399.7194824219
1600939425.2369382,Z3-L09,ok,58310087.728027344,103131.72802734375
1600939425.2369382,Z3-L10,ok,242.736572265625,253.736572265625
1600939425.2369382,Z4-L03,ok,89.74658203125,100.74658203125
1600939425.2369382,Z4-L07,ok,189.7548828125,203.7548828125
1600939425.2369382,Z1-L12,ok,7056.763427734375,7062.763427734375
1600939425.2369382,Z1-L10,ok,78052.77197265625,76074.77197265625
1600939425.2369382,Z1-L04,ok,58432164.7800293,58309996.7800293
1600939425.2369382,Z4-L05,ok,87.7880859375,100.7880859375
1600939425.2369382,Z4-L04,ok,16.79638671875,22.79638671875
1600939425.2369382,Z4-L01,ok,340.80419921875,348.80419921875
1600939425.2369382,Z1-L03,ok,61604.8125,61608.8125
1600939425.2369382,Z1-L01,ok,59314187.81958008,58309898.81958008
1600939425.2369382,Z1-L07,ok,62757348.82788086,62755607.82788086
1600939425.2369382,Z1-L08,ok,424474.8356933594,424517.8356933594
1600939425.2369382,Z3-L03,ok,95022.84375,90865.84375
1600939425.2369382,Z3-L04,ok,17120.851318359375,17126.851318359375
1600939425.2369382,Z2-L03,ok,40122.859375,40127.859375
1600939425.2369382,Z1-L11,ok,59314894.86694336,40724.866943359375
1600939425.2369382,Z3-L02,ok,90549.875,90558.875
1600939425.2369382,Z2-L06,ok,37.882080078125,50.882080078125
1600939425.2369382,Z1-L02,ok,58277901.8894043,58277907.8894043
1600939425.2369382,Z2-L07,ok,62720134.896972656,58317190.896972656
1600939425.2369382,Z4-L02,ok,415.905517578125,419.905517578125
1600939425.2369382,Z3-L01,ok,59315725.91333008,4544426.913330078
1600939425.2369382,Z1-L09,ok,59329469.92163086,59329324.92163086
1600939425.2369382,Z2-L09,ok,416.929443359375,419.929443359375
1600939425.2369382,Z2-L02,ok,954.936767578125,960.936767578125
1600939425.2369382,Z4-L09,ok,9.94482421875,11.94482421875
1600939425.2369382,Z1-L14,ok,779.95263671875,788.95263671875
1600939425.2369382,Z2-L01,ok,81881.96020507812,81893.96020507812
1600939425.2369382,Z3-L11,ok,637.96826171875,253.96826171875
1600939425.2369382,Z4-L11,ok,9.976806640625,11.976806640625
1600939425.2369382,Z2-L04,ok,67.984130859375,80.984130859375
1600939425.2369382,Z2-L05,ok,30039.991943359375,25158.991943359375
1600939425.2369382,Z4-L06,ok,40.0,51.0
1600939425.2369382,Z3-L12,ok,51.0068359375,56.0068359375

