Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608815600527.0435,1608815600527.0435
Z4-L08,ok,Track,192.168.123.154,-9,1608815600527.0588,1608815600527.0588
Z2-L08,ok,Track,192.168.123.156,-9,1608815600527.064,1608815600527.064
Z1-L13,ok,Track,192.168.123.165,-9,1608815600527.0684,1608815600527.0684
Z1-L05,ok,Track,192.168.123.152,-9,1608815600527.0728,1608815600527.0728
Z3-L09,ok,Track,192.168.123.173,-9,1608815600527.077,1608815600527.077
Z3-L10,ok,Track,192.168.123.225,-9,1608815600527.0808,1608815600527.0808
Z4-L03,waiting,Track,None,-9,1608815600527.0847,1608815600527.0847
Z4-L07,ok,Track,192.168.123.178,-9,1608815600527.0916,1608815600527.0916
Z1-L12,ok,Track,192.168.123.237,-9,1608815600527.0952,1608815600527.0952
Z1-L10,waiting,Track,None,-9,1608815600527.0994,1608815600527.0994
Z1-L04,ok,Track,192.168.123.176,-9,1608815600527.1035,1608815600527.1035
Z4-L05,waiting,Track,None,-9,1608815600527.1072,1608815600527.1072
Z4-L04,waiting,Track,None,-9,1608815600527.1118,1608815600527.1118
Z4-L01,waiting,Track,None,-9,1608815600527.1157,1608815600527.1157
Z1-L03,ok,Track,192.168.123.163,-9,1608815600527.1199,1608815600527.1199
Z1-L01,ok,Track,192.168.123.198,-9,1608815600527.1238,1608815600527.1238
Z1-L07,ok,Track,192.168.123.181,-9,1608815600527.1274,1608815600527.1274
Z1-L08,ok,Track,192.168.123.189,-9,1608815600527.1333,1608815600527.1333
Z3-L03,ok,Track,192.168.123.167,-9,1608815600527.137,1608815600527.137
Z3-L04,ok,Track,192.168.123.212,-9,1608815600527.141,1608815600527.141
Z2-L03,ok,Track,192.168.123.196,-9,1608815600527.145,1608815600527.145
Z1-L11,ok,Track,192.168.123.184,-9,1608815600527.1487,1608815600527.1487
Z3-L02,ok,Track,192.168.123.161,-9,1608815600527.1526,1608815600527.1526
Z2-L06,ok,Track,192.168.123.245,-9,1608815600527.1565,1608815600527.1565
Z1-L02,ok,Track,192.168.123.201,-9,1608815600527.1604,1608815600527.1604
Z2-L07,ok,Track,192.168.123.230,-9,1608815600527.1643,1608815600527.1643
Z4-L02,waiting,Track,None,-9,1608815600527.1682,1608815600527.1682
Z3-L01,ok,Track,192.168.123.228,-9,1608815600527.172,1608815600527.172
Z1-L09,ok,Track,192.168.123.191,-9,1608815600527.1758,1608815600527.1758
Z2-L09,ok,Moved,192.168.123.221,-9,1608815600527.1797,1608815600527.1797
Z2-L02,ok,Track,192.168.123.215,-9,1608815600527.1836,1608815600527.1836
Z4-L09,ok,Track,192.168.123.168,-9,1608815600527.1873,1608815600527.1873
Z1-L14,ok,Track,192.168.123.227,-9,1608815600527.1914,1608815600527.1914
Z2-L01,waiting,Track,None,-9,1608815600527.1953,1608815600527.1953
Z3-L11,waiting,Track,None,-9,1608815600527.2007,1608815600527.2007
Z4-L11,ok,Track,192.168.123.185,-9,1608815600527.2048,1608815600527.2048
Z2-L04,ok,Track,192.168.123.190,-9,1608815600527.2087,1608815600527.2087
Z2-L05,ok,Track,192.168.123.204,-9,1608815600527.2126,1608815600527.2126
Z4-L06,waiting,Track,None,-9,1608815600527.2166,1608815600527.2166
Z3-L12,ok,Track,192.168.123.193,-9,1608815600527.2205,1608815600527.2205
