Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,58626274.326171875,58626278.326171875
Z3-L07,ok,Track,192.168.123.234,-6,58662527.337402344,58662531.337402344
Z4-L08,ok,Track,192.168.123.154,-9,41923629.342285156,41923635.342285156
Z2-L08,ok,Track,192.168.123.213,-9,58609392.346191406,58609394.346191406
Z1-L13,ok,Track,192.168.123.218,-9,58627002.3503418,58626907.3503418
Z1-L05,ok,Track,192.168.123.152,-9,31602375.354248047,31602380.354248047
Z3-L09,ok,Track,192.168.123.173,-9,31602173.357910156,31602178.357910156
Z3-L10,ok,Track,192.168.123.242,-9,61275328.361816406,58713951.361816406
Z3-L06,ok,Track,192.168.123.236,-6,59366244.365478516,59366247.365478516
Z4-L07,ok,Track,192.168.123.178,-9,42648209.369628906,42633185.369628906
Z4-L03,ok,Track,192.168.123.225,-9,58710548.373046875,58709076.373046875
Z2-L01,ok,Track,192.168.123.247,-9,31718826.376953125,31718831.376953125
Z1-L12,ok,Track,192.168.123.209,-9,58698597.38208008,58698608.38208008
Z1-L04,ok,Track,192.168.123.176,-9,31661793.385742188,31661798.385742188
Z4-L05,ok,Track,192.168.123.235,-9,31730828.389648438,31730835.389648438
Z4-L04,ok,Track,192.168.123.239,-9,43553708.393066406,43553712.393066406
Z4-L01,ok,Track,192.168.123.186,-9,59325804.39819336,58706472.39819336
Z1-L03,ok,Track,192.168.123.163,-9,31602172.40209961,306885.4020996094
Z5-L03,ok,Track,192.168.123.198,-6,43848831.40600586,43848836.40600586
Z1-L07,ok,Track,192.168.123.181,-9,32606997.40966797,31732826.40966797
Z1-L08,ok,Track,192.168.123.189,-9,22463470.413085938,3825056.4130859375
Z3-L03,ok,Track,192.168.123.167,-9,31602576.416992188,31602586.416992188
Z3-L04,ok,Track,192.168.123.212,-9,31608379.420898438,31608385.420898438
Z2-L03,ok,Track,192.168.123.196,-9,32604984.424804688,32604989.424804688
Z1-L11,ok,Track,192.168.123.184,-9,31602061.428466797,31602069.428466797
Z3-L02,ok,Track,192.168.123.161,-6,31602577.432128906,31602586.432128906
Z2-L06,ok,Track,192.168.123.245,-9,55985541.435791016,55985549.435791016
Z5-L02,ok,Track,192.168.123.244,-6,31723807.44091797,31723830.44091797
Z2-L07,ok,Track,192.168.123.229,-9,58608764.44458008,58608767.44458008
Z3-L11,ok,Track,192.168.123.201,-9,31671802.448486328,31671807.448486328
Z1-L10,ok,Track,192.168.123.246,-9,58635749.45214844,58635756.45214844
Z4-L02,ok,Track,192.168.123.240,-9,43645681.45678711,43645691.45678711
Z3-L01,ok,Track,192.168.123.228,-6,31601848.46069336,31601857.46069336
Z5-L01,ok,Track,192.168.123.248,-6,31723799.464111328,31723830.464111328
Z1-L09,ok,Track,192.168.123.191,-9,22460471.468017578,262913.4680175781
Z2-L09,ok,Track,192.168.123.221,-9,36431065.47290039,36296775.47290039
Z3-L05,ok,Track,192.168.123.224,-6,59329294.4765625,59329303.4765625
Z5-L04,ok,Track,192.168.123.226,-6,47495546.48071289,47495549.48071289
Z2-L02,ok,Track,192.168.123.215,-9,58635231.48413086,58634722.48413086
Z4-L09,ok,Track,192.168.123.168,-9,46889974.48779297,41721405.48779297
Z1-L14,ok,Track,192.168.123.227,-9,55700329.49145508,55700333.49145508
Z4-L11,ok,Track,192.168.123.185,-9,39012886.49487305,39012894.49487305
Z2-L04,ok,Track,192.168.123.190,-9,58605603.498535156,58601572.498535156
Z2-L05,ok,Track,192.168.123.217,-9,31719830.502197266,31719836.502197266
Z4-L06,ok,Track,192.168.123.249,-9,39013878.505615234,39013886.505615234
Z3-L12,ok,Track,192.168.123.238,-9,57560687.509277344,57560694.509277344
