Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,66.649169921875,77.649169921875
Z4-L08,ok,Track,192.168.123.154,-9,17.6630859375,19.6630859375
Z2-L08,ok,Track,192.168.123.156,-9,65.6787109375,43.6787109375
Z1-L13,ok,Track,192.168.123.165,-9,393591.6833496094,186428.68334960938
Z1-L05,ok,Track,192.168.123.152,-9,28719.688232421875,28735.688232421875
Z3-L09,ok,Track,192.168.123.173,-9,28919.6923828125,26140.6923828125
Z3-L10,ok,Track,192.168.123.225,-9,6.696044921875,17.696044921875
Z4-L03,waiting,Track,None,-9,1607929217229.6995,17.699462890625
Z4-L07,ok,Track,192.168.123.178,-9,15.704833984375,19.704833984375
Z1-L12,ok,Track,192.168.123.237,-9,57.708251953125,19.708251953125
Z1-L10,waiting,Track,None,-9,1607929217229.7114,19.71142578125
Z1-L04,ok,Track,192.168.123.176,-9,33795.715087890625,33170.715087890625
Z4-L05,failed,Track,192.168.123.235,-9,845087867.7189941,845087874.7189941
Z4-L04,failed,Track,192.168.123.226,-9,845087869.7226562,845087874.7226562
Z4-L01,failed,Track,192.168.123.186,-9,845087859.7263184,845087874.7263184
Z1-L03,ok,Track,192.168.123.163,-9,32332.73095703125,32354.73095703125
Z1-L01,failed,Track,192.168.123.198,-9,174734327.734375,174734332.734375
Z1-L07,ok,Track,192.168.123.181,-9,70563.73779296875,49919.73779296875
Z1-L08,ok,Track,192.168.123.189,-9,31632.741455078125,31637.741455078125
Z3-L03,ok,Track,192.168.123.167,-9,8871.744873046875,213.744873046875
Z3-L04,ok,Track,192.168.123.212,-9,1437.748291015625,17.748291015625
Z2-L03,ok,Track,192.168.123.196,-9,66.751708984375,43.751708984375
Z1-L11,ok,Track,192.168.123.184,-9,27557.7548828125,27573.7548828125
Z3-L02,ok,Track,192.168.123.161,-9,174701708.75854492,174701716.75854492
Z2-L06,ok,Track,192.168.123.245,-9,5.761962890625,19.761962890625
Z1-L02,ok,Track,192.168.123.201,-9,174732993.76538086,174733003.76538086
Z2-L07,ok,Track,192.168.123.230,-9,169890.76904296875,20251.76904296875
Z4-L02,failed,Track,192.168.123.188,-9,845087849.7724609,845087874.7724609
Z3-L01,ok,Track,192.168.123.228,-9,174749064.77612305,174747705.77612305
Z1-L09,ok,Track,192.168.123.191,-9,39240.779541015625,39245.779541015625
Z2-L09,ok,Moved,192.168.123.221,-9,1017557853.782959,1017557864.782959
Z2-L02,ok,Track,192.168.123.215,-9,21956.78662109375,21961.78662109375
Z4-L09,ok,Track,192.168.123.168,-9,16.7900390625,19.7900390625
Z1-L14,ok,Track,192.168.123.227,-9,67.793212890625,61.793212890625
Z2-L01,waiting,Track,None,-9,1607929217229.7966,61.796630859375
Z3-L11,waiting,Track,None,-9,1607929217229.82,61.820068359375
Z4-L11,ok,Track,192.168.123.185,-9,678.82421875,43.82421875
Z2-L04,ok,Track,192.168.123.190,-9,3450.82763671875,19.82763671875
Z2-L05,ok,Track,192.168.123.204,-9,200.831298828125,19.831298828125
Z4-L06,failed,Track,192.168.123.249,-9,845088303.8347168,845088177.8347168
Z3-L12,ok,Track,192.168.123.193,-9,7.83837890625,17.83837890625
