Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,117813215.08911133,112340266.08911133
Z3-L07,ok,Track,192.168.123.234,-6,112272429.10229492,112249870.10229492
Z4-L08,ok,Track,192.168.123.154,-9,112315930.10742188,112311986.10742188
Z2-L08,ok,Track,192.168.123.213,-9,137099678.11254883,112355971.11254883
Z1-L13,ok,Track,192.168.123.218,-9,112196429.11743164,112196434.11743164
Z1-L05,ok,Track,192.168.123.152,-9,112212247.12158203,112212251.12158203
Z3-L09,ok,Track,192.168.123.173,-9,112222228.12573242,112222240.12573242
Z3-L10,ok,Track,192.168.123.242,-9,112301880.13012695,112292344.13012695
Z3-L06,ok,Track,192.168.123.236,-6,112230540.13452148,112230557.13452148
Z4-L07,ok,Track,192.168.123.178,-9,112291518.13867188,112291533.13867188
Z4-L03,ok,Track,192.168.123.225,-9,112271621.1430664,112271638.1430664
Z2-L01,ok,Track,192.168.123.247,-9,112224473.1472168,112224487.1472168
Z1-L12,ok,Track,192.168.123.209,-9,112262460.15161133,112259123.15161133
Z1-L04,ok,Track,192.168.123.176,-9,112202122.15551758,112201728.15551758
Z4-L05,ok,Track,192.168.123.235,-9,112282834.15991211,112272329.15991211
Z4-L04,ok,Track,192.168.123.239,-9,112280079.16430664,112271534.16430664
Z4-L01,ok,Track,192.168.123.186,-9,112216372.16870117,112216386.16870117
Z1-L03,ok,Track,192.168.123.163,-9,112165704.17285156,112165714.17285156
Z5-L03,ok,Track,192.168.123.198,-6,114338978.17675781,112347670.17675781
Z1-L07,ok,Track,192.168.123.181,-9,112179785.18115234,112179791.18115234
Z1-L08,ok,Track,192.168.123.189,-9,112217898.18530273,112217909.18530273
Z3-L03,ok,Track,192.168.123.167,-9,112223766.18969727,112223788.18969727
Z3-L04,ok,Track,192.168.123.212,-9,112246846.19384766,112231359.19384766
Z2-L03,ok,Track,192.168.123.196,-9,112231825.1977539,112231753.1977539
Z1-L11,ok,Track,192.168.123.184,-9,112173996.2019043,112173999.2019043
Z3-L02,ok,Track,192.168.123.161,-6,112215450.20629883,112215461.20629883
Z2-L06,ok,Track,192.168.123.245,-9,112312884.21069336,112312905.21069336
Z5-L02,ok,Track,192.168.123.244,-6,112225482.21459961,112223788.21459961
Z2-L07,ok,Track,192.168.123.229,-9,112198048.21899414,112198056.21899414
Z3-L11,ok,Track,192.168.123.201,-9,112209901.22363281,112209910.22363281
Z1-L10,ok,Track,192.168.123.246,-9,112203326.22753906,112203130.22753906
Z4-L02,ok,Track,192.168.123.240,-9,112270182.2319336,112269468.2319336
Z3-L01,ok,Track,192.168.123.228,-6,112194074.23608398,112194084.23608398
Z5-L01,ok,Track,192.168.123.248,-6,112232462.24047852,112229633.24047852
Z1-L09,ok,Track,192.168.123.191,-9,112169970.24487305,112169972.24487305
Z2-L09,ok,Track,192.168.123.221,-9,112202830.25048828,112202834.25048828
Z3-L05,ok,Track,192.168.123.224,-6,112231441.25512695,112231453.25512695
Z5-L04,ok,Track,192.168.123.226,-6,128181119.25927734,112319338.25927734
Z2-L02,ok,Track,192.168.123.215,-9,137122104.26342773,112326638.26342773
Z4-L09,ok,Track,192.168.123.168,-9,112314827.26757812,112314350.26757812
Z1-L14,ok,Track,192.168.123.227,-9,112318699.27172852,112306535.27172852
Z4-L11,ok,Track,192.168.123.185,-9,112356570.2758789,112350212.2758789
Z2-L04,ok,Track,192.168.123.190,-9,114337235.28149414,114337245.28149414
Z2-L05,ok,Track,192.168.123.217,-9,112150964.28564453,112150969.28564453
Z4-L06,ok,Track,192.168.123.249,-9,112332900.29003906,112324534.29003906
Z3-L12,ok,Track,192.168.123.238,-9,112305490.2944336,112282122.2944336
