Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,50398093.7800293,50398097.7800293
Z3-L07,ok,Track,192.168.123.234,-6,50434346.790527344,50434350.790527344
Z4-L08,ok,Track,192.168.123.154,-9,33695448.795166016,33695454.795166016
Z2-L08,ok,Track,192.168.123.213,-9,50381211.799072266,50381213.799072266
Z1-L13,ok,Track,192.168.123.218,-9,50398821.802734375,50398726.802734375
Z1-L05,ok,Track,192.168.123.152,-9,23374194.806152344,23374199.806152344
Z3-L09,ok,Track,192.168.123.173,-9,23373992.809814453,23373997.809814453
Z3-L10,ok,Track,192.168.123.242,-9,53047147.81323242,50485770.81323242
Z3-L06,ok,Track,192.168.123.236,-6,51138063.81689453,51138066.81689453
Z4-L07,ok,Track,192.168.123.178,-9,34420028.8203125,34405004.8203125
Z4-L03,ok,Track,192.168.123.225,-9,50482367.82397461,50480895.82397461
Z2-L01,ok,Track,192.168.123.247,-9,23490645.827392578,23490650.827392578
Z1-L12,ok,Track,192.168.123.209,-9,50470416.83203125,50470427.83203125
Z1-L04,ok,Track,192.168.123.176,-9,23433612.83569336,23433617.83569336
Z4-L05,ok,Track,192.168.123.235,-9,23502647.83935547,23502654.83935547
Z4-L04,ok,Track,192.168.123.239,-9,35325527.8425293,35325531.8425293
Z4-L01,ok,Track,192.168.123.186,-9,51097623.846191406,50478291.846191406
Z1-L03,ok,Track,192.168.123.163,-9,23373991.849853516,23373997.849853516
Z5-L03,ok,Track,192.168.123.198,-6,35620650.853027344,35620655.853027344
Z1-L07,ok,Track,192.168.123.181,-9,24378816.857666016,23504645.857666016
Z1-L08,ok,Track,192.168.123.189,-9,14235289.861328125,8311840.861328125
Z3-L03,ok,Track,192.168.123.167,-9,23374395.865234375,23374405.865234375
Z3-L04,ok,Track,192.168.123.212,-9,23380198.868896484,23380204.868896484
Z2-L03,ok,Track,192.168.123.196,-9,24376803.872314453,24376808.872314453
Z1-L11,ok,Track,192.168.123.184,-9,23373880.875732422,23373888.875732422
Z3-L02,ok,Track,192.168.123.161,-6,23374396.87939453,23374405.87939453
Z2-L06,ok,Track,192.168.123.245,-9,47757360.88256836,47757368.88256836
Z5-L02,ok,Track,192.168.123.244,-6,23495626.885986328,23495649.885986328
Z2-L07,ok,Track,192.168.123.229,-9,50380583.8894043,50380586.8894043
Z3-L11,ok,Track,192.168.123.201,-9,23443621.892333984,23443626.892333984
Z1-L10,ok,Track,192.168.123.246,-9,50407568.89575195,50407575.89575195
Z4-L02,ok,Track,192.168.123.240,-9,35417500.89916992,35417510.89916992
Z3-L01,ok,Track,192.168.123.228,-6,23373667.90234375,23373676.90234375
Z5-L01,ok,Track,192.168.123.248,-6,23495618.90600586,23495649.90600586
Z1-L09,ok,Track,192.168.123.191,-9,14232290.909423828,2207651.909423828
Z2-L09,ok,Track,192.168.123.221,-9,28202884.91845703,28068594.91845703
Z3-L05,ok,Track,192.168.123.224,-6,51101113.92211914,51101122.92211914
Z5-L04,ok,Track,192.168.123.226,-6,39267365.92553711,39267368.92553711
Z2-L02,ok,Track,192.168.123.215,-9,50407050.92919922,50406541.92919922
Z4-L09,ok,Track,192.168.123.168,-9,38661793.93237305,33493224.932373047
Z1-L14,ok,Track,192.168.123.227,-9,47472148.935791016,47472152.935791016
Z4-L11,ok,Track,192.168.123.185,-9,30784705.939453125,30784713.939453125
Z2-L04,ok,Track,192.168.123.190,-9,50377422.942871094,50373391.942871094
Z2-L05,ok,Track,192.168.123.217,-9,23491649.946289062,23491655.946289062
Z4-L06,ok,Track,192.168.123.249,-9,30785697.949951172,30785705.949951172
Z3-L12,ok,Track,192.168.123.238,-9,49332506.953125,49332513.953125
