Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,8766195.514892578,3293246.514892578
Z3-L07,ok,Track,192.168.123.234,-6,3225409.526611328,3202850.526611328
Z4-L08,ok,Track,192.168.123.154,-9,3268910.5307617188,3264966.5307617188
Z2-L08,ok,Track,192.168.123.213,-9,28052658.53466797,3308951.5346679688
Z1-L13,ok,Track,192.168.123.218,-9,3149409.5385742188,3149414.5385742188
Z1-L05,ok,Track,192.168.123.152,-9,3165227.5419921875,3165231.5419921875
Z3-L09,ok,Track,192.168.123.173,-9,3175208.545654297,3175220.545654297
Z3-L10,ok,Track,192.168.123.242,-9,3254860.5490722656,3245324.5490722656
Z3-L06,ok,Track,192.168.123.236,-6,3183520.5524902344,3183537.5524902344
Z4-L07,ok,Track,192.168.123.178,-9,3244498.5561523438,3244513.5561523438
Z4-L03,ok,Track,192.168.123.225,-9,3224601.559814453,3224618.559814453
Z2-L01,ok,Track,192.168.123.247,-9,3177453.5629882812,3177467.5629882812
Z1-L12,ok,Track,192.168.123.209,-9,3215440.56640625,3212103.56640625
Z1-L04,ok,Track,192.168.123.176,-9,3155102.5700683594,3154708.5700683594
Z4-L05,ok,Track,192.168.123.235,-9,3235814.573486328,3225309.573486328
Z4-L04,ok,Track,192.168.123.239,-9,3233059.576904297,3224514.576904297
Z4-L01,ok,Track,192.168.123.186,-9,3169352.5805664062,3169366.5805664062
Z1-L03,ok,Track,192.168.123.163,-9,3118684.5837402344,3118694.5837402344
Z5-L03,ok,Track,192.168.123.198,-6,5291958.587402344,3300650.5874023438
Z1-L07,ok,Track,192.168.123.181,-9,3132765.591064453,3132771.591064453
Z1-L08,ok,Track,192.168.123.189,-9,3170878.5939941406,3170889.5939941406
Z3-L03,ok,Track,192.168.123.167,-9,3176746.59765625,3176768.59765625
Z3-L04,ok,Track,192.168.123.212,-9,3199826.6010742188,3184339.6010742188
Z2-L03,ok,Track,192.168.123.196,-9,3184805.604248047,3184733.604248047
Z1-L11,ok,Track,192.168.123.184,-9,3126976.6079101562,3126979.6079101562
Z3-L02,ok,Track,192.168.123.161,-6,3168430.611328125,3168441.611328125
Z2-L06,ok,Track,192.168.123.245,-9,3265864.6147460938,3265885.6147460938
Z5-L02,ok,Track,192.168.123.244,-6,3178462.6181640625,3176768.6181640625
Z2-L07,ok,Track,192.168.123.229,-9,3151028.622314453,3151036.622314453
Z3-L11,ok,Track,192.168.123.201,-9,3162881.6259765625,3162890.6259765625
Z1-L10,ok,Track,192.168.123.246,-9,3156306.6293945312,3156110.6293945312
Z4-L02,ok,Track,192.168.123.240,-9,3223162.6328125,3222448.6328125
Z3-L01,ok,Track,192.168.123.228,-6,3147054.6362304688,3147064.6362304688
Z5-L01,ok,Track,192.168.123.248,-6,3185442.639892578,3182613.639892578
Z1-L09,ok,Track,192.168.123.191,-9,3122950.6430664062,3122952.6430664062
Z2-L09,ok,Track,192.168.123.221,-9,3155810.6481933594,3155814.6481933594
Z3-L05,ok,Track,192.168.123.224,-6,3184421.651611328,3184433.651611328
Z5-L04,ok,Track,192.168.123.226,-6,19134099.654785156,3272318.6547851562
Z2-L02,ok,Track,192.168.123.215,-9,28075084.658203125,3279618.658203125
Z4-L09,ok,Track,192.168.123.168,-9,3267807.6618652344,3267330.6618652344
Z1-L14,ok,Track,192.168.123.227,-9,3271679.6650390625,3259515.6650390625
Z4-L11,ok,Track,192.168.123.185,-9,3309550.668701172,3303192.668701172
Z2-L04,ok,Track,192.168.123.190,-9,5290215.672119141,5290225.672119141
Z2-L05,ok,Track,192.168.123.217,-9,3103944.6762695312,3103949.6762695312
Z4-L06,ok,Track,192.168.123.249,-9,3285880.6799316406,3277514.6799316406
Z3-L12,ok,Track,192.168.123.238,-9,3258470.6831054688,3235102.6831054688
