Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,12606228.267333984,12606232.267333984
Z3-L07,ok,Track,192.168.123.234,-6,12642481.278564453,12642485.278564453
Z4-L08,ok,Track,192.168.123.154,-9,490745.28271484375,490755.28271484375
Z2-L08,ok,Track,192.168.123.213,-9,12589346.287109375,12589348.287109375
Z1-L13,ok,Track,192.168.123.218,-9,12606956.291259766,12606861.291259766
Z1-L05,ok,Track,192.168.123.152,-9,2221008.2951660156,2106258.2951660156
Z3-L09,ok,Track,192.168.123.173,-9,13305291.299072266,13305294.299072266
Z3-L10,ok,Track,192.168.123.242,-9,15255282.302734375,12693905.302734375
Z3-L06,ok,Track,192.168.123.236,-6,13346198.306640625,13346201.306640625
Z4-L07,ok,Track,192.168.123.178,-9,1476482.3103027344,1479510.3103027344
Z4-L03,ok,Track,192.168.123.225,-9,12690502.313964844,12689030.313964844
Z2-L01,ok,Track,192.168.123.247,-9,3664458.317626953,3664466.317626953
Z1-L12,ok,Track,192.168.123.209,-9,12678551.321289062,12678562.321289062
Z1-L04,ok,Track,192.168.123.176,-9,288068.3251953125,288073.3251953125
Z4-L05,ok,Track,192.168.123.235,-9,493743.3291015625,493748.3291015625
Z4-L04,ok,Track,192.168.123.239,-9,496727.34375,496736.34375
Z4-L01,ok,Track,192.168.123.186,-9,13305758.347167969,12686426.347167969
Z1-L03,ok,Track,192.168.123.163,-9,840.350830078125,845.350830078125
Z5-L03,ok,Track,192.168.123.198,-6,12552177.35546875,12552186.35546875
Z1-L07,ok,Track,192.168.123.181,-9,300093.35888671875,300099.35888671875
Z1-L08,ok,Track,192.168.123.189,-9,607.362548828125,614.362548828125
Z3-L03,ok,Track,192.168.123.167,-9,12611986.365966797,2105260.365966797
Z3-L04,ok,Track,192.168.123.212,-9,12698258.369628906,12697852.369628906
Z2-L03,ok,Track,192.168.123.196,-9,5259073.373046875,5259080.373046875
Z1-L11,ok,Track,192.168.123.184,-9,5283304.376708984,5283314.376708984
Z3-L02,ok,Track,192.168.123.161,-6,12644503.380371094,12614358.380371094
Z2-L06,ok,Track,192.168.123.245,-9,9965495.383789062,9965503.383789062
Z5-L02,ok,Track,192.168.123.244,-6,11517639.387207031,11517644.387207031
Z2-L07,ok,Track,192.168.123.229,-9,12588718.39086914,12588721.39086914
Z3-L11,ok,Track,192.168.123.201,-9,12697742.394042969,12697655.394042969
Z1-L10,ok,Track,192.168.123.246,-9,12615703.397705078,12615710.397705078
Z4-L02,ok,Track,192.168.123.240,-9,10996279.401123047,10996287.401123047
Z3-L01,ok,Track,192.168.123.228,-6,2675335.4045410156,2106259.4045410156
Z5-L01,ok,Track,192.168.123.248,-6,12506228.409667969,12506234.409667969
Z1-L09,ok,Track,192.168.123.191,-9,607.4130859375,614.4130859375
Z2-L09,ok,Track,192.168.123.221,-9,11515645.41772461,11515647.41772461
Z3-L05,ok,Track,192.168.123.224,-6,13309248.421142578,13309257.421142578
Z5-L04,ok,Track,192.168.123.226,-6,1475500.4245605469,1475503.4245605469
Z2-L02,ok,Track,192.168.123.215,-9,12615185.428222656,12614676.428222656
Z4-L09,ok,Track,192.168.123.168,-9,869928.431640625,869932.431640625
Z1-L14,ok,Track,192.168.123.227,-9,9680283.435058594,9680287.435058594
Z4-L11,ok,Track,192.168.123.185,-9,491747.4384765625,491758.4384765625
Z2-L04,ok,Track,192.168.123.190,-9,12585557.442138672,12581526.442138672
Z2-L05,ok,Track,192.168.123.217,-9,12701776.4453125,12675390.4453125
Z4-L06,ok,Track,192.168.123.249,-9,432619.44873046875,432625.44873046875
Z3-L12,ok,Track,192.168.123.238,-9,11540641.452392578,11540648.452392578
