Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609449669824.351,1609449669824.351
Z4-L08,ok,Track,192.168.123.154,-9,1609449669824.366,1609449669824.366
Z2-L08,ok,Track,192.168.123.156,-9,1609449669824.3708,1609449669824.3708
Z1-L13,ok,Track,192.168.123.165,-9,1609449669824.3757,1609449669824.3757
Z1-L05,ok,Track,192.168.123.152,-9,1609449669824.3796,1609449669824.3796
Z3-L09,ok,Track,192.168.123.173,-9,1609449669824.3853,1609449669824.3853
Z3-L10,ok,Track,192.168.123.225,-9,1609449669824.3894,1609449669824.3894
Z4-L03,waiting,Track,None,-9,1609449669824.3936,1609449669824.3936
Z4-L07,ok,Track,192.168.123.178,-9,1609449669824.3997,1609449669824.3997
Z1-L12,ok,Track,192.168.123.237,-9,1609449669824.4038,1609449669824.4038
Z1-L10,waiting,Track,None,-9,1609449669824.4077,1609449669824.4077
Z1-L04,ok,Track,192.168.123.176,-9,1609449669824.4124,1609449669824.4124
Z4-L05,waiting,Track,None,-9,1609449669824.4165,1609449669824.4165
Z4-L04,waiting,Track,None,-9,1609449669824.4204,1609449669824.4204
Z4-L01,waiting,Track,None,-9,1609449669824.4248,1609449669824.4248
Z1-L03,ok,Track,192.168.123.163,-9,1609449669824.4287,1609449669824.4287
Z1-L01,ok,Track,192.168.123.198,-9,1609449669824.4329,1609449669824.4329
Z1-L07,ok,Track,192.168.123.181,-9,1609449669824.437,1609449669824.437
Z1-L08,ok,Track,192.168.123.189,-9,1609449669824.4412,1609449669824.4412
Z3-L03,ok,Track,192.168.123.167,-9,1609449669824.445,1609449669824.445
Z3-L04,ok,Track,192.168.123.212,-9,1609449669824.4487,1609449669824.4487
Z2-L03,ok,Track,192.168.123.196,-9,1609449669824.4526,1609449669824.4526
Z1-L11,ok,Track,192.168.123.184,-9,1609449669824.4565,1609449669824.4565
Z3-L02,ok,Track,192.168.123.161,-9,1609449669824.4602,1609449669824.4602
Z2-L06,ok,Track,192.168.123.245,-9,1609449669824.4644,1609449669824.4644
Z1-L02,ok,Track,192.168.123.201,-9,1609449669824.468,1609449669824.468
Z2-L07,ok,Track,192.168.123.230,-9,1609449669824.4724,1609449669824.4724
Z4-L02,waiting,Track,None,-9,1609449669824.4763,1609449669824.4763
Z3-L01,ok,Track,192.168.123.228,-9,1609449669824.4802,1609449669824.4802
Z1-L09,ok,Track,192.168.123.191,-9,1609449669824.4841,1609449669824.4841
Z2-L09,ok,Moved,192.168.123.221,-9,1609449669824.488,1609449669824.488
Z2-L02,ok,Track,192.168.123.215,-9,1609449669824.4917,1609449669824.4917
Z4-L09,ok,Track,192.168.123.168,-9,1609449669824.4958,1609449669824.4958
Z1-L14,ok,Track,192.168.123.227,-9,1609449669824.4995,1609449669824.4995
Z2-L01,waiting,Track,None,-9,1609449669824.5037,1609449669824.5037
Z3-L11,waiting,Track,None,-9,1609449669824.5088,1609449669824.5088
Z4-L11,ok,Track,192.168.123.185,-9,1609449669824.5132,1609449669824.5132
Z2-L04,ok,Track,192.168.123.190,-9,1609449669824.517,1609449669824.517
Z2-L05,ok,Track,192.168.123.204,-9,1609449669824.521,1609449669824.521
Z4-L06,waiting,Track,None,-9,1609449669824.525,1609449669824.525
Z3-L12,ok,Track,192.168.123.193,-9,1609449669824.529,1609449669824.529
