Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,73138904.55981445,73124510.55981445
Z4-L08,ok,Track,192.168.123.154,-9,73278136.57348633,73277690.57348633
Z2-L08,ok,Track,192.168.123.156,-9,73161761.578125,73147115.578125
Z1-L13,ok,Track,192.168.123.165,-9,73086523.58251953,73086533.58251953
Z1-L05,ok,Track,192.168.123.152,-9,73089735.58618164,73089751.58618164
Z3-L09,ok,Track,192.168.123.173,-9,73096116.58984375,73096124.58984375
Z3-L10,ok,Track,192.168.123.225,-9,73314596.59326172,73309122.59326172
Z4-L03,waiting,Track,None,-9,1608202524369.5981,73309122.59814453
Z4-L07,ok,Track,192.168.123.178,-9,73101704.6040039,73101711.6040039
Z1-L12,ok,Track,192.168.123.237,-9,73134972.60791016,73102115.60791016
Z1-L10,waiting,Track,None,-9,1608202524369.6118,73102115.6118164
Z1-L04,ok,Track,192.168.123.176,-9,73089098.61547852,73088406.61547852
Z4-L05,waiting,Track,None,-9,1608202524369.6194,73088406.61938477
Z4-L04,waiting,Track,None,-9,1608202524369.623,73088406.62304688
Z4-L01,waiting,Track,None,-9,1608202524369.627,73088406.62695312
Z1-L03,ok,Track,192.168.123.163,-9,72556149.63012695,72556159.63012695
Z1-L01,ok,Track,192.168.123.198,-9,73053228.6340332,72545119.6340332
Z1-L07,ok,Track,192.168.123.181,-9,72567171.6381836,72567178.6381836
Z1-L08,ok,Track,192.168.123.189,-9,73099119.64160156,73086533.64160156
Z3-L03,ok,Track,192.168.123.167,-9,73104153.64477539,73104163.64477539
Z3-L04,ok,Track,192.168.123.212,-9,73136024.64868164,73109534.64868164
Z2-L03,ok,Track,192.168.123.196,-9,73109024.65209961,73109042.65209961
Z1-L11,ok,Track,192.168.123.184,-9,72545630.65551758,72545641.65551758
Z3-L02,ok,Track,192.168.123.161,-9,72564727.65917969,72564730.65917969
Z2-L06,ok,Track,192.168.123.245,-9,73176881.66259766,73100873.66259766
Z1-L02,ok,Track,192.168.123.201,-9,72557896.66601562,72557899.66601562
Z2-L07,ok,Track,192.168.123.230,-9,73087352.66967773,73087262.66967773
Z4-L02,waiting,Track,None,-9,1608202524369.6733,73087262.67333984
Z3-L01,ok,Track,192.168.123.228,-9,72539760.67675781,72539769.67675781
Z1-L09,ok,Track,192.168.123.191,-9,72505455.68041992,72505458.68041992
Z2-L09,ok,Moved,192.168.123.221,-9,188107315.6850586,188107333.6850586
Z2-L02,ok,Track,192.168.123.215,-9,73142755.6887207,73137882.6887207
Z4-L09,ok,Track,192.168.123.168,-9,73103553.69238281,73103559.69238281
Z1-L14,ok,Track,192.168.123.227,-9,73119567.69580078,73119591.69580078
Z2-L01,waiting,Track,None,-9,1608202524369.6995,73119591.69946289
Z3-L11,waiting,Track,None,-9,1608202524369.7046,73119591.70458984
Z4-L11,ok,Track,192.168.123.185,-9,73218919.70825195,73214852.70825195
Z2-L04,ok,Track,192.168.123.190,-9,73123964.71191406,73123976.71191406
Z2-L05,ok,Track,192.168.123.204,-9,72560998.71533203,72561000.71533203
Z4-L06,waiting,Track,None,-9,1608202524369.7188,72561000.71875
Z3-L12,ok,Track,192.168.123.193,-9,73263345.72265625,73263350.72265625
