Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.188,-9,20372531.258789062,20372535.258789062
Z3-L07,ok,Track,192.168.123.234,-6,20447747.270996094,20447759.270996094
Z4-L08,ok,Track,192.168.123.154,-9,20438643.276367188,20438652.276367188
Z2-L08,ok,Track,192.168.123.213,-9,20362833.28125,20362837.28125
Z1-L13,ok,Track,192.168.123.232,-9,20378577.285888672,20378587.285888672
Z1-L05,ok,Track,192.168.123.152,-9,16226588.290039062,16226591.290039062
Z3-L09,ok,Track,192.168.123.173,-9,168120772.29467773,168120777.29467773
Z3-L10,ok,Track,192.168.123.242,-9,46447724.29956055,46446064.29956055
Z3-L06,ok,Track,192.168.123.236,-6,195884843.30395508,195884846.30395508
Z4-L07,ok,Track,192.168.123.178,-9,20398663.30834961,20398669.30834961
Z4-L03,ok,Track,192.168.123.225,-9,20419627.31274414,20419648.31274414
Z2-L01,ok,Track,192.168.123.202,-9,16249615.317138672,16249622.317138672
Z1-L12,ok,Track,192.168.123.206,-9,20445723.323242188,20443072.323242188
Z1-L04,ok,Track,192.168.123.187,-9,16250616.329101562,16250624.329101562
Z4-L05,ok,Track,192.168.123.235,-9,20397926.333740234,20397941.333740234
Z4-L04,ok,Track,192.168.123.239,-9,20397438.339111328,20397452.339111328
Z4-L01,ok,Track,192.168.123.186,-9,16220563.343261719,16220572.343261719
Z1-L03,ok,Track,192.168.123.200,-9,16248613.348144531,16248622.348144531
Z5-L03,ok,Track,192.168.123.198,-6,20088236.352539062,20088244.352539062
Z1-L07,ok,Track,192.168.123.211,-9,28717172.356933594,23007587.356933594
Z1-L08,ok,Track,192.168.123.193,-9,16179032.362548828,15584515.362548828
Z3-L03,ok,Track,192.168.123.167,-9,16214552.3671875,16214561.3671875
Z3-L04,ok,Track,192.168.123.212,-9,20386631.37109375,20386646.37109375
Z2-L03,ok,Track,192.168.123.197,-9,16250616.375732422,16250624.375732422
Z1-L11,ok,Track,192.168.123.192,-9,16248614.380126953,16248620.380126953
Z3-L02,ok,Track,192.168.123.161,-6,16217558.384277344,16217561.384277344
Z2-L06,ok,Track,192.168.123.205,-9,20397146.388671875,20394002.388671875
Z5-L02,ok,Track,192.168.123.244,-6,20355239.393066406,20339734.393066406
Z2-L07,ok,Track,192.168.123.179,-9,20362935.397460938,20362940.397460938
Z3-L11,ok,Track,192.168.123.201,-9,46444646.40161133,46444049.40161133
Z1-L10,ok,Track,192.168.123.210,-9,20383372.40625,20383282.40625
Z4-L02,ok,Track,192.168.123.240,-9,20432463.41040039,20432469.41040039
Z3-L01,ok,Track,192.168.123.228,-6,16243604.41430664,16243607.41430664
Z5-L01,ok,Track,192.168.123.248,-6,20025032.418701172,20025040.418701172
Z1-L09,ok,Track,192.168.123.203,-9,2347752.424560547,2152817.424560547
Z2-L09,ok,Track,192.168.123.195,-9,20428929.43017578,20428939.43017578
Z3-L05,ok,Track,192.168.123.224,-6,46444452.435791016,46444458.435791016
Z5-L04,ok,Track,192.168.123.226,-6,20097334.440185547,20097343.440185547
Z2-L02,ok,Track,192.168.123.199,-9,20383362.44482422,20383377.44482422
Z4-L09,ok,Track,192.168.123.168,-9,20359179.44897461,20359187.44897461
Z1-L14,ok,Track,192.168.123.182,-9,20370862.453125,20370868.453125
Z4-L11,ok,Track,192.168.123.185,-9,20402559.45727539,20402565.45727539
Z2-L04,ok,Track,192.168.123.183,-9,20359908.461914062,20356656.461914062
Z2-L05,ok,Track,192.168.123.204,-9,16243602.466064453,16243607.466064453
Z4-L06,ok,Track,192.168.123.249,-9,20401101.470458984,20401108.470458984
Z3-L12,ok,Track,192.168.123.238,-9,20443505.474609375,20443507.474609375
