Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,589181.0668945312,587157.0668945312
Z3-L07,ok,Track,192.168.123.234,-6,628840.0812988281,546614.0812988281
Z4-L08,ok,Track,192.168.123.154,-9,754137.0871582031,754149.0871582031
Z2-L08,ok,Track,192.168.123.213,-9,983.091552734375,985.091552734375
Z1-L13,ok,Track,192.168.123.218,-9,471955.0969238281,471961.0969238281
Z1-L05,ok,Track,192.168.123.152,-9,516695.1013183594,516708.1013183594
Z3-L09,ok,Track,192.168.123.173,-9,543760.1057128906,543775.1057128906
Z3-L10,ok,Track,192.168.123.242,-9,1667939.1101074219,1662752.1101074219
Z3-L06,ok,Track,192.168.123.236,-6,553641.1154785156,553647.1154785156
Z4-L07,ok,Track,192.168.123.178,-9,24718.11962890625,24728.11962890625
Z4-L03,ok,Track,192.168.123.225,-9,667336.1257324219,667351.1257324219
Z2-L01,ok,Track,192.168.123.247,-9,519235.1301269531,519245.1301269531
Z1-L12,ok,Track,192.168.123.209,-9,668050.1345214844,576013.1345214844
Z1-L04,ok,Track,192.168.123.176,-9,491445.1389160156,491451.1389160156
Z4-L05,ok,Track,192.168.123.235,-9,618.14306640625,628.14306640625
Z4-L04,ok,Track,192.168.123.239,-9,617.147705078125,627.147705078125
Z4-L01,ok,Track,192.168.123.186,-9,535954.15234375,535958.15234375
Z1-L03,ok,Track,192.168.123.163,-9,423722.1564941406,423727.1564941406
Z5-L03,ok,Track,192.168.123.198,-6,633722.1606445312,633206.1606445312
Z1-L07,ok,Track,192.168.123.181,-9,457466.1652832031,457468.1652832031
Z1-L08,ok,Track,192.168.123.189,-9,574274.1691894531,545994.1691894531
Z3-L03,ok,Track,192.168.123.167,-9,552006.173828125,552009.173828125
Z3-L04,ok,Track,192.168.123.212,-9,586909.1782226562,575408.1782226562
Z2-L03,ok,Track,192.168.123.196,-9,536044.1821289062,536050.1821289062
Z1-L11,ok,Track,192.168.123.184,-9,463152.1865234375,463158.1865234375
Z3-L02,ok,Track,192.168.123.161,-6,533177.1909179688,533183.1909179688
Z2-L06,ok,Track,192.168.123.245,-9,2973.1953125,2982.1953125
Z5-L02,ok,Track,192.168.123.244,-6,517202.19921875,517206.19921875
Z2-L07,ok,Track,192.168.123.229,-9,612974.2036132812,425852.20361328125
Z3-L11,ok,Track,192.168.123.201,-9,542830.2082519531,542845.2082519531
Z1-L10,ok,Track,192.168.123.246,-9,588464.2124023438,554659.2124023438
Z4-L02,ok,Track,192.168.123.240,-9,37985.216552734375,37990.216552734375
Z3-L01,ok,Track,192.168.123.228,-6,481582.2209472656,481591.2209472656
Z5-L01,ok,Track,192.168.123.248,-6,520719.2255859375,520726.2255859375
Z1-L09,ok,Track,192.168.123.191,-9,426867.2297363281,426879.2297363281
Z2-L09,ok,Track,192.168.123.221,-9,537943.2353515625,463978.2353515625
Z3-L05,ok,Track,192.168.123.224,-6,477469.23974609375,477475.23974609375
Z5-L04,ok,Track,192.168.123.226,-6,10984.243896484375,10989.243896484375
Z2-L02,ok,Track,192.168.123.215,-9,634611.2485351562,632988.2485351562
Z4-L09,ok,Track,192.168.123.168,-9,529458.2541503906,38999.254150390625
Z1-L14,ok,Track,192.168.123.227,-9,981.258544921875,986.258544921875
Z4-L11,ok,Track,192.168.123.185,-9,982.2626953125,986.2626953125
Z2-L04,ok,Track,192.168.123.190,-9,638621.2673339844,638439.2673339844
Z2-L05,ok,Track,192.168.123.217,-9,425119.2712402344,425126.2712402344
Z4-L06,ok,Track,192.168.123.249,-9,619.275634765625,627.275634765625
Z3-L12,ok,Track,192.168.123.238,-9,35982.280029296875,35992.280029296875
