Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,56437508.53173828,56422895.53173828
Z3-L07,ok,Track,192.168.123.234,-6,56456460.544677734,56456470.544677734
Z4-L08,ok,Track,192.168.123.154,-9,56493244.55566406,56493262.55566406
Z2-L08,ok,Track,192.168.123.213,-9,56521501.564697266,56508394.564697266
Z1-L13,ok,Track,192.168.123.218,-9,56358878.571777344,56358885.571777344
Z1-L05,ok,Track,192.168.123.152,-9,56385181.57836914,56385190.57836914
Z3-L09,ok,Track,192.168.123.173,-9,56383344.58496094,56383353.58496094
Z3-L10,ok,Track,192.168.123.242,-9,56471180.592285156,56471192.592285156
Z3-L06,ok,Track,192.168.123.236,-6,56401485.599365234,56401490.599365234
Z4-L07,ok,Track,192.168.123.178,-9,56468555.60620117,56468559.60620117
Z4-L03,ok,Track,192.168.123.225,-9,56476487.61621094,56476498.61621094
Z2-L01,ok,Track,192.168.123.247,-9,56402405.623291016,56402417.623291016
Z1-L12,ok,Track,192.168.123.209,-9,56429918.630615234,56414788.630615234
Z1-L04,ok,Track,192.168.123.176,-9,56372258.63793945,56372264.63793945
Z4-L05,ok,Track,192.168.123.235,-9,56464596.64379883,56464606.64379883
Z4-L04,ok,Track,192.168.123.239,-9,56466938.6472168,56466942.6472168
Z4-L01,ok,Track,192.168.123.186,-9,56382313.65112305,56382327.65112305
Z1-L03,ok,Track,192.168.123.163,-9,56360423.654541016,56360432.654541016
Z5-L03,ok,Track,192.168.123.198,-6,56524189.658203125,56520284.658203125
Z1-L07,ok,Track,192.168.123.181,-9,56330480.662109375,56330485.662109375
Z1-L08,ok,Track,192.168.123.189,-9,56384069.665771484,56380661.665771484
Z3-L03,ok,Track,192.168.123.167,-9,56392060.669433594,56392063.669433594
Z3-L04,ok,Track,192.168.123.212,-9,56439959.6730957,56439971.6730957
Z2-L03,ok,Track,192.168.123.196,-9,56401677.67675781,56401697.67675781
Z1-L11,ok,Track,192.168.123.184,-9,56339337.68066406,56339341.68066406
Z3-L02,ok,Track,192.168.123.161,-6,56377541.68432617,56377549.68432617
Z2-L06,ok,Track,192.168.123.245,-9,56443837.6875,56443559.6875
Z5-L02,ok,Track,192.168.123.244,-6,56401687.69165039,56401697.69165039
Z2-L07,ok,Track,192.168.123.229,-9,80721390.6953125,80712596.6953125
Z3-L11,ok,Track,192.168.123.201,-9,56381081.69873047,56381084.69873047
Z1-L10,ok,Track,192.168.123.246,-9,56400184.70214844,56398585.70214844
Z4-L02,ok,Track,192.168.123.240,-9,56400193.70581055,56399204.70581055
Z3-L01,ok,Track,192.168.123.228,-6,56363577.709228516,56363579.709228516
Z5-L01,ok,Track,192.168.123.248,-6,56401988.71411133,17671800.714111328
Z1-L09,ok,Track,192.168.123.191,-9,56328449.71777344,56328453.71777344
Z2-L09,ok,Track,192.168.123.221,-9,56415608.72265625,56414591.72265625
Z3-L05,ok,Track,192.168.123.224,-6,56426631.7265625,56426637.7265625
Z5-L04,ok,Track,192.168.123.226,-6,60231340.72973633,17675246.729736328
Z2-L02,ok,Track,192.168.123.215,-9,56496297.73339844,56496306.73339844
Z4-L09,ok,Track,192.168.123.168,-9,56472487.73706055,56472501.73706055
Z1-L14,ok,Track,192.168.123.227,-9,56442829.740478516,56442751.740478516
Z4-L11,ok,Track,192.168.123.185,-9,56513919.744384766,56513937.744384766
Z2-L04,ok,Track,192.168.123.190,-9,56582133.747802734,56581129.747802734
Z2-L05,ok,Track,192.168.123.217,-9,56310429.751464844,56310439.751464844
Z4-L06,ok,Track,192.168.123.249,-9,56508869.75512695,11999676.755126953
Z3-L12,ok,Track,192.168.123.238,-9,56482116.75854492,56466623.75854492
