Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1608789975584.1206,1608789975584.1206
Z4-L08,ok,Track,192.168.123.154,-9,1608789975584.1433,1608789975584.1433
Z2-L08,ok,Track,192.168.123.156,-9,1608789975584.153,1608789975584.153
Z1-L13,ok,Track,192.168.123.165,-9,1608789975584.1606,1608789975584.1606
Z1-L05,ok,Track,192.168.123.152,-9,1608789975584.1682,1608789975584.1682
Z3-L09,ok,Track,192.168.123.173,-9,1608789975584.1758,1608789975584.1758
Z3-L10,ok,Track,192.168.123.225,-9,1608789975584.1836,1608789975584.1836
Z4-L03,waiting,Track,None,-9,1608789975584.1929,1608789975584.1929
Z4-L07,ok,Track,192.168.123.178,-9,1608789975584.2034,1608789975584.2034
Z1-L12,ok,Track,192.168.123.237,-9,1608789975584.211,1608789975584.211
Z1-L10,waiting,Track,None,-9,1608789975584.219,1608789975584.219
Z1-L04,ok,Track,192.168.123.176,-9,1608789975584.2263,1608789975584.2263
Z4-L05,waiting,Track,None,-9,1608789975584.2356,1608789975584.2356
Z4-L04,waiting,Track,None,-9,1608789975584.2437,1608789975584.2437
Z4-L01,waiting,Track,None,-9,1608789975584.2527,1608789975584.2527
Z1-L03,ok,Track,192.168.123.163,-9,1608789975584.2605,1608789975584.2605
Z1-L01,ok,Track,192.168.123.198,-9,1608789975584.268,1608789975584.268
Z1-L07,ok,Track,192.168.123.181,-9,1608789975584.2766,1608789975584.2766
Z1-L08,ok,Track,192.168.123.189,-9,1608789975584.2842,1608789975584.2842
Z3-L03,ok,Track,192.168.123.167,-9,1608789975584.2913,1608789975584.2913
Z3-L04,ok,Track,192.168.123.212,-9,1608789975584.2986,1608789975584.2986
Z2-L03,ok,Track,192.168.123.196,-9,1608789975584.3057,1608789975584.3057
Z1-L11,ok,Track,192.168.123.184,-9,1608789975584.3132,1608789975584.3132
Z3-L02,ok,Track,192.168.123.161,-9,1608789975584.3203,1608789975584.3203
Z2-L06,ok,Track,192.168.123.245,-9,1608789975584.3274,1608789975584.3274
Z1-L02,ok,Track,192.168.123.201,-9,1608789975584.3345,1608789975584.3345
Z2-L07,ok,Track,192.168.123.230,-9,1608789975584.3416,1608789975584.3416
Z4-L02,waiting,Track,None,-9,1608789975584.3484,1608789975584.3484
Z3-L01,ok,Track,192.168.123.228,-9,1608789975584.3557,1608789975584.3557
Z1-L09,ok,Track,192.168.123.191,-9,1608789975584.3625,1608789975584.3625
Z2-L09,ok,Moved,192.168.123.221,-9,1608789975584.3696,1608789975584.3696
Z2-L02,ok,Track,192.168.123.215,-9,1608789975584.3765,1608789975584.3765
Z4-L09,ok,Track,192.168.123.168,-9,1608789975584.3835,1608789975584.3835
Z1-L14,ok,Track,192.168.123.227,-9,1608789975584.3904,1608789975584.3904
Z2-L01,waiting,Track,None,-9,1608789975584.3975,1608789975584.3975
Z3-L11,waiting,Track,None,-9,1608789975584.4067,1608789975584.4067
Z4-L11,ok,Track,192.168.123.185,-9,1608789975584.4143,1608789975584.4143
Z2-L04,ok,Track,192.168.123.190,-9,1608789975584.4211,1608789975584.4211
Z2-L05,ok,Track,192.168.123.204,-9,1608789975584.4282,1608789975584.4282
Z4-L06,waiting,Track,None,-9,1608789975584.4355,1608789975584.4355
Z3-L12,ok,Track,192.168.123.193,-9,1608789975584.4426,1608789975584.4426
