Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609342740821.036,1609342740821.036
Z4-L08,ok,Track,192.168.123.154,-9,1609342740821.0505,1609342740821.0505
Z2-L08,ok,Track,192.168.123.156,-9,1609342740821.056,1609342740821.056
Z1-L13,ok,Track,192.168.123.165,-9,1609342740821.0603,1609342740821.0603
Z1-L05,ok,Track,192.168.123.152,-9,1609342740821.0645,1609342740821.0645
Z3-L09,ok,Track,192.168.123.173,-9,1609342740821.069,1609342740821.069
Z3-L10,ok,Track,192.168.123.225,-9,1609342740821.073,1609342740821.073
Z4-L03,waiting,Track,None,-9,1609342740821.0771,1609342740821.0771
Z4-L07,ok,Track,192.168.123.178,-9,1609342740821.083,1609342740821.083
Z1-L12,ok,Track,192.168.123.237,-9,1609342740821.0872,1609342740821.0872
Z1-L10,waiting,Track,None,-9,1609342740821.0913,1609342740821.0913
Z1-L04,ok,Track,192.168.123.176,-9,1609342740821.0957,1609342740821.0957
Z4-L05,waiting,Track,None,-9,1609342740821.1008,1609342740821.1008
Z4-L04,waiting,Track,None,-9,1609342740821.1057,1609342740821.1057
Z4-L01,waiting,Track,None,-9,1609342740821.1099,1609342740821.1099
Z1-L03,ok,Track,192.168.123.163,-9,1609342740821.114,1609342740821.114
Z1-L01,ok,Track,192.168.123.198,-9,1609342740821.118,1609342740821.118
Z1-L07,ok,Track,192.168.123.181,-9,1609342740821.1216,1609342740821.1216
Z1-L08,ok,Track,192.168.123.189,-9,1609342740821.126,1609342740821.126
Z3-L03,ok,Track,192.168.123.167,-9,1609342740821.13,1609342740821.13
Z3-L04,ok,Track,192.168.123.212,-9,1609342740821.1338,1609342740821.1338
Z2-L03,ok,Track,192.168.123.196,-9,1609342740821.1377,1609342740821.1377
Z1-L11,ok,Track,192.168.123.184,-9,1609342740821.1416,1609342740821.1416
Z3-L02,ok,Track,192.168.123.161,-9,1609342740821.1455,1609342740821.1455
Z2-L06,ok,Track,192.168.123.245,-9,1609342740821.1494,1609342740821.1494
Z1-L02,ok,Track,192.168.123.201,-9,1609342740821.1536,1609342740821.1536
Z2-L07,ok,Track,192.168.123.230,-9,1609342740821.1575,1609342740821.1575
Z4-L02,waiting,Track,None,-9,1609342740821.1616,1609342740821.1616
Z3-L01,ok,Track,192.168.123.228,-9,1609342740821.1653,1609342740821.1653
Z1-L09,ok,Track,192.168.123.191,-9,1609342740821.1694,1609342740821.1694
Z2-L09,ok,Moved,192.168.123.221,-9,1609342740821.173,1609342740821.173
Z2-L02,ok,Track,192.168.123.215,-9,1609342740821.1785,1609342740821.1785
Z4-L09,ok,Track,192.168.123.168,-9,1609342740821.1826,1609342740821.1826
Z1-L14,ok,Track,192.168.123.227,-9,1609342740821.1868,1609342740821.1868
Z2-L01,waiting,Track,None,-9,1609342740821.1907,1609342740821.1907
Z3-L11,waiting,Track,None,-9,1609342740821.1965,1609342740821.1965
Z4-L11,ok,Track,192.168.123.185,-9,1609342740821.2007,1609342740821.2007
Z2-L04,ok,Track,192.168.123.190,-9,1609342740821.2043,1609342740821.2043
Z2-L05,ok,Track,192.168.123.204,-9,1609342740821.2085,1609342740821.2085
Z4-L06,waiting,Track,None,-9,1609342740821.2126,1609342740821.2126
Z3-L12,ok,Track,192.168.123.193,-9,1609342740821.2168,1609342740821.2168
