Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,1609157948837.0076,1609157948837.0076
Z4-L08,ok,Track,192.168.123.154,-9,1609157948837.0305,1609157948837.0305
Z2-L08,ok,Track,192.168.123.156,-9,1609157948837.0398,1609157948837.0398
Z1-L13,ok,Track,192.168.123.165,-9,1609157948837.0483,1609157948837.0483
Z1-L05,ok,Track,192.168.123.152,-9,1609157948837.0564,1609157948837.0564
Z3-L09,ok,Track,192.168.123.173,-9,1609157948837.0645,1609157948837.0645
Z3-L10,ok,Track,192.168.123.225,-9,1609157948837.0723,1609157948837.0723
Z4-L03,waiting,Track,None,-9,1609157948837.08,1609157948837.08
Z4-L07,ok,Track,192.168.123.178,-9,1609157948837.0908,1609157948837.0908
Z1-L12,ok,Track,192.168.123.237,-9,1609157948837.099,1609157948837.099
Z1-L10,waiting,Track,None,-9,1609157948837.1067,1609157948837.1067
Z1-L04,ok,Track,192.168.123.176,-9,1609157948837.1152,1609157948837.1152
Z4-L05,waiting,Track,None,-9,1609157948837.1238,1609157948837.1238
Z4-L04,waiting,Track,None,-9,1609157948837.1323,1609157948837.1323
Z4-L01,waiting,Track,None,-9,1609157948837.1406,1609157948837.1406
Z1-L03,ok,Track,192.168.123.163,-9,1609157948837.149,1609157948837.149
Z1-L01,ok,Track,192.168.123.198,-9,1609157948837.1565,1609157948837.1565
Z1-L07,ok,Track,192.168.123.181,-9,1609157948837.1646,1609157948837.1646
Z1-L08,ok,Track,192.168.123.189,-9,1609157948837.1738,1609157948837.1738
Z3-L03,ok,Track,192.168.123.167,-9,1609157948837.182,1609157948837.182
Z3-L04,ok,Track,192.168.123.212,-9,1609157948837.1897,1609157948837.1897
Z2-L03,ok,Track,192.168.123.196,-9,1609157948837.1973,1609157948837.1973
Z1-L11,ok,Track,192.168.123.184,-9,1609157948837.2053,1609157948837.2053
Z3-L02,ok,Track,192.168.123.161,-9,1609157948837.2139,1609157948837.2139
Z2-L06,ok,Track,192.168.123.245,-9,1609157948837.222,1609157948837.222
Z1-L02,ok,Track,192.168.123.201,-9,1609157948837.23,1609157948837.23
Z2-L07,ok,Track,192.168.123.230,-9,1609157948837.2385,1609157948837.2385
Z4-L02,waiting,Track,None,-9,1609157948837.2466,1609157948837.2466
Z3-L01,ok,Track,192.168.123.228,-9,1609157948837.2551,1609157948837.2551
Z1-L09,ok,Track,192.168.123.191,-9,1609157948837.2632,1609157948837.2632
Z2-L09,ok,Moved,192.168.123.221,-9,1609157948837.2705,1609157948837.2705
Z2-L02,ok,Track,192.168.123.215,-9,1609157948837.2805,1609157948837.2805
Z4-L09,ok,Track,192.168.123.168,-9,1609157948837.288,1609157948837.288
Z1-L14,ok,Track,192.168.123.227,-9,1609157948837.296,1609157948837.296
Z2-L01,waiting,Track,None,-9,1609157948837.3057,1609157948837.3057
Z3-L11,waiting,Track,None,-9,1609157948837.3162,1609157948837.3162
Z4-L11,ok,Track,192.168.123.185,-9,1609157948837.3262,1609157948837.3262
Z2-L04,ok,Track,192.168.123.190,-9,1609157948837.3342,1609157948837.3342
Z2-L05,ok,Track,192.168.123.204,-9,1609157948837.3425,1609157948837.3425
Z4-L06,waiting,Track,None,-9,1609157948837.3525,1609157948837.3525
Z3-L12,ok,Track,192.168.123.193,-9,1609157948837.361,1609157948837.361
