Locator Name,Locator Status,Locator Mode,Locator IP,Locator Sensitivity,timeLastGoodPacketTS,timeLastPacketTS
Z1-L06,ok,Track,192.168.123.194,-9,13371391.570800781,13346931.570800781
Z3-L07,ok,Track,192.168.123.234,-6,13413389.58227539,13413402.58227539
Z4-L08,ok,Track,192.168.123.154,-9,13427917.586914062,13411166.586914062
Z2-L08,ok,Track,192.168.123.213,-9,40284805.59082031,13430275.590820312
Z1-L13,ok,Track,192.168.123.218,-9,13283031.595458984,13282930.595458984
Z1-L05,ok,Track,192.168.123.152,-9,13320502.599853516,13320513.599853516
Z3-L09,ok,Track,192.168.123.173,-9,13325596.603515625,13325604.603515625
Z3-L10,ok,Track,192.168.123.242,-9,40274130.607666016,40255465.607666016
Z3-L06,ok,Track,192.168.123.236,-6,13323342.611816406,13323354.611816406
Z4-L07,ok,Track,192.168.123.178,-9,13383395.615966797,13383409.615966797
Z4-L03,ok,Track,192.168.123.225,-9,13391363.62109375,13391383.62109375
Z2-L01,ok,Track,192.168.123.247,-9,13327544.62475586,13327551.62475586
Z1-L12,ok,Track,192.168.123.209,-9,13364189.628417969,13364202.628417969
Z1-L04,ok,Track,192.168.123.176,-9,13308470.631835938,13308482.631835938
Z4-L05,ok,Track,192.168.123.235,-9,13390648.635498047,12411347.635498047
Z4-L04,ok,Track,192.168.123.239,-9,13392448.639404297,13392479.639404297
Z4-L01,ok,Track,192.168.123.186,-9,13345381.643066406,13345404.643066406
Z1-L03,ok,Track,192.168.123.163,-9,13296637.647216797,13296648.647216797
Z5-L03,ok,Track,192.168.123.198,-6,13440263.650878906,13439752.650878906
Z1-L07,ok,Track,192.168.123.181,-9,13300417.655517578,13300427.655517578
Z1-L08,ok,Track,192.168.123.189,-9,13323546.659423828,13321050.659423828
Z3-L03,ok,Track,192.168.123.167,-9,13328080.662841797,13328092.662841797
Z3-L04,ok,Track,192.168.123.212,-9,13434798.666748047,13335630.666748047
Z2-L03,ok,Track,192.168.123.196,-9,13349351.670410156,13349369.670410156
Z1-L11,ok,Track,192.168.123.184,-9,13282921.674072266,13282930.674072266
Z3-L02,ok,Track,192.168.123.161,-6,13318353.678222656,13318361.678222656
Z2-L06,ok,Track,192.168.123.245,-9,13396315.681884766,13389239.681884766
Z5-L02,ok,Track,192.168.123.244,-6,13346715.685302734,13346737.685302734
Z2-L07,ok,Track,192.168.123.229,-9,13384617.689941406,13384628.689941406
Z3-L11,ok,Track,192.168.123.201,-9,13316019.693603516,13316021.693603516
Z1-L10,ok,Track,192.168.123.246,-9,13322718.697265625,13322724.697265625
Z4-L02,ok,Track,192.168.123.240,-9,13376279.701171875,13376299.701171875
Z3-L01,ok,Track,192.168.123.228,-6,13308471.704589844,13308481.704589844
Z5-L01,ok,Track,192.168.123.248,-6,8675139.708496094,8675148.708496094
Z1-L09,ok,Track,192.168.123.191,-9,13275005.712402344,13275007.712402344
Z2-L09,ok,Track,192.168.123.221,-9,13362146.717285156,13362154.717285156
Z3-L05,ok,Track,192.168.123.224,-6,40275463.72143555,40275477.72143555
Z5-L04,ok,Track,192.168.123.226,-6,8687941.724853516,8687948.724853516
Z2-L02,ok,Track,192.168.123.215,-9,13381644.728759766,13376805.728759766
Z4-L09,ok,Track,192.168.123.168,-9,13383282.733154297,13383302.733154297
Z1-L14,ok,Track,192.168.123.227,-9,13366458.737304688,13366479.737304688
Z4-L11,ok,Track,192.168.123.185,-9,13439637.740966797,12409351.740966797
Z2-L04,ok,Track,192.168.123.190,-9,26581484.744873047,26581492.744873047
Z2-L05,ok,Track,192.168.123.217,-9,13255403.748535156,13255405.748535156
Z4-L06,ok,Track,192.168.123.249,-9,13397943.752197266,13394828.752197266
Z3-L12,ok,Track,192.168.123.238,-9,13410557.755615234,13410568.755615234
